"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
695 0.270732451102681 3 5 "GO:0000272" "polysaccharide catabolic process" 0.730977617977239
71 0.706063369922012 4 56 "GO:0000278" "mitotic cell cycle" 0.934557475378339
392 0.204125122884592 5 21 "GO:0000281" "mitotic cytokinesis" 0.674633641947198
350 0.511741165185446 2 7 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.859939874084354
264 0.675951817497032 3 5 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.927609677809016
9 0.964810838045679 2 47 "GO:0000302" "response to reactive oxygen species" 0.987786956415523
121 0.776970797401408 2 11 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.951785440051155
84 0.795835303419267 2 19 "GO:0000387" "spliceosomal snRNP assembly" 0.952027566086932
99 0.622205570315983 3 50 "GO:0000398;GO:0000377;GO:0000375" "RNA splicing, via transesterification reactions" 0.913353686908557
278 0.391229765784654 2 19 "GO:0000413;GO:0018208" "peptidyl-proline modification" 0.808167998753034
-485 0.169934323944956 2 16 "GO:0000422" "mitochondrion degradation" 0.63890113935283
-1122 0.00294786849768364 4 14 "GO:0000462;GO:0030490" "maturation of SSU-rRNA" 0.277629176448621
300 0.54765978204498 2 8 "GO:0000469" "cleavage involved in rRNA processing" 0.878852790687283
145 0.733866498011883 2 11 "GO:0000578" "embryonic axis specification" 0.941175024701428
-428 0.362838938385268 2 9 "GO:0000722;GO:0006312" "mitotic recombination" 0.796000840057101
-278 0.290593508211767 5 29 "GO:0000723;GO:0032200" "telomere organization" 0.750816934990329
201 0.469331061881412 4 26 "GO:0000724;GO:0000725" "recombinational repair" 0.838326610359615
-321 0.610941003423398 2 5 "GO:0000729" "DNA double-strand break processing" 0.913353686908557
294 0.641741187739691 2 5 "GO:0000731" "DNA synthesis involved in DNA repair" 0.915738761364892
43 0.88668654306099 4 22 "GO:0000737" "DNA catabolic process, endonucleolytic" 0.968195332805658
-54 0.908560029322063 5 9 "GO:0000738" "DNA catabolic process, exonucleolytic" 0.970342111315963
219 0.191145601496189 2 72 "GO:0000902;GO:0000904" "cell morphogenesis" 0.667620465690904
410 0.0388922405617756 2 51 "GO:0000910" "cytokinesis" 0.472626907738683
181 0.395646034837886 2 44 "GO:0000956;GO:0006402" "mRNA catabolic process" 0.811782636257305
-544 0.388424217612429 2 5 "GO:0000959" "mitochondrial RNA metabolic process" 0.806636997736262
277 0.116000357836671 2 65 "GO:0001101" "response to acid" 0.606992688544196
563 0.0350399814128193 2 28 "GO:0001501" "skeletal system development" 0.457614539864156
242 0.285378814367731 2 39 "GO:0001503" "ossification" 0.744676080747932
125 0.64113361410839 3 28 "GO:0001505" "regulation of neurotransmitter levels" 0.915738761364892
529 0.112390942029447 4 18 "GO:0001508" "action potential" 0.606508868061681
-339 0.352798376200256 6 15 "GO:0001510" "RNA methylation" 0.787162950797786
-611 0.252081150237398 6 7 "GO:0001522" "pseudouridine synthesis" 0.721842301518673
-19 0.962486488662444 2 12 "GO:0001523" "retinoid metabolic process" 0.987555521885505
73 0.691281508543783 2 60 "GO:0001525" "angiogenesis" 0.928535195657189
-1040 0.0107420228839161 2 12 "GO:0001539" "cilium or flagellum-dependent cell motility" 0.338680764262004
801 0.0494073353220693 2 12 "GO:0001541;GO:0022602" "ovulation cycle process" 0.490492961282041
274 0.0947444615298425 2 75 "GO:0001558" "regulation of cell growth" 0.583771643733876
-142 0.653043034176144 2 20 "GO:0001568" "blood vessel development" 0.917321441564243
-66 0.908337566751541 3 6 "GO:0001569" "patterning of blood vessels" 0.970342111315963
-195 0.662673071880044 2 10 "GO:0001570" "vasculogenesis" 0.92259756183531
197 0.601817572509733 3 14 "GO:0001578" "microtubule bundle formation" 0.910684903489224
-41 0.890086556397782 2 23 "GO:0001649" "osteoblast differentiation" 0.968469839655632
113 0.694438846187521 3 24 "GO:0001654" "eye development" 0.929482110372805
707 0.0830106860861272 2 12 "GO:0001656" "metanephros development" 0.56374462739066
391 0.283467548299574 4 15 "GO:0001657" "ureteric bud development" 0.742827174006408
341 0.42312728984641 4 11 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.818273040252424
58 0.926567099402779 4 5 "GO:0001662;GO:0002209;GO:0042596" "fear response" 0.973989824962764
422 0.0659001146752101 2 38 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.524364157498443
658 0.00162503508450823 2 46 "GO:0001667" "ameboidal cell migration" 0.183282874062423
-229 0.469214169675537 2 20 "GO:0001676" "long-chain fatty acid metabolic process" 0.838326610359615
124 0.525797142446353 2 53 "GO:0001701;GO:0043009;GO:0009792" "embryo development ending in birth or egg hatching" 0.86837837340109
412 0.408905146246005 2 8 "GO:0001702" "gastrulation with mouth forming second" 0.813638148540365
8 0.981498886071866 2 18 "GO:0001704" "formation of primary germ layer" 0.992320853259003
100 0.799095116651465 2 13 "GO:0001707" "mesoderm formation" 0.952027566086932
-214 0.545519552369028 3 16 "GO:0001708" "cell fate specification" 0.878852790687283
400 0.194837002784892 3 21 "GO:0001709" "cell fate determination" 0.671846971721222
-1329 0.00775912802993719 2 8 "GO:0001731" "formation of translation preinitiation complex" 0.334218394611181
416 0.199910858498138 3 19 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.67443735021236
1034 0.0728220301012194 3 6 "GO:0001754;GO:0046530" "eye photoreceptor cell differentiation" 0.557297255838313
397 0.276529834392689 6 15 "GO:0001755" "neural crest cell migration" 0.733431646997284
436 0.231567780811464 2 15 "GO:0001756;GO:0035282" "segmentation" 0.708306896470436
259 0.247558087112056 2 40 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 0.717589967829036
117 0.649240822164227 5 30 "GO:0001764" "neuron migration" 0.917321441564243
331 0.039595673332082 3 78 "GO:0001775" "cell activation" 0.472626907738683
567 0.369348318514796 2 5 "GO:0001778" "plasma membrane repair" 0.796000840057101
1075 0.0311763721075387 2 8 "GO:0001782;GO:0002260;GO:0001776" "leukocyte homeostasis" 0.447363819219777
390 0.407203366099515 3 9 "GO:0001816" "cytokine production" 0.813517564947303
263 0.114191023254233 2 73 "GO:0001817" "regulation of cytokine production" 0.606992688544196
295 0.350165387113348 2 20 "GO:0001818" "negative regulation of cytokine production" 0.784200769089818
235 0.281961640664796 2 42 "GO:0001819" "positive regulation of cytokine production" 0.740346367673008
322 0.150126127204376 3 40 "GO:0001822" "kidney development" 0.629629163987452
-765 0.151452780919656 2 7 "GO:0001824" "blastocyst development" 0.629629163987452
-835 0.147183720976444 2 6 "GO:0001833" "inner cell mass cell proliferation" 0.629624035550683
429 0.456197084257238 2 6 "GO:0001836" "release of cytochrome c from mitochondria" 0.830381792718906
969 0.00130291478134885 4 22 "GO:0001837" "epithelial to mesenchymal transition" 0.164784432609541
510 0.148497917939053 2 16 "GO:0001838;GO:0072175" "embryonic epithelial tube formation" 0.629624035550683
-146 0.612339972321969 3 24 "GO:0001843;GO:0060606" "neural tube closure" 0.913353686908557
1142 0.0152500215171237 5 9 "GO:0001885" "endothelial cell development" 0.377540090392701
22 0.946007892906723 2 19 "GO:0001889" "liver development" 0.980301066204138
135 0.618857243346372 2 27 "GO:0001894" "tissue homeostasis" 0.913353686908557
-238 0.655111989370867 2 7 "GO:0001919" "regulation of receptor recycling" 0.917321441564243
86 0.645906287576049 8 58 "GO:0001933" "negative regulation of protein phosphorylation" 0.917321441564243
161 0.187460045921968 4 138 "GO:0001934" "positive regulation of protein phosphorylation" 0.660235329824796
-18 0.974698036183929 2 6 "GO:0001935" "endothelial cell proliferation" 0.989966853301759
277 0.419662356336599 2 17 "GO:0001938;GO:0001936" "regulation of endothelial cell proliferation" 0.818273040252424
183 0.751227340017388 3 6 "GO:0001942" "hair follicle development" 0.94919461694625
194 0.680348426809578 4 9 "GO:0001944" "vasculature development" 0.927609677809016
270 0.381099676187464 5 21 "GO:0001947;GO:0003143" "embryonic heart tube morphogenesis" 0.800519284735018
523 0.0979711955668035 3 20 "GO:0001952" "regulation of cell-matrix adhesion" 0.59260462789805
503 0.346044909083994 2 7 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.781126474790465
-78 0.883262655816146 2 7 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.968195332805658
374 0.402536521562506 4 10 "GO:0001958;GO:0036075" "replacement ossification" 0.813517564947303
521 0.183358147846892 2 13 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.658507694516389
-569 0.367152946825351 4 5 "GO:0001960" "negative regulation of cytokine-mediated signaling pathway" 0.796000840057101
219 0.72912312445654 3 5 "GO:0001964" "startle response" 0.941175024701428
-512 0.337060657973698 4 7 "GO:0001974" "blood vessel remodeling" 0.780635557283404
381 0.0129073277932001 2 86 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.352458053262044
131 0.768817511683327 2 10 "GO:0002011" "morphogenesis of an epithelial sheet" 0.94919461694625
-57 0.884530795099841 2 13 "GO:0002027" "regulation of heart rate" 0.968195332805658
339 0.296330624695281 2 19 "GO:0002028" "regulation of sodium ion transport" 0.757158763460378
1063 0.0238899504873414 2 9 "GO:0002040" "sprouting angiogenesis" 0.418907336310119
188 0.689213514755994 3 9 "GO:0002053;GO:0010464;GO:2000648" "positive regulation of stem cell proliferation" 0.928458110457386
607 0.174018842449116 2 10 "GO:0002062" "chondrocyte differentiation" 0.640378680559304
485 0.0603951261266626 2 30 "GO:0002064" "epithelial cell development" 0.519249297614181
499 0.288519950310947 2 9 "GO:0002066" "columnar/cuboidal epithelial cell development" 0.748395925695386
527 0.40378712175037 4 5 "GO:0002068" "glandular epithelial cell development" 0.813517564947303
961 0.0312778264381352 2 10 "GO:0002088" "lens development in camera-type eye" 0.447363819219777
-111 0.860355101961677 2 5 "GO:0002089" "lens morphogenesis in camera-type eye" 0.962044350867338
474 0.374767978857531 2 7 "GO:0002092;GO:0002090" "regulation of receptor internalization" 0.799178716237179
735 0.244473409814162 4 5 "GO:0002164" "larval development" 0.717088470333086
-60 0.846370936895758 5 21 "GO:0002221;GO:0002758;GO:0002218" "innate immune response-activating signal transduction" 0.956024630567055
-75 0.841833126926095 2 14 "GO:0002224" "toll-like receptor signaling pathway" 0.956024630567055
-550 0.0986711232844066 2 18 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.59260462789805
150 0.421970617499941 2 58 "GO:0002252" "immune effector process" 0.818273040252424
467 0.200694524502607 4 15 "GO:0002274" "myeloid leukocyte activation" 0.67443735021236
235 0.492776107013487 5 17 "GO:0002285;GO:0002366;GO:0002263" "leukocyte activation involved in immune response" 0.853779733836101
5 0.994304421135308 2 5 "GO:0002286" "T cell activation involved in immune response" 0.997625688512795
477 0.262751126157613 2 11 "GO:0002312" "B cell activation involved in immune response" 0.729870410170491
205 0.721530718062591 2 6 "GO:0002335" "mature B cell differentiation" 0.93914856266337
116 0.22698025071658 1 227 "GO:0002376" "immune system process" 0.707051498082982
339 0.591071223504527 2 5 "GO:0002443" "leukocyte mediated immunity" 0.901489458589994
692 0.229626510938522 2 6 "GO:0002460;GO:0002250" "adaptive immune response" 0.708306896470436
548 0.271966554021647 4 8 "GO:0002474" "antigen processing and presentation of peptide antigen via MHC class I" 0.731984948732112
-137 0.59458008575543 2 30 "GO:0002521" "leukocyte differentiation" 0.90371660092998
456 0.360381280044694 3 8 "GO:0002532" "production of molecular mediator involved in inflammatory response" 0.792102079230721
-17 0.96947293652334 3 10 "GO:0002573" "myeloid leukocyte differentiation" 0.989341831115754
162 0.761540881949217 2 7 "GO:0002576" "platelet degranulation" 0.94919461694625
-451 0.365675749181629 2 8 "GO:0002637" "regulation of immunoglobulin production" 0.796000840057101
-22 0.847700562585703 3 151 "GO:0002682" "regulation of immune system process" 0.956024630567055
-255 0.398413124287325 2 22 "GO:0002683" "negative regulation of immune system process" 0.813517564947303
-55 0.720153445241984 2 85 "GO:0002684" "positive regulation of immune system process" 0.93914856266337
128 0.773796231671206 4 10 "GO:0002685" "regulation of leukocyte migration" 0.951785440051155
491 0.357697899865444 5 7 "GO:0002690;GO:0002687;GO:0002688" "positive regulation of leukocyte migration" 0.792102079230721
-187 0.364720507729479 4 47 "GO:0002694;GO:0050865" "regulation of cell activation" 0.796000840057101
-477 0.241960554014899 2 12 "GO:0002695;GO:0050866" "negative regulation of leukocyte activation" 0.715167541571713
-89 0.697636064297988 2 38 "GO:0002697" "regulation of immune effector process" 0.931676650602973
-390 0.407605138658574 3 9 "GO:0002698" "negative regulation of immune effector process" 0.813517564947303
-173 0.623782296657648 3 16 "GO:0002700" "regulation of production of molecular mediator of immune response" 0.913987186297313
-207 0.627302418758759 3 11 "GO:0002702;GO:0002720;GO:0002718" "regulation of cytokine production involved in immune response" 0.91489865842204
-33 0.918927387760266 5 19 "GO:0002703;GO:0002699" "positive regulation of immune effector process" 0.971483727579375
172 0.686068756080667 6 11 "GO:0002706;GO:0002705;GO:0002708;GO:0002824;GO:0002821" "regulation of lymphocyte mediated immunity" 0.928458110457386
318 0.476137901696065 3 10 "GO:0002755" "MyD88-dependent toll-like receptor signaling pathway" 0.845021697027802
254 0.589216055605933 4 9 "GO:0002756;GO:0034138;GO:0034142;GO:0035666" "toll-like receptor 4 signaling pathway" 0.901489458589994
-76 0.698272845499773 4 53 "GO:0002757;GO:0002253;GO:0002764" "activation of immune response" 0.931676650602973
506 0.23509677156725 2 11 "GO:0002761" "regulation of myeloid leukocyte differentiation" 0.708306896470436
348 0.185115081225816 2 29 "GO:0002768" "immune response-regulating cell surface receptor signaling pathway" 0.658926453720971
-24 0.946859357279525 2 15 "GO:0002822;GO:0002819" "regulation of adaptive immune response" 0.980301066204138
26 0.930383175793144 2 23 "GO:0002831" "regulation of response to biotic stimulus" 0.9750906011437
440 0.377900375316511 2 8 "GO:0002833" "positive regulation of response to biotic stimulus" 0.799575563742823
-505 0.42335609617137 2 5 "GO:0002886" "regulation of myeloid leukocyte mediated immunity" 0.818273040252424
187 0.299522966979202 4 62 "GO:0003002" "regionalization" 0.759315374007378
45 0.726190026308184 2 124 "GO:0003006" "developmental process involved in reproduction" 0.940054297495274
-195 0.606185551360623 3 14 "GO:0003007" "heart morphogenesis" 0.913353686908557
237 0.0126981171758854 2 231 "GO:0003008" "system process" 0.352458053262044
226 0.381770745029684 4 30 "GO:0003012" "muscle system process" 0.800519284735018
60 0.835576398201372 4 24 "GO:0003013;GO:0003018" "circulatory system process" 0.956024630567055
822 0.0358461021783471 2 13 "GO:0003014" "renal system process" 0.458691903664165
746 0.161968601717738 2 7 "GO:0003151" "outflow tract morphogenesis" 0.63890113935283
-195 0.71480534229229 2 7 "GO:0003156" "regulation of organ formation" 0.936063889661239
718 0.150147696485595 3 8 "GO:0003179" "heart valve morphogenesis" 0.629629163987452
-235 0.709191409617556 3 5 "GO:0003208;GO:0003206" "cardiac chamber morphogenesis" 0.934557475378339
-365 0.493623400934194 2 7 "GO:0003254" "regulation of membrane depolarization" 0.853779733836101
146 0.742882219470889 2 10 "GO:0003279" "cardiac septum development" 0.946263888838708
558 0.376667906666877 2 5 "GO:0003281" "ventricular septum development" 0.799427337833408
456 0.393075183309331 5 7 "GO:0003333" "amino acid transmembrane transport" 0.808698343743427
-804 0.0109392763741601 2 20 "GO:0003341" "cilium movement" 0.338680764262004
-853 0.176472067685024 3 5 "GO:0003351" "epithelial cilium movement" 0.646436552815721
220 0.62200386848729 4 10 "GO:0003382" "epithelial cell morphogenesis" 0.913353686908557
84 0.893619073547595 2 5 "GO:0003401" "axis elongation" 0.968899585159514
-846 0.0899948326300734 2 8 "GO:0006004" "fucose metabolic process" 0.572809665263104
173 0.46962510790823 2 35 "GO:0006006" "glucose metabolic process" 0.838326610359615
560 0.261914179793017 2 8 "GO:0006007;GO:0019320;GO:0046365" "hexose catabolic process" 0.729870410170491
1338 0.0339434917181494 4 5 "GO:0006012" "galactose metabolic process" 0.453145614437295
140 0.721596654967331 4 13 "GO:0006024;GO:0006023" "glycosaminoglycan biosynthetic process" 0.93914856266337
534 0.190587104055993 5 12 "GO:0006026" "aminoglycan catabolic process" 0.667620465690904
919 0.0655929678575221 2 8 "GO:0006027" "glycosaminoglycan catabolic process" 0.524364157498443
93 0.827437196762316 3 11 "GO:0006029" "proteoglycan metabolic process" 0.956024630567055
422 0.281017943437747 2 13 "GO:0006040" "amino sugar metabolic process" 0.73951105179304
114 0.355974094269427 4 133 "GO:0006066;GO:1901615" "organic hydroxy compound metabolic process" 0.790780280262817
-77 0.8037568187158 3 21 "GO:0006081" "cellular aldehyde metabolic process" 0.954734372404383
217 0.609503186536207 3 11 "GO:0006084" "acetyl-CoA metabolic process" 0.913353686908557
-83 0.853356460710357 2 10 "GO:0006090" "pyruvate metabolic process" 0.958202658915771
-104 0.61186607246532 2 48 "GO:0006091" "generation of precursor metabolites and energy" 0.913353686908557
793 0.0518272687548358 4 12 "GO:0006094;GO:0019319" "hexose biosynthetic process" 0.490492961282041
220 0.559963084331194 3 14 "GO:0006096" "glycolytic process" 0.885840218333021
439 0.446105878225954 3 6 "GO:0006098;GO:0006740" "NADPH regeneration" 0.825880142817386
-191 0.58954035041429 2 16 "GO:0006099" "tricarboxylic acid cycle" 0.901489458589994
-639 0.310974981885723 2 5 "GO:0006108" "malate metabolic process" 0.767515140271906
388 0.436479549797637 2 8 "GO:0006110;GO:0043471;GO:0043470" "regulation of cellular carbohydrate catabolic process" 0.822641268116846
569 0.13168664411234 4 14 "GO:0006112;GO:0005977;GO:0006073;GO:0044042" "energy reserve metabolic process" 0.614814295138127
-262 0.538685906806367 4 11 "GO:0006144" "purine nucleobase metabolic process" 0.87404607296131
-510 0.418777532545724 5 5 "GO:0006145" "purine nucleobase catabolic process" 0.818273040252424
-402 0.344524220185905 5 11 "GO:0006165;GO:0046939" "nucleotide phosphorylation" 0.781126474790465
42 0.809602746586221 3 68 "GO:0006184;GO:0046039;GO:1901069;GO:1901068" "guanosine-containing compound metabolic process" 0.955953226874706
286 0.0396729656931609 6 105 "GO:0006200;GO:0009169;GO:0009128;GO:0009158;GO:0009125" "nucleoside monophosphate catabolic process" 0.472626907738683
-323 0.575256377605619 4 6 "GO:0006206" "pyrimidine nucleobase metabolic process" 0.895176397568989
-124 0.743464928059709 5 14 "GO:0006221;GO:0072528" "pyrimidine-containing compound biosynthetic process" 0.946263888838708
-121 0.808011521205172 4 8 "GO:0006241;GO:0009209;GO:0046036;GO:0009148;GO:0009208;GO:0009147;GO:0006183;GO:1901070;GO:0006228;GO:0046051" "pyrimidine nucleoside triphosphate metabolic process" 0.955953226874706
12 0.875251447082938 2 362 "GO:0006259" "DNA metabolic process" 0.968195332805658
-64 0.666454555735816 5 91 "GO:0006260" "DNA replication" 0.924647977732775
45 0.91656012664646 2 11 "GO:0006261" "DNA-dependent DNA replication" 0.971483727579375
556 0.334851348384652 6 6 "GO:0006264;GO:0032042" "mitochondrial DNA replication" 0.778295206868014
1038 0.0516394885404815 5 7 "GO:0006270" "DNA replication initiation" 0.490492961282041
135 0.561223702773892 3 37 "GO:0006275" "regulation of DNA replication" 0.887250366951094
-479 0.07311834456528 2 28 "GO:0006278;GO:0032196" "RNA-dependent DNA replication" 0.557788514255136
-93 0.366583092642971 3 197 "GO:0006281" "DNA repair" 0.796000840057101
-67 0.827112889988976 4 21 "GO:0006282" "regulation of DNA repair" 0.956024630567055
-679 0.203410373229001 5 7 "GO:0006283" "transcription-coupled nucleotide-excision repair" 0.67443735021236
444 0.170489360932542 2 19 "GO:0006284" "base-excision repair" 0.63890113935283
-556 0.0862812470246323 2 19 "GO:0006289" "nucleotide-excision repair" 0.569838543575684
25 0.955340871907521 2 10 "GO:0006298" "mismatch repair" 0.983162361967355
591 0.268196243104679 6 7 "GO:0006301" "postreplication repair" 0.729870410170491
44 0.818388999888258 6 54 "GO:0006302" "double-strand break repair" 0.956024630567055
-506 0.342760409587796 6 7 "GO:0006303;GO:0000726" "non-recombinational repair" 0.781126474790465
-17 0.945839920083984 3 33 "GO:0006308" "DNA catabolic process" 0.980301066204138
-56 0.644313408038314 3 139 "GO:0006310" "DNA recombination" 0.916687459749005
-366 0.316181558103719 6 15 "GO:0006313" "transposition, DNA-mediated" 0.771216242773003
544 0.165081163098115 2 13 "GO:0006323;GO:0030261" "DNA packaging" 0.63890113935283
-16 0.866024290236578 2 224 "GO:0006325;GO:0016568" "chromatin organization" 0.96434493486492
-804 0.027480433739911 3 15 "GO:0006333" "chromatin assembly or disassembly" 0.427730321967026
87 0.794907534955908 2 18 "GO:0006334;GO:0065004" "protein-DNA complex assembly" 0.952027566086932
-996 0.0839534423705293 2 6 "GO:0006336;GO:0034724" "DNA replication-independent nucleosome assembly" 0.56634983462324
-263 0.677112018365428 3 5 "GO:0006337;GO:0032986" "nucleosome disassembly" 0.927609677809016
-75 0.70855975616823 3 50 "GO:0006338" "chromatin remodeling" 0.934557475378339
139 0.732703722899878 6 12 "GO:0006342;GO:0045814" "negative regulation of gene expression, epigenetic" 0.941175024701428
-94 0.724217510458124 3 28 "GO:0006352" "DNA-templated transcription, initiation" 0.939176836282176
470 0.346842259093394 2 8 "GO:0006353" "DNA-templated transcription, termination" 0.781126474790465
507 0.309390255009753 3 8 "GO:0006354" "DNA-templated transcription, elongation" 0.76660397419588
151 0.0521164565705115 7 353 "GO:0006357" "regulation of transcription from RNA polymerase II promoter" 0.490492961282041
287 0.649027727271089 2 5 "GO:0006360" "transcription from RNA polymerase I promoter" 0.917321441564243
-337 0.051796443734871 2 67 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.490492961282041
200 0.210956246179254 2 79 "GO:0006366" "transcription from RNA polymerase II promoter" 0.681800694417077
-45 0.886487773148391 2 20 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 0.968195332805658
-4 0.995570090464394 2 5 "GO:0006368" "transcription elongation from RNA polymerase II promoter" 0.997772129787747
293 0.611320008695049 7 6 "GO:0006370;GO:0009452;GO:0036260" "7-methylguanosine RNA capping" 0.913353686908557
312 0.463852519442255 3 11 "GO:0006376" "mRNA splice site selection" 0.832592556717097
-882 0.0771979166546913 3 8 "GO:0006378;GO:0043631" "RNA polyadenylation" 0.562572196605411
79 0.882204305656976 5 7 "GO:0006379" "mRNA cleavage" 0.968195332805658
738 0.0985618107721321 2 10 "GO:0006383" "transcription from RNA polymerase III promoter" 0.59260462789805
-241 0.676079110675874 2 6 "GO:0006388;GO:0000394" "RNA splicing, via endonucleolytic cleavage and ligation" 0.927609677809016
-159 0.0552375953155147 2 310 "GO:0006396" "RNA processing" 0.502787657360537
-117 0.244730272127194 2 206 "GO:0006397;GO:0016071" "mRNA metabolic process" 0.717088470333086
-226 0.536203759742846 6 15 "GO:0006400" "tRNA modification" 0.87404607296131
156 0.403431928096958 3 58 "GO:0006401" "RNA catabolic process" 0.813517564947303
-448 0.436484411912475 3 6 "GO:0006403" "RNA localization" 0.822641268116846
-65 0.838045942435534 4 20 "GO:0006406;GO:0006405" "RNA export from nucleus" 0.956024630567055
147 0.324450989367085 2 91 "GO:0006412" "translation" 0.771216242773003
-413 0.242500838134923 2 16 "GO:0006413" "translational initiation" 0.715883923879877
334 0.453923841277277 3 10 "GO:0006414" "translational elongation" 0.829952754750774
-251 0.0750636800523081 3 102 "GO:0006417" "regulation of translation" 0.558657361236778
-816 0.067472854512236 2 10 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 0.532684934255591
-661 0.0171047352748261 4 26 "GO:0006446" "regulation of translational initiation" 0.389487147903843
-188 0.725240183733172 2 7 "GO:0006448" "regulation of translational elongation" 0.939995772120179
-260 0.0863962494565967 3 88 "GO:0006457" "protein folding" 0.569838543575684
49 0.537681350716239 2 333 "GO:0006461;GO:0065003" "macromolecular complex assembly" 0.87404607296131
127 0.249458137198603 2 170 "GO:0006468" "protein phosphorylation" 0.720490268856061
96 0.639476166474048 2 48 "GO:0006469;GO:0033673;GO:0051348" "negative regulation of transferase activity" 0.915738761364892
263 0.228953802516321 2 42 "GO:0006470" "protein dephosphorylation" 0.708306896470436
185 0.679035073005391 2 10 "GO:0006471" "protein ADP-ribosylation" 0.927609677809016
73 0.703272461178952 5 55 "GO:0006473;GO:0043543;GO:0016573;GO:0018393;GO:0006475;GO:0018394" "protein acylation" 0.933681615587305
673 0.131441839341249 5 10 "GO:0006482;GO:0008214;GO:0016577" "protein demethylation" 0.614814295138127
-287 0.0644573799837819 4 84 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.523645131706632
-321 0.322463467522542 2 19 "GO:0006487" "protein N-linked glycosylation" 0.771216242773003
-660 0.0195495617233299 2 25 "GO:0006493" "protein O-linked glycosylation" 0.405144029096184
150 0.619482120262519 4 22 "GO:0006497" "protein lipidation" 0.913353686908557
-408 0.518005646132364 2 5 "GO:0006501" "C-terminal protein lipidation" 0.863218182811181
