"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
35 0.661326429149255 2 299 "GO:0005794" "Golgi apparatus" 0.824782743848873
258 0.441374311007755 3 16 "GO:0005795" "Golgi stack" 0.724117345770361
270 0.544966960876465 2 9 "GO:0005796" "Golgi lumen" 0.763756019864246
308 0.425153180692463 3 12 "GO:0005798" "Golgi-associated vesicle" 0.724117345770361
101 0.735338611507724 2 20 "GO:0005801" "cis-Golgi network" 0.869104043952706
-117 0.459338050499531 2 72 "GO:0005802" "trans-Golgi network" 0.724117345770361
-95 0.733886531371612 2 23 "GO:0005811" "lipid particle" 0.869104043952706
-106 0.321310955994507 4 161 "GO:0005813" "centrosome" 0.630471497686701
-75 0.679893854710252 2 54 "GO:0005814" "centriole" 0.831179136517507
41 0.646901967138558 3 230 "GO:0005815" "microtubule organizing center" 0.824782743848873
-262 0.148235778257319 3 55 "GO:0005819" "spindle" 0.44734650142449
323 0.554417258513163 2 6 "GO:0005826;GO:0070938" "contractile ring" 0.76601437788653
838 0.161062250743862 2 5 "GO:0005838" "proteasome regulatory particle" 0.458634579862095
587 0.100507382169371 3 14 "GO:0005839" "proteasome core complex" 0.394428130026019
-418 0.0129021621419133 2 64 "GO:0005840" "ribosome" 0.17721499177275
638 0.177181438904757 3 8 "GO:0005844" "polysome" 0.496624248385455
439 0.324799709652396 3 9 "GO:0005845;GO:0034518" "RNA cap binding complex" 0.633997329247046
673 0.260068332638079 5 5 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 0.566997224686545
368 0.466195662565354 3 7 "GO:0005849" "mRNA cleavage factor complex" 0.724117345770361
-120 0.13773276992661 2 292 "GO:0005856" "cytoskeleton" 0.437559207862088
900 0.0153347655963092 2 13 "GO:0005858" "axonemal dynein complex" 0.188456198249379
-1073 0.0728136360287395 3 5 "GO:0005865;GO:0036379" "striated muscle thin filament" 0.361366155584051
681 0.0228863842360524 2 20 "GO:0005868" "cytoplasmic dynein complex" 0.238924482490609
-58 0.916115194487085 4 6 "GO:0005869" "dynactin complex" 0.969798449426176
-450 0.0341049749802705 4 40 "GO:0005871" "kinesin complex" 0.284411130639041
-9 0.935484348269476 3 157 "GO:0005874" "microtubule" 0.971474292754154
51 0.712643303534526 3 95 "GO:0005875" "microtubule associated complex" 0.8577433576047
-566 0.142947822388103 2 12 "GO:0005876" "spindle microtubule" 0.442397139250994
256 0.473325778125377 2 14 "GO:0005881" "cytoplasmic microtubule" 0.724117345770361
-997 0.00724754935091008 3 13 "GO:0005882" "intermediate filament" 0.125355760995371
157 0.66122674826432 3 14 "GO:0005884" "actin filament" 0.824782743848873
-217 0.0253430435360151 3 198 "GO:0005887" "integral component of plasma membrane" 0.241534721047328
-608 0.115502844711817 7 12 "GO:0005891" "voltage-gated calcium channel complex" 0.422681929824362
-488 0.414238304201871 3 5 "GO:0005892" "acetylcholine-gated channel complex" 0.721825701724902
-292 0.368410704835319 2 17 "GO:0005901" "caveola" 0.674697251600369
-185 0.662098729930302 2 10 "GO:0005903" "brush border" 0.824782743848873
-59 0.824792524358207 2 25 "GO:0005905" "coated pit" 0.932634646187125
-314 0.0133401938308162 2 114 "GO:0005911" "cell-cell junction" 0.177996300542605
-407 0.000939049867710085 2 121 "GO:0005912;GO:0070161;GO:0005925;GO:0005924;GO:0030055" "adherens junction" 0.0375582025540597
-480 0.151481270635062 3 16 "GO:0005913" "cell-cell adherens junction" 0.447732616370721
-839 0.124338157132961 2 6 "GO:0005921" "gap junction" 0.429093699240318
182 0.428376164216571 3 34 "GO:0005923;GO:0070160" "occluding junction" 0.724117345770361
504 1.17321245227264e-05 2 139 "GO:0005929" "cilium" 0.00416709791882624
488 0.0632398219876976 3 26 "GO:0005930" "axoneme" 0.348971121231675
-317 0.0539446080441287 2 67 "GO:0005938" "cell cortex" 0.338537139740439
327 0.549511825855218 4 6 "GO:0005952" "cAMP-dependent protein kinase complex" 0.763756019864246
-290 0.213558157468466 3 33 "GO:0008021" "synaptic vesicle" 0.525830974761657
-316 0.31732735631222 4 18 "GO:0008023" "transcription elongation factor complex" 0.62528217467429
95 0.729276845660349 7 24 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 0.866596149932272
-812 0.174366199509027 3 5 "GO:0008091" "spectrin" 0.493509182852822
763 0.10662977819142 2 8 "GO:0008180" "COP9 signalosome" 0.403230461119868
-284 0.481718716299629 2 11 "GO:0008287" "protein serine/threonine phosphatase complex" 0.724289520366312
-1706 0.00433203239663532 2 5 "GO:0008305;GO:0098636" "integrin complex" 0.0910409948348096
-462 0.397131655638331 3 6 "GO:0008328" "ionotropic glutamate receptor complex" 0.703683972611686
0 0.999382254365183 1 15 "GO:0009295" "nucleoid" 0.999894344741745
-1014 0.0320329075680856 2 8 "GO:0009506" "plasmodesma" 0.282252223288603
-550 0.217347349462588 2 9 "GO:0009536;GO:0009507" "plastid" 0.526020047359283
-420 0.196015088711848 2 17 "GO:0009897" "external side of plasma membrane" 0.511958180310946
-136 0.650003736032967 2 20 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 0.824782743848873
-880 0.00857290947629028 2 16 "GO:0009925" "basal plasma membrane" 0.142983883050984
-136 0.347684232458963 2 87 "GO:0009986" "cell surface" 0.654349063900706
-11 0.922439068854654 3 141 "GO:0010008;GO:0044440" "endosomal part" 0.969798449426176
-790 0.186679848215662 3 5 "GO:0010494" "cytoplasmic stress granule" 0.503927682755573
291 0.219644345257088 2 32 "GO:0012505" "endomembrane system" 0.526020047359283
543 0.199541995713363 2 10 "GO:0012507" "ER to Golgi transport vesicle membrane" 0.514840397779782
-414 0.0250157822779182 3 53 "GO:0014069" "postsynaptic density" 0.241534721047328
95 0.784471551096524 2 15 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.909052641096964
135 0.685930889431641 4 16 "GO:0015030" "Cajal body" 0.834191993136918
-338 0.033382920795366 5 72 "GO:0015629" "actin cytoskeleton" 0.284411130639041
-334 0.134813359331837 2 36 "GO:0015630" "microtubule cytoskeleton" 0.434191991779089
-593 0.0240459329273204 2 26 "GO:0015934" "large ribosomal subunit" 0.238924482490609
-634 0.0231191744933984 2 23 "GO:0015935" "small ribosomal subunit" 0.238924482490609
-410 0.357982560616712 3 9 "GO:0016010" "dystrophin-associated glycoprotein complex" 0.660782038766816
-42 0.602735567226241 2 290 "GO:0016023;GO:0031410" "cytoplasmic vesicle" 0.80422145684187
140 0.639295690453992 2 20 "GO:0016234" "inclusion body" 0.824782743848873
223 0.658759871617155 2 7 "GO:0016235" "aggresome" 0.824782743848873
90 0.839898924445456 2 9 "GO:0016272" "prefoldin complex" 0.94094763902384
-327 0.489006114126706 3 8 "GO:0016282;GO:0070993;GO:0033290;GO:0005852" "eukaryotic 48S preinitiation complex" 0.727279793940037
-337 0.103388479525756 2 42 "GO:0016323" "basolateral plasma membrane" 0.399028263954777
175 0.281233541501117 2 69 "GO:0016324" "apical plasma membrane" 0.58895095910772
-155 0.776969233446648 2 6 "GO:0016327" "apicolateral plasma membrane" 0.904273040718123
-497 0.217532116812128 2 11 "GO:0016328" "lateral plasma membrane" 0.526020047359283
-156 0.45181050595012 2 42 "GO:0016363" "nuclear matrix" 0.724117345770361
-68 0.892583695671165 4 7 "GO:0016442;GO:0031332" "RISC complex" 0.956047215317509
-963 0.000189274873619244 3 27 "GO:0016459" "myosin complex" 0.0176782731960374
-1589 0.000776798189415857 4 8 "GO:0016460" "myosin II complex" 0.0375582025540597
-938 0.0472221666394547 4 8 "GO:0016461" "unconventional myosin complex" 0.329145549561572
-446 0.377100139581331 2 7 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.682580485211169
0 0.999894344741745 3 8 "GO:0016529" "sarcoplasmic reticulum" 0.999894344741745
-406 0.497677239333006 5 5 "GO:0016589" "NURF complex" 0.733256176482463
-376 0.491213371171645 2 6 "GO:0016591" "DNA-directed RNA polymerase II, holoenzyme" 0.728243315356058
254 0.407906274228889 3 19 "GO:0016592" "mediator complex" 0.716136203251471
198 0.0972354705323897 2 129 "GO:0016604" "nuclear body" 0.391456592574362
-57 0.786682461457191 2 41 "GO:0016605" "PML body" 0.909358191832941
318 0.0532485849972973 5 67 "GO:0016607" "nuclear speck" 0.338537139740439
346 0.332999035882364 2 14 "GO:0017053" "transcriptional repressor complex" 0.634736937783935
474 0.316207825831685 3 8 "GO:0017119" "Golgi transport complex" 0.62528217467429
-67 0.845613173354546 2 15 "GO:0019005" "SCF ubiquitin ligase complex" 0.943008839120985
260 0.663304841697896 1 5 "GO:0019012" "virion" 0.824782743848873
870 0.0852129057299526 2 7 "GO:0019773" "proteasome core complex, alpha-subunit complex" 0.371910532484933
-506 0.0543689196585287 2 26 "GO:0019897" "extrinsic component of plasma membrane" 0.338537139740439
-211 0.134578112419478 2 92 "GO:0019898" "extrinsic component of membrane" 0.434191991779089
1394 0.0106299159618724 2 6 "GO:0022624" "proteasome accessory complex" 0.165472358473147
-1239 0.00133306555099763 2 12 "GO:0022625" "cytosolic large ribosomal subunit" 0.0415501567029085
344 0.528705492802174 2 6 "GO:0022626" "cytosolic ribosome" 0.752760564446998
-1144 0.00455743537038708 4 11 "GO:0022627" "cytosolic small ribosomal subunit" 0.0910409948348096
525 0.335885921524542 2 6 "GO:0030008" "TRAPP complex" 0.637637094926671
858 0.0895620883829199 3 7 "GO:0030014" "CCR4-NOT complex" 0.381830288256638
-282 0.637506518548454 3 5 "GO:0030016" "myofibril" 0.824782743848873
-412 0.285552239536165 2 12 "GO:0030017" "sarcomere" 0.592679537170618
-478 0.0281652538612595 4 38 "GO:0030018" "Z disc" 0.263063471064164
-99 0.556725756862669 2 64 "GO:0030027" "lamellipodium" 0.766934892197246
-202 0.00591405293187184 1 361 "GO:0030054" "cell junction" 0.110474508767366
-1361 0.00129790169419668 2 10 "GO:0030056" "hemidesmosome" 0.0415501567029085
473 0.220987681090967 2 12 "GO:0030117" "membrane coat" 0.526536974844294
574 0.121722507649463 2 13 "GO:0030119" "AP-type membrane coat adaptor complex" 0.427651768600461
917 0.052467300050256 3 8 "GO:0030120" "vesicle coat" 0.338537139740439
847 0.0573855635734057 3 9 "GO:0030131" "clathrin adaptor complex" 0.348971121231675
704 0.00467876632984032 3 29 "GO:0030133" "transport vesicle" 0.0910409948348096
920 0.0686284542341386 6 7 "GO:0030134" "ER to Golgi transport vesicle" 0.361366155584051
29 0.866884115325912 2 60 "GO:0030136;GO:0030135" "coated vesicle" 0.954065173118663
-46 0.820135787055124 3 45 "GO:0030139" "endocytic vesicle" 0.929619933385298
776 0.124800183718595 2 7 "GO:0030140" "trans-Golgi network transport vesicle" 0.429093699240318
168 0.417107003523762 2 42 "GO:0030141" "secretory granule" 0.724117345770361
655 0.104671198760257 3 11 "GO:0030173" "integral component of Golgi membrane" 0.400667621483935
-453 0.0847082775198486 3 26 "GO:0030175" "filopodium" 0.371910532484933
159 0.522946821768412 3 29 "GO:0030176" "integral component of endoplasmic reticulum membrane" 0.746838427418497
644 0.00350571469174715 4 37 "GO:0030286" "dynein complex" 0.081858438052296
-697 0.071044363877814 2 12 "GO:0030315" "T-tubule" 0.361366155584051
-304 0.0465587265429362 2 78 "GO:0030424" "axon" 0.329145549561572
-91 0.509090824503673 3 97 "GO:0030425" "dendrite" 0.736286610160353
143 0.459435973085333 2 48 "GO:0030426;GO:0030427" "site of polarized growth" 0.724117345770361
-92 0.854893387448551 2 7 "GO:0030430;GO:0042025" "host cell nucleus" 0.94830216612464
-254 0.156974273787339 2 56 "GO:0030496" "midbody" 0.449736109562499
-12 0.873881624680389 2 334 "GO:0030529" "ribonucleoprotein complex" 0.95458896220014
332 0.224299615509528 2 24 "GO:0030532" "small nuclear ribonucleoprotein complex" 0.529407271133754
191 0.484557428813481 4 24 "GO:0030658" "transport vesicle membrane" 0.724289520366312
76 0.462001810304655 3 172 "GO:0030659;GO:0012506;GO:0044433" "cytoplasmic vesicle part" 0.724117345770361
149 0.450934239515843 2 46 "GO:0030662" "coated vesicle membrane" 0.724117345770361
148 0.620115877267535 2 20 "GO:0030666;GO:0030670" "endocytic vesicle membrane" 0.815758069532222
22 0.93034198146237 2 29 "GO:0030667" "secretory granule membrane" 0.969798449426176
39 0.862553113044678 2 36 "GO:0030672;GO:0030665" "clathrin-coated vesicle membrane" 0.954065173118663
642 0.0837623354677831 2 13 "GO:0030863" "cortical cytoskeleton" 0.371910532484933
811 0.108400587535337 5 7 "GO:0030864" "cortical actin cytoskeleton" 0.404984595032019
61 0.904233801430175 2 7 "GO:0030897" "HOPS complex" 0.961907027945084
-140 0.797904730308234 2 6 "GO:0030904" "retromer complex" 0.916648589979254
101 0.853129150214604 2 6 "GO:0030914" "STAGA complex" 0.94830216612464
-633 0.246364746203408 2 6 "GO:0030915" "Smc5-Smc6 complex" 0.547868268938055
-711 0.192809733605337 3 6 "GO:0030991" "intraciliary transport particle A" 0.511603099964161
1597 0.000733282830232158 2 8 "GO:0030992" "intraciliary transport particle B" 0.0375582025540597
-273 0.540662251673358 3 9 "GO:0031010" "ISWI-type complex" 0.762058730550369
467 0.269295602284408 4 10 "GO:0031011" "Ino80 complex" 0.574251352816523
-223 0.121793758509339 1 88 "GO:0031012" "extracellular matrix" 0.427651768600461
366 0.502445345769568 4 6 "GO:0031045" "dense core granule" 0.733256176482463
1262 0.00175068515806334 4 11 "GO:0031082" "BLOC complex" 0.0480923511067988
901 0.0987049396793567 2 6 "GO:0031083" "BLOC-1 complex" 0.393976126754355
-11 0.985839023154359 3 5 "GO:0031105" "septin complex" 0.998265388148749
414 0.189722886004524 2 18 "GO:0031201" "SNARE complex" 0.509198780253521
-633 0.0450043014227024 2 18 "GO:0031224" "intrinsic component of membrane" 0.328390761943782
-80 0.81134293825946 2 16 "GO:0031225" "anchored component of membrane" 0.924139395529678
-604 0.232221878645321 2 7 "GO:0031226" "intrinsic component of plasma membrane" 0.530161033995448
-380 0.271085105340767 2 15 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.575439746336992
-489 0.413855479226072 2 5 "GO:0031235" "intrinsic component of the cytoplasmic side of the plasma membrane" 0.721825701724902
327 0.0826423103809605 3 51 "GO:0031248;GO:1902493;GO:0000123" "protein acetyltransferase complex" 0.371910532484933
-1016 0.0117428531246878 2 11 "GO:0031252" "cell leading edge" 0.172175783766428
-97 0.479451507657563 2 96 "GO:0031253" "cell projection membrane" 0.724289520366312
-480 0.023738735309284 2 40 "GO:0031256" "leading edge membrane" 0.238924482490609
-929 0.0495098673543636 2 8 "GO:0031300" "intrinsic component of organelle membrane" 0.33030154363554
121 0.435603398137854 2 75 "GO:0031301" "integral component of organelle membrane" 0.724117345770361
-395 0.509427036508464 2 5 "GO:0031305" "integral component of mitochondrial inner membrane" 0.736286610160353
169 0.738341504266269 5 7 "GO:0031307" "integral component of mitochondrial outer membrane" 0.869104043952706
45 0.920037021486366 2 9 "GO:0031312" "extrinsic component of organelle membrane" 0.969798449426176
977 0.102205252403933 2 5 "GO:0031371" "ubiquitin conjugating enzyme complex" 0.397748773938639
-659 0.0758991289340424 2 13 "GO:0031430" "M band" 0.36921763762706
14 0.944052811598871 4 43 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.977544707354042
225 0.515589424168273 2 15 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.740862341804872
-1073 0.0726000828424096 2 5 "GO:0031477" "myosin VII complex" 0.361366155584051
-104 0.682688624397702 4 28 "GO:0031513" "nonmotile primary cilium" 0.832416677790409
866 6.96189813667436e-05 3 38 "GO:0031514" "motile cilium" 0.00821876605945512
8 0.98075176557972 4 18 "GO:0031519" "PcG protein complex" 0.998265388148749
911 0.0239360616339992 2 11 "GO:0031526" "brush border membrane" 0.238924482490609
-1061 0.0172974848028897 3 9 "GO:0031527" "filopodium membrane" 0.201948135073737
798 0.091573859282106 2 8 "GO:0031528" "microvillus membrane" 0.381830288256638
-122 0.670095818301016 2 22 "GO:0031594" "neuromuscular junction" 0.827099720739503
-813 0.0681598649846039 2 9 "GO:0031672" "A band" 0.361366155584051
-1405 0.00162597998724486 2 9 "GO:0031673;GO:0035371" "microtubule plus-end" 0.0474582908777093
-345 0.0996601564258522 2 41 "GO:0031901" "early endosome membrane" 0.394417737719263
157 0.476045326993731 4 37 "GO:0031902" "late endosome membrane" 0.724117345770361
-337 0.475633913929194 3 8 "GO:0031941" "filamentous actin" 0.724117345770361
-58 0.67124367057874 3 99 "GO:0031965" "nuclear membrane" 0.827099720739503
45 0.647497014149266 3 190 "GO:0031966" "mitochondrial membrane" 0.824782743848873
-258 0.218629213121165 2 41 "GO:0031968;GO:0019867;GO:0005741" "outer membrane" 0.526020047359283
158 0.505911943224112 2 32 "GO:0031970" "organelle envelope lumen" 0.736015194659378
-439 0.299109112605534 4 10 "GO:0031985;GO:0031984" "Golgi cisterna" 0.607321546029497
-10 0.98486721530594 2 7 "GO:0032039" "integrator complex" 0.998265388148749
438 0.153523739900337 4 19 "GO:0032040;GO:0030684" "preribosome" 0.448097415834109
528 0.264579685993771 3 8 "GO:0032059" "bleb" 0.566997224686545
-58 0.804410097961747 2 33 "GO:0032154;GO:0032155" "cell division site part" 0.918482923589574
-370 0.4981690185025 2 6 "GO:0032300" "mismatch repair complex" 0.733256176482463
-199 0.591750025051521 6 13 "GO:0032391" "photoreceptor connecting cilium" 0.800702345589074
-323 0.148304176977678 2 36 "GO:0032420;GO:0005902" "microvillus" 0.44734650142449
-984 0.0374610673541943 2 8 "GO:0032421" "stereocilium bundle" 0.301626180248426
-582 0.330793975107883 2 5 "GO:0032433" "filopodium tip" 0.633997329247046
268 0.65385332416637 2 5 "GO:0032579" "apical lamina of hyaline layer" 0.824782743848873
-39 0.874892994278076 4 30 "GO:0032580" "Golgi cisterna membrane" 0.95458896220014
-332 0.198357068789269 2 27 "GO:0032587" "ruffle membrane" 0.514626395136603
169 0.721189262025701 3 8 "GO:0032588" "trans-Golgi network membrane" 0.861776156402384
-908 0.0416541642279711 2 9 "GO:0032589" "neuron projection membrane" 0.321629285806203
-50 0.885648047222774 2 15 "GO:0032592" "integral component of mitochondrial membrane" 0.956047215317509
469 0.433252071421419 4 5 "GO:0032593" "insulin-responsive compartment" 0.724117345770361
-165 0.72674823955443 2 8 "GO:0032839;GO:0032838" "cell projection cytoplasm" 0.865794458856936
-275 0.212046523766519 2 37 "GO:0032993" "protein-DNA complex" 0.525830974761657
938 0.11673716442704 3 5 "GO:0033017" "sarcoplasmic reticulum membrane" 0.422681929824362
378 0.454842020413046 2 7 "GO:0033018" "sarcoplasmic reticulum lumen" 0.724117345770361
