"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
530 0.0260378220358582 2 39 "GO:0004221;GO:0016790" "thiolester hydrolase activity" 0.292759818606966
-661 0.00402246244294462 2 42 "GO:0004222" "metalloendopeptidase activity" 0.145479058353164
-2 0.993022950398366 2 56 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.997870783812391
630 0.10058520902219 2 15 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 0.515598197428706
-883 0.183478138778278 2 5 "GO:0004303" "estradiol 17-beta-dehydrogenase activity" 0.659425864878362
411 0.535589399279149 2 5 "GO:0004312" "fatty acid synthase activity" 0.875504595548826
-470 0.40192882031598 3 7 "GO:0004364" "glutathione transferase activity" 0.830166867357191
-1013 0.0535916860976724 2 8 "GO:0004383" "guanylate cyclase activity" 0.404133041313851
165 0.218677501956463 2 126 "GO:0004386" "helicase activity" 0.675035678569305
134 0.672936216753873 2 22 "GO:0004402" "histone acetyltransferase activity" 0.937997711267222
340 0.607966700035806 3 5 "GO:0004435;GO:0004629" "phosphatidylinositol phospholipase C activity" 0.917966005170072
-96 0.874246067359543 7 6 "GO:0004438;GO:0052744" "phosphatidylinositol-3-phosphatase activity" 0.987209780388289
-222 0.264618520189586 3 56 "GO:0004497" "monooxygenase activity" 0.714799405159421
196 0.0927719499281091 2 167 "GO:0004518" "nuclease activity" 0.512161576426062
229 0.089746089843529 4 124 "GO:0004519" "endonuclease activity" 0.512161576426062
35 0.898638996088503 2 30 "GO:0004520;GO:0004536" "deoxyribonuclease activity" 0.987209780388289
-80 0.813975400801213 2 19 "GO:0004523" "RNA-DNA hybrid ribonuclease activity" 0.983295852981101
144 0.797285268985043 5 7 "GO:0004525;GO:0032296" "double-stranded RNA-specific ribonuclease activity" 0.98115824217252
404 0.103607261672668 4 36 "GO:0004527" "exonuclease activity" 0.521618053827551
339 0.0859859678362195 4 57 "GO:0004540" "ribonuclease activity" 0.512161576426062
313 0.576422751463239 2 7 "GO:0004549" "tRNA-specific ribonuclease activity" 0.905269342083868
1305 0.00100942101478308 2 14 "GO:0004550" "nucleoside diphosphate kinase activity" 0.0657133080623785
-9 0.964635282083565 2 49 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 0.99039666409481
417 0.456686978851201 4 7 "GO:0004559;GO:0015923" "alpha-mannosidase activity" 0.847531263053926
-392 0.485086884221681 2 7 "GO:0004563" "beta-N-acetylhexosaminidase activity" 0.847531263053926
524 0.430064732349924 2 5 "GO:0004568" "chitinase activity" 0.845602261971113
-32 0.916753253554119 3 24 "GO:0004601;GO:0016209;GO:0016684" "antioxidant activity" 0.987209780388289
-1549 0.0105348304777073 2 6 "GO:0004602" "glutathione peroxidase activity" 0.205459144978926
222 0.464454025472736 2 24 "GO:0004620" "phospholipase activity" 0.847531263053926
12 0.983845286607513 2 6 "GO:0004622" "lysophospholipase activity" 0.994539257114117
417 0.529644394959262 2 5 "GO:0004623" "phospholipase A2 activity" 0.875504595548826
-985 0.137564891421604 2 5 "GO:0004645" "phosphorylase activity" 0.605099623753136
1372 0.0385922411350143 2 5 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.355595945898315
315 0.523994187232118 3 9 "GO:0004659" "prenyltransferase activity" 0.875504595548826
42 0.602096669108047 2 368 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.917966005170072
15 0.882554843457213 3 215 "GO:0004674" "protein serine/threonine kinase activity" 0.987209780388289
361 0.38025410931233 2 13 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.828415138217349
64 0.854637585838234 3 18 "GO:0004693;GO:0097472" "cyclin-dependent protein kinase activity" 0.984072565038803
-2 0.994136790968068 4 28 "GO:0004702" "receptor signaling protein serine/threonine kinase activity" 0.997870783812391
-86 0.897477917929244 2 5 "GO:0004707" "MAP kinase activity" 0.987209780388289
865 0.153215959885153 4 6 "GO:0004708" "MAP kinase kinase activity" 0.624365521562475
-152 0.734204344357225 2 11 "GO:0004709" "MAP kinase kinase kinase activity" 0.950232660390762
286 0.427882873042251 3 17 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.845602261971113
-84 0.626917828726559 6 75 "GO:0004713" "protein tyrosine kinase activity" 0.920918107097618
-111 0.618252955003625 2 45 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.918883308726578
-216 0.549065308054921 2 17 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.879636904307613
244 0.168539144123302 2 71 "GO:0004721" "phosphoprotein phosphatase activity" 0.642620278219803
203 0.530438395846971 6 21 "GO:0004722" "protein serine/threonine phosphatase activity" 0.875504595548826
175 0.441023386241384 4 43 "GO:0004725" "protein tyrosine phosphatase activity" 0.847531263053926
-258 0.564151834763703 3 11 "GO:0004745" "retinol dehydrogenase activity" 0.891414670949443
625 0.1829383078328 2 10 "GO:0004806" "triglyceride lipase activity" 0.659425864878362
1199 0.0073785635309279 4 11 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming aminoacyl-tRNA and related compounds" 0.184972646365941
37 0.723212080334587 3 209 "GO:0004842;GO:0019787;GO:0016881;GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.941622128595632
490 0.0200299556125778 4 50 "GO:0004843;GO:0019783;GO:0036459" "small conjugating protein-specific protease activity" 0.25567649223114
-187 0.311949169015749 2 65 "GO:0004857" "enzyme inhibitor activity" 0.783959703865956
-251 0.527397253790989 4 14 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.875504595548826
357 0.404537340796972 2 12 "GO:0004864;GO:0019212" "protein phosphatase inhibitor activity" 0.830166867357191
-643 0.220491364145965 3 8 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.675035678569305
-521 0.173927594507863 3 15 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.646396323579501
-44 0.60310897173197 2 322 "GO:0004871;GO:0060089" "signal transducer activity" 0.917966005170072
-91 0.87112578975292 6 7 "GO:0004889" "acetylcholine-activated cation-selective channel activity" 0.987209780388289
-622 0.267068881658337 2 7 "GO:0004890" "GABA-A receptor activity" 0.718437363469328
70 0.632986095701384 4 105 "GO:0004930" "G-protein coupled receptor activity" 0.920918107097618
384 0.412910544550424 5 10 "GO:0004931;GO:0035381;GO:0001614;GO:0016502;GO:0035586" "ATP-gated ion channel activity" 0.837398020256467
173 0.757981567538394 2 7 "GO:0004935" "adrenergic receptor activity" 0.963157419029165
164 0.804336969245051 2 5 "GO:0004939" "beta-adrenergic receptor activity" 0.982381583130623
651 0.282705001461202 2 6 "GO:0004965" "G-protein coupled GABA receptor activity" 0.73616382380497
-115 0.805824524411294 3 10 "GO:0005007" "fibroblast growth factor-activated receptor activity" 0.982381583130623
-581 0.117710940350609 3 16 "GO:0005044;GO:0038024" "cargo receptor activity" 0.547654657997486
1128 0.0442960690984309 2 7 "GO:0005048" "signal sequence binding" 0.374991305117629
196 0.394345116042737 3 42 "GO:0005057" "receptor signaling protein activity" 0.830166867357191
284 0.444445853683678 2 16 "GO:0005070;GO:0035591" "signaling adaptor activity" 0.847531263053926
717 0.236450063049658 2 6 "GO:0005080" "protein kinase C binding" 0.696511271698314
20 0.91168910123424 2 70 "GO:0005083" "small GTPase regulator activity" 0.987209780388289
-276 0.0946538469245489 1 82 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.513497119565678
-222 0.692759112964551 2 7 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.938024715407547
-320 0.111109317409004 2 55 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 0.535793819505641
-580 0.012632718791335 3 41 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.221283735823155
-51 0.717844947865278 2 115 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.939011521885928
148 0.597228856893412 4 28 "GO:0005097" "Rab GTPase activator activity" 0.917963376218804
124 0.555407132519874 3 50 "GO:0005099" "Ras GTPase activator activity" 0.881878154318141
23 0.954895747827828 2 13 "GO:0005100" "Rho GTPase activator activity" 0.99039666409481
-5 0.963846635202342 2 193 "GO:0005102" "receptor binding" 0.99039666409481
-531 0.21564769207892 4 12 "GO:0005109" "frizzled binding" 0.674935805497004
-418 0.529051744865829 4 5 "GO:0005125" "cytokine activity" 0.875504595548826
192 0.510099218276954 3 26 "GO:0005126" "cytokine receptor binding" 0.873880502890256
-292 0.630026544444117 2 6 "GO:0005154" "epidermal growth factor receptor binding" 0.920918107097618
-463 0.485018609532866 2 5 "GO:0005158" "insulin receptor binding" 0.847531263053926
31 0.953474673615505 4 8 "GO:0005160" "transforming growth factor beta receptor binding" 0.99039666409481
-888 0.00282023128262605 4 25 "GO:0005178" "integrin binding" 0.107998268528798
-495 3.11248711821551e-06 1 203 "GO:0005198" "structural molecule activity" 0.00118280216875608
-448 0.0990645594372277 2 30 "GO:0005200" "structural constituent of cytoskeleton" 0.515598197428706
-883 0.00201742201173922 2 27 "GO:0005201" "extracellular matrix structural constituent" 0.0875561153094821
-323 5.45070123850726e-06 1 480 "GO:0005215" "transporter activity" 0.00118280216875608
-802 0.126325385315745 2 8 "GO:0005227" "calcium activated cation channel activity" 0.575256890294157
-909 0.042221955481335 2 11 "GO:0005229" "intracellular calcium activated chloride channel activity" 0.366486573577988
-298 0.257480723609384 2 32 "GO:0005230" "extracellular ligand-gated ion channel activity" 0.707257177509321
-39 0.899508569688452 3 23 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 0.987209780388289
-566 0.393630322617298 6 5 "GO:0005234;GO:0004970" "extracellular-glutamate-gated ion channel activity" 0.830166867357191
55 0.906788015110551 2 10 "GO:0005242" "inward rectifier potassium channel activity" 0.987209780388289
-663 0.0657561591223109 3 17 "GO:0005245" "voltage-gated calcium channel activity" 0.450602732511836
-568 0.311469397433213 4 7 "GO:0005247;GO:0008308" "voltage-gated anion channel activity" 0.783959703865956
42 0.87536339659296 4 31 "GO:0005249" "voltage-gated potassium channel activity" 0.987209780388289
146 0.744962377805362 2 11 "GO:0005251" "delayed rectifier potassium channel activity" 0.960602738273918
-646 0.0192649811439397 7 29 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 0.25567649223114
-447 0.000117152956693697 6 169 "GO:0005261;GO:0005216;GO:0022838;GO:0015267;GO:0022803" "channel activity" 0.0141512348462513
-417 0.0115089151564826 3 82 "GO:0005262;GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.209890829458717
-1199 0.00738754040785632 3 11 "GO:0005272" "sodium channel activity" 0.184972646365941
-701 0.156797074361014 4 9 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.626226352202577
-531 0.0936209333251941 2 22 "GO:0005319" "lipid transporter activity" 0.512161576426062
-485 0.279016035356212 4 11 "GO:0005328;GO:0005326" "neurotransmitter:sodium symporter activity" 0.730914386896332
-1529 0.0116068661451825 6 6 "GO:0005332;GO:0005283;GO:0015185" "sodium:amino acid symporter activity" 0.209890829458717
-102 0.828709737207089 2 10 "GO:0005337" "nucleoside transmembrane transporter activity" 0.983295852981101
476 0.431968592933692 2 6 "GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.845602261971113
-772 0.00138404349915775 3 38 "GO:0005342;GO:0046943" "organic acid transmembrane transporter activity" 0.0772810191064501
-1457 0.0019145581793489 4 10 "GO:0005343" "organic acid:sodium symporter activity" 0.0875561153094821
-85 0.863516019433244 3 9 "GO:0005351;GO:0005402;GO:0015295" "solute:hydrogen symporter activity" 0.98468644310734
-1395 0.0078399822170626 4 8 "GO:0005416" "cation:amino acid symporter activity" 0.185990289099696
268 0.515771391910158 3 13 "GO:0005484" "SNAP receptor activity" 0.875504595548826
674 0.229295499312 2 7 "GO:0005487" "nucleocytoplasmic transporter activity" 0.683590492919991
-302 0.430563991351529 3 15 "GO:0005496" "steroid binding" 0.845602261971113
-191 0.194181726398461 6 104 "GO:0005506" "iron ion binding" 0.660729892053159
251 0.398449057525351 2 25 "GO:0005507" "copper ion binding" 0.830166867357191
-248 0.00532621986790567 5 295 "GO:0005509" "calcium ion binding" 0.169398952812326
-378 0.212531780071151 3 24 "GO:0005516" "calmodulin binding" 0.672416544547954
-90 0.863680428593381 2 8 "GO:0005518" "collagen binding" 0.98468644310734
188 0.719764592044667 4 8 "GO:0005528;GO:0005527" "FK506 binding" 0.939011521885928
-178 0.171001942300491 2 133 "GO:0005543" "phospholipid binding" 0.642620278219803
-720 0.0696206136623245 2 14 "GO:0005544" "calcium-dependent phospholipid binding" 0.453230194941732
-169 0.718509043728889 2 10 "GO:0005545" "1-phosphatidylinositol binding" 0.939011521885928
-477 0.199212020354796 2 16 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.660729892053159
-465 0.241410973569322 3 14 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.698074057143311
-515 0.211048942134957 3 13 "GO:0005548" "phospholipid transporter activity" 0.672416544547954
547 0.221257043187937 3 11 "GO:0008013" "beta-catenin binding" 0.675035678569305
-377 0.0387823535465136 2 67 "GO:0008017;GO:0015631" "tubulin binding" 0.355595945898315
-24 0.912336389520267 2 47 "GO:0008022" "protein C-terminus binding" 0.987209780388289
262 0.126602019583833 3 76 "GO:0008026;GO:0070035" "purine NTP-dependent helicase activity" 0.575256890294157
-1497 0.00142453491440461 2 10 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.0772810191064501
152 0.252931460765512 2 128 "GO:0008047" "enzyme activator activity" 0.700673961524886
183 0.682425392259354 2 11 "GO:0008060" "ARF GTPase activator activity" 0.937997711267222
1239 0.0182452662181143 3 8 "GO:0008061" "chitin binding" 0.252716346978562
-610 0.27641349581752 4 7 "GO:0008066" "glutamate receptor activity" 0.730914386896332
-27 0.918479240597731 2 33 "GO:0008080;GO:0016410" "N-acyltransferase activity" 0.987209780388289
-46 0.858381792227868 4 33 "GO:0008081" "phosphoric diester hydrolase activity" 0.984072565038803
-304 0.0107305851448287 2 160 "GO:0008092" "cytoskeletal protein binding" 0.205459144978926
-971 0.143166735758859 2 5 "GO:0008093" "cytoskeletal adaptor activity" 0.605204837526086
-18 0.930840966208722 2 53 "GO:0008094" "DNA-dependent ATPase activity" 0.987209780388289
-701 0.181723362218897 2 8 "GO:0008106;GO:0004033" "aldo-keto reductase (NADP) activity" 0.659425864878362
-916 0.167521192527372 5 5 "GO:0008131" "primary amine oxidase activity" 0.642620278219803
135 0.391870260059613 2 90 "GO:0008134" "transcription factor binding" 0.830166867357191
-88 0.712283377325021 3 39 "GO:0008135" "translation factor activity, nucleic acid binding" 0.939011521885928
1223 0.00430649861652261 4 12 "GO:0008137;GO:0050136;GO:0003954" "NADH dehydrogenase activity" 0.14755424207138
1167 0.00233249689180159 4 15 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.0949034672851772
-203 0.486630381902041 2 26 "GO:0008144" "drug binding" 0.847531263053926
-422 0.255938782278892 2 16 "GO:0008146" "sulfotransferase activity" 0.70600062399813
-1019 0.052217329899417 4 8 "GO:0008158" "hedgehog receptor activity" 0.404133041313851
62 0.655333656836508 2 116 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.93436641038071
162 0.717404504887626 3 11 "GO:0008171" "O-methyltransferase activity" 0.939011521885928
-369 0.578535605371058 2 5 "GO:0008172" "S-methyltransferase activity" 0.905269342083868
157 0.597874764234674 3 25 "GO:0008173" "RNA methyltransferase activity" 0.917963376218804
66 0.882352111463072 2 11 "GO:0008175" "tRNA methyltransferase activity" 0.987209780388289
-237 0.52409552716432 2 16 "GO:0008188;GO:0008528;GO:0001653" "peptide receptor activity" 0.875504595548826
187 0.343978921221163 4 57 "GO:0008194" "UDP-glycosyltransferase activity" 0.799750991839204
-700 0.247760177271854 2 6 "GO:0008198" "ferrous iron binding" 0.698074057143311
-1083 0.0534287424720309 2 7 "GO:0008199" "ferric iron binding" 0.404133041313851
-308 0.220890899180944 2 35 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 0.675035678569305
293 0.390399095492245 5 19 "GO:0008227" "G-protein coupled amine receptor activity" 0.830166867357191
375 0.0268026360030382 2 78 "GO:0008234" "cysteine-type peptidase activity" 0.295737559965727
-578 0.0746247979647884 2 21 "GO:0008235" "metalloexopeptidase activity" 0.471657703641527
-545 0.000784723951814462 4 85 "GO:0008237" "metallopeptidase activity" 0.0638569115789018
-358 0.0466307299779448 2 69 "GO:0008238" "exopeptidase activity" 0.374991305117629
493 0.379819765010708 5 7 "GO:0008239" "dipeptidyl-peptidase activity" 0.828415138217349
-31 0.926885429378897 2 19 "GO:0008242" "omega peptidase activity" 0.987209780388289
-148 0.823070070352907 3 5 "GO:0008252" "nucleotidase activity" 0.983295852981101
-63 0.355340347911422 2 522 "GO:0008270" "zinc ion binding" 0.808034238436762
196 0.35251096924298 3 50 "GO:0008276;GO:0008170" "N-methyltransferase activity" 0.808034238436762
-108 0.298304248484981 2 214 "GO:0008289" "lipid binding" 0.764701190203094
-714 0.110736155719966 2 11 "GO:0008307" "structural constituent of muscle" 0.535793819505641
-301 0.65016504757809 4 5 "GO:0008318" "protein prenyltransferase activity" 0.933843125216464
-235 0.0151108710946836 2 247 "GO:0008324" "cation transmembrane transporter activity" 0.248607133410106
-264 0.662866765844339 3 6 "GO:0008329;GO:0038187" "signaling pattern recognition receptor activity" 0.934793229453632
-227 0.665371726198109 4 8 "GO:0008353" "RNA polymerase II carboxy-terminal domain kinase activity" 0.934793229453632
-175 0.580587885947039 2 22 "GO:0008374" "O-acyltransferase activity" 0.905269342083868
140 0.611446185117785 2 29 "GO:0008375" "acetylglucosaminyltransferase activity" 0.917966005170072
155 0.718042478202518 5 12 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.939011521885928
386 0.41059985535238 2 10 "GO:0008378" "galactosyltransferase activity" 0.837360917910433
-387 0.328887007674457 2 14 "GO:0008395" "steroid hydroxylase activity" 0.788702039957796
527 0.0891806970730805 2 23 "GO:0008408" "3'-5' exonuclease activity" 0.512161576426062
453 0.418896338769767 5 7 "GO:0008409" "5'-3' exonuclease activity" 0.84327054690441
429 0.479371640036524 2 6 "GO:0008417" "fucosyltransferase activity" 0.847531263053926
-1103 0.0965635101783422 3 5 "GO:0008429" "phosphatidylethanolamine binding" 0.5140386386228
-288 0.519401935568035 3 11 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.875504595548826
-671 0.090646129648049 2 14 "GO:0008484" "sulfuric ester hydrolase activity" 0.512161576426062
-418 0.00624338452699262 2 96 "GO:0008509" "anion transmembrane transporter activity" 0.169398952812326
-421 0.0379939174038484 2 54 "GO:0008514" "organic anion transmembrane transporter activity" 0.355595945898315
860 0.155928996145839 2 6 "GO:0008519" "ammonium transmembrane transporter activity" 0.626226352202577
-1351 0.0416978943900131 7 5 "GO:0008559;GO:0042910" "xenobiotic-transporting ATPase activity" 0.366486573577988
358 0.202989214148436 3 28 "GO:0008565" "protein transporter activity" 0.660729892053159
-375 0.401884520265773 2 11 "GO:0008574" "plus-end-directed microtubule motor activity" 0.830166867357191
