"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-886 0.123547467099874 2 9 "GO:0000245" "spliceosomal complex assembly" 0.81609951773287
-217 0.705576503556312 2 9 "GO:0000266" "mitochondrial fission" 0.961655786842695
395 0.46931468598614 3 10 "GO:0000272" "polysaccharide catabolic process" 0.910703175639006
205 0.311610123769374 2 73 "GO:0000278" "mitotic cell cycle" 0.888504633688199
-300 0.384978335564269 2 25 "GO:0000281" "mitotic cytokinesis" 0.899857176712667
-857 0.0994536821506457 3 11 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.807309606059838
-2198 0.00437239321945926 6 5 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.624087071699256
175 0.441633426686122 3 58 "GO:0000302" "response to reactive oxygen species" 0.902518945351464
665 0.201355740373938 2 11 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.850278594274151
-845 0.0248603762892993 6 21 "GO:0000387" "spliceosomal snRNP assembly" 0.674204073753704
-224 0.346774277806672 4 53 "GO:0000398;GO:0000377;GO:0000375" "RNA splicing, via transesterification reactions" 0.890146243725813
402 0.310440303349651 8 19 "GO:0000413;GO:0018208" "peptidyl-proline modification" 0.888504633688199
-352 0.387499829291971 2 18 "GO:0000422" "mitochondrion degradation" 0.899857176712667
-58 0.904087923120413 2 13 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.983088962431687
273 0.634536640244609 3 9 "GO:0000469" "cleavage involved in rRNA processing" 0.943848844032093
66 0.931941065668159 3 5 "GO:0000479;GO:0000478" "endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.988735258035748
417 0.383117046803849 2 13 "GO:0000578" "embryonic axis specification" 0.899857176712667
219 0.447723575608056 4 36 "GO:0000723;GO:0032200" "telomere organization" 0.904895741636395
321 0.285792580742867 3 33 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 0.877674580723513
627 0.336401377281102 2 7 "GO:0000729" "DNA double-strand break processing" 0.890146243725813
-93 0.886758786822484 2 7 "GO:0000731" "DNA synthesis involved in DNA repair" 0.978135406005103
348 0.295225676538934 2 27 "GO:0000737" "DNA catabolic process, endonucleolytic" 0.883587142765387
733 0.141348903945659 3 12 "GO:0000738" "DNA catabolic process, exonucleolytic" 0.830176590235457
272 0.144452103295919 2 87 "GO:0000902;GO:0000904" "cell morphogenesis" 0.830176590235457
-113 0.621108038482319 2 57 "GO:0000910" "cytokinesis" 0.942335177680498
-252 0.298682980114978 2 51 "GO:0000956;GO:0006402" "mRNA catabolic process" 0.883587142765387
6 0.992646927177499 2 7 "GO:0000959" "mitochondrial RNA metabolic process" 0.99953277134591
-155 0.443067638574544 2 74 "GO:0001101" "response to acid" 0.902518945351464
192 0.498560191438342 2 37 "GO:0001501" "skeletal system development" 0.918722969836122
-191 0.421273488168337 2 53 "GO:0001503" "ossification" 0.902518945351464
705 0.360720505415333 3 5 "GO:0001504" "neurotransmitter uptake" 0.891328732735952
-191 0.526532484762469 2 33 "GO:0001505" "regulation of neurotransmitter levels" 0.924665909978296
-697 0.0326729128447256 4 28 "GO:0001508" "action potential" 0.697387997418527
-166 0.700795411435297 2 16 "GO:0001510" "RNA methylation" 0.960548311890609
351 0.541053161180474 2 9 "GO:0001522" "pseudouridine synthesis" 0.924665909978296
-153 0.714386738976472 2 17 "GO:0001523" "retinoid metabolic process" 0.965642842468058
-284 0.151390754872062 2 77 "GO:0001525" "angiogenesis" 0.830176590235457
590 0.185846201557722 3 15 "GO:0001539" "cilium or flagellum-dependent cell motility" 0.841644706716643
-390 0.414623551542168 2 13 "GO:0001541" "ovarian follicle development" 0.902518945351464
373 0.0453043419319569 2 87 "GO:0001558" "regulation of cell growth" 0.726718105612921
809 0.294188986817175 4 5 "GO:0001561" "fatty acid alpha-oxidation" 0.883587142765387
445 0.216404891256047 2 23 "GO:0001568" "blood vessel development" 0.851973958348053
173 0.776259625497115 2 8 "GO:0001569" "patterning of blood vessels" 0.969966869750724
-244 0.597123575885921 2 14 "GO:0001570" "vasculogenesis" 0.936830584565385
-415 0.270490713949744 2 21 "GO:0001578" "microtubule bundle formation" 0.875093370362358
-350 0.301767387873196 5 26 "GO:0001649" "osteoblast differentiation" 0.883587142765387
177 0.512275798009398 2 41 "GO:0001654;GO:0007423" "sensory organ development" 0.919411534743455
582 0.191648516046918 2 15 "GO:0001656" "metanephros development" 0.848146972343488
420 0.302229282717666 3 18 "GO:0001657" "ureteric bud development" 0.883616910540963
323 0.499274490738141 2 13 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.918722969836122
706 0.316297618300225 4 6 "GO:0001662;GO:0002209;GO:0042596" "behavioral fear response" 0.890146243725813
-242 0.303892173838674 2 54 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.88490722362772
371 0.111828923876503 2 55 "GO:0001667" "ameboidal cell migration" 0.807583813280033
-107 0.75699249591425 2 25 "GO:0001676" "long-chain fatty acid metabolic process" 0.969966869750724
399 0.0652302818856088 2 64 "GO:0001701;GO:0043009;GO:0009792" "embryo development ending in birth or egg hatching" 0.760356510187135
684 0.234532074755015 5 9 "GO:0001702" "gastrulation with mouth forming second" 0.851973958348053
558 0.148155801134149 2 20 "GO:0001704;GO:0001707" "formation of primary germ layer" 0.830176590235457
428 0.579257182205345 4 5 "GO:0001706" "endoderm formation" 0.928564695010702
649 0.110531194611496 4 18 "GO:0001708" "cell fate specification" 0.807583813280033
632 0.0792484923673396 4 23 "GO:0001709" "cell fate determination" 0.76603303507983
-470 0.414061013511247 2 9 "GO:0001731" "formation of translation preinitiation complex" 0.902518945351464
868 0.0138518109883078 4 24 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.643923160339134
-341 0.575985026412634 3 8 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 0.927313130175077
595 0.167884461163827 3 16 "GO:0001755" "neural crest cell migration" 0.830176590235457
643 0.14877710011255 2 15 "GO:0001756;GO:0035282" "segmentation" 0.830176590235457
-377 0.120233769883584 3 51 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 0.809494144227644
-92 0.746171745623357 4 37 "GO:0001764" "neuron migration" 0.969966869750724
329 0.0639742144883701 3 96 "GO:0001775" "cell activation" 0.760356510187135
649 0.319585135525186 3 7 "GO:0001778" "plasma membrane repair" 0.890146243725813
105 0.881970508022644 6 6 "GO:0001782" "B cell homeostasis" 0.977092120664756
368 0.478991283059644 2 11 "GO:0001816" "cytokine production" 0.915524482783256
203 0.27909934943123 2 86 "GO:0001817" "regulation of cytokine production" 0.876529081422555
715 0.0347256732433876 2 26 "GO:0001818" "negative regulation of cytokine production" 0.697387997418527
-66 0.792376428874244 2 47 "GO:0001819" "positive regulation of cytokine production" 0.969966869750724
464 0.0603062246009292 3 49 "GO:0001822" "kidney development" 0.760356510187135
-852 0.19139783396894 2 7 "GO:0001824" "blastocyst development" 0.848146972343488
174 0.804496644854384 2 6 "GO:0001833" "inner cell mass cell proliferation" 0.969966869750724
-233 0.740323569786582 2 6 "GO:0001836" "release of cytochrome c from mitochondria" 0.969966869750724
-262 0.43946003568378 2 26 "GO:0001837" "epithelial to mesenchymal transition" 0.902518945351464
-363 0.400323252811534 4 16 "GO:0001838;GO:0072175" "epithelial tube formation" 0.90126398034656
158 0.610224018810161 4 31 "GO:0001843;GO:0060606" "tube closure" 0.942335177680498
-594 0.301260479004991 3 9 "GO:0001885" "endothelial cell development" 0.883587142765387
618 0.0934098805166875 3 22 "GO:0001889" "liver development" 0.800101883914502
349 0.650755134981415 3 5 "GO:0001890" "placenta development" 0.949202919852447
-240 0.75620987521291 2 5 "GO:0001892" "embryonic placenta development" 0.969966869750724
-33 0.915109414167516 5 32 "GO:0001894" "tissue homeostasis" 0.984011425087938
-198 0.761034383696537 3 7 "GO:0001919" "regulation of receptor recycling" 0.969966869750724
177 0.373780313170673 4 76 "GO:0001933;GO:0006469;GO:0033673;GO:0051348" "negative regulation of protein phosphorylation" 0.899857176712667
30 0.821155413534217 3 168 "GO:0001934" "positive regulation of protein phosphorylation" 0.971772743037784
-556 0.361490258088215 4 8 "GO:0001935" "endothelial cell proliferation" 0.89185122586813
-231 0.539464770776555 4 21 "GO:0001938;GO:0001936" "regulation of endothelial cell proliferation" 0.924665909978296
-363 0.577295882185719 2 7 "GO:0001942" "hair follicle development" 0.928014639831247
-554 0.335211334043584 4 9 "GO:0001944" "vasculature development" 0.890146243725813
-142 0.669660406774095 3 27 "GO:0001947;GO:0003143" "embryonic heart tube morphogenesis" 0.951989692877778
-1 0.996808410384203 3 23 "GO:0001952" "regulation of cell-matrix adhesion" 0.999679279775248
-625 0.305548810677937 2 8 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.88490722362772
379 0.533894767819515 4 8 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.924665909978296
-32 0.941239478213522 5 16 "GO:0001958;GO:0036075" "endochondral ossification" 0.991537540703518
683 0.138775513402859 2 14 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.824381584046422
426 0.485035299308073 2 8 "GO:0001960;GO:0060761" "negative regulation of response to cytokine stimulus" 0.915810866852933
-227 0.728164007632398 2 7 "GO:0001964" "startle response" 0.969966869750724
493 0.483374149011682 3 6 "GO:0001967" "suckling behavior" 0.915810866852933
-1 0.99894954645953 2 7 "GO:0001974" "blood vessel remodeling" 1
-72 0.674273799440521 2 103 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.951989692877778
-507 0.309025268022307 5 12 "GO:0002011" "morphogenesis of an epithelial sheet" 0.888504633688199
107 0.803455028569609 2 16 "GO:0002027" "regulation of heart rate" 0.969966869750724
202 0.566879850509771 5 24 "GO:0002028" "regulation of sodium ion transport" 0.92474834577279
-304 0.52561519442621 4 13 "GO:0002040" "sprouting angiogenesis" 0.924665909978296
280 0.53007957068801 4 15 "GO:0002053;GO:0010464;GO:2000648" "positive regulation of stem cell proliferation" 0.924665909978296
-764 0.0976373129521538 2 14 "GO:0002062" "chondrocyte differentiation" 0.801390736964869
-115 0.699103505941578 2 34 "GO:0002064" "epithelial cell development" 0.960398874820633
-587 0.281607471983216 4 10 "GO:0002066" "columnar/cuboidal epithelial cell development" 0.876529081422555
-809 0.119724477561646 2 11 "GO:0002088" "lens development in camera-type eye" 0.809494144227644
-186 0.809436576898915 3 5 "GO:0002089" "lens morphogenesis in camera-type eye" 0.970386255480636
-6 0.992821995559179 2 7 "GO:0002092;GO:0002090" "regulation of receptor internalization" 0.99953277134591
338 0.630879677365917 4 6 "GO:0002097;GO:0002098" "tRNA wobble base modification" 0.943558346534171
389 0.580583368049601 3 6 "GO:0002164" "larval development" 0.92916272994541
353 0.2878027737712 3 27 "GO:0002221;GO:0002758;GO:0002218" "activation of innate immune response" 0.87941751924071
398 0.24926148093664 2 25 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.861712071881278
-335 0.560308937188635 2 9 "GO:0002250" "adaptive immune response" 0.924665909978296
-58 0.780688306266335 2 69 "GO:0002252" "immune effector process" 0.969966869750724
404 0.482682474632535 5 9 "GO:0002260;GO:0001776" "leukocyte homeostasis" 0.915810866852933
72 0.858737248812766 2 18 "GO:0002274" "myeloid leukocyte activation" 0.97542577888964
1402 0.069124873212623 3 5 "GO:0002286" "T cell activation involved in immune response" 0.760356510187135
-9 0.983844339212176 3 15 "GO:0002312;GO:0002285" "lymphocyte activation involved in immune response" 0.997811573135865
296 0.701419768648162 4 5 "GO:0002313" "mature B cell differentiation involved in immune response" 0.960912825623772
-726 0.233944291834094 2 8 "GO:0002335" "mature B cell differentiation" 0.851973958348053
59 0.881197201425123 4 19 "GO:0002366;GO:0002263" "leukocyte activation involved in immune response" 0.977092120664756
116 0.280595921739236 1 271 "GO:0002376" "immune system process" 0.876529081422555
545 0.438862972762587 2 6 "GO:0002443" "leukocyte mediated immunity" 0.902518945351464
-194 0.766221778092542 2 7 "GO:0002460;GO:0042088" "adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" 0.969966869750724
-599 0.272117151994582 2 10 "GO:0002474" "antigen processing and presentation of peptide antigen via MHC class I" 0.875093370362358
117 0.755320994515582 4 21 "GO:0002478;GO:0019884" "antigen processing and presentation of exogenous peptide antigen" 0.969966869750724
-88 0.760073982397175 2 36 "GO:0002521" "leukocyte differentiation" 0.969966869750724
-236 0.664814774599777 2 10 "GO:0002532" "production of molecular mediator involved in inflammatory response" 0.951989692877778
-483 0.493039857855159 4 6 "GO:0002540;GO:0002538" "arachidonic acid metabolite production involved in inflammatory response" 0.917181299418753
-590 0.236112141384783 2 12 "GO:0002573" "myeloid leukocyte differentiation" 0.851973958348053
1066 0.0403584867875933 5 11 "GO:0002576" "platelet degranulation" 0.726718105612921
-658 0.252680741284002 2 9 "GO:0002637" "regulation of immunoglobulin production" 0.861712071881278
21 0.868499979089554 2 188 "GO:0002682" "regulation of immune system process" 0.976125545836163
188 0.565383420188621 3 28 "GO:0002683" "negative regulation of immune system process" 0.924665909978296
845 0.0773279528567723 4 13 "GO:0002685" "regulation of leukocyte migration" 0.76603303507983
680 0.212756211061691 4 10 "GO:0002690;GO:0002687;GO:0002688" "regulation of leukocyte chemotaxis" 0.851973958348053
-66 0.771612353970383 2 58 "GO:0002694;GO:0050865" "regulation of cell activation" 0.969966869750724
563 0.222106055864069 2 14 "GO:0002695;GO:0050866" "negative regulation of leukocyte activation" 0.851973958348053
223 0.38785959676906 3 45 "GO:0002697" "regulation of immune effector process" 0.899857176712667
1125 0.0238864876951421 2 12 "GO:0002698" "negative regulation of immune effector process" 0.667079932402875
-736 0.0630629415333705 5 19 "GO:0002700" "regulation of production of molecular mediator of immune response" 0.760356510187135
-835 0.0703746236300673 3 14 "GO:0002702;GO:0002720;GO:0002718" "regulation of cytokine production involved in immune response" 0.760356510187135
138 0.689999890704867 2 25 "GO:0002703;GO:0002699" "positive regulation of immune effector process" 0.955540206271232
-590 0.171814381900053 6 16 "GO:0002706;GO:0002705;GO:0002708;GO:0002824;GO:0002821" "regulation of lymphocyte mediated immunity" 0.830176590235457
351 0.388327876293368 2 18 "GO:0002755;GO:0002224" "toll-like receptor signaling pathway" 0.899857176712667
47 0.823635476221437 4 68 "GO:0002757;GO:0002253;GO:0002764" "activation of immune response" 0.971772743037784
-273 0.336105614437454 5 37 "GO:0002768" "immune response-regulating cell surface receptor signaling pathway" 0.890146243725813
-359 0.34121778704579 2 21 "GO:0002822;GO:0002819" "regulation of adaptive immune response" 0.890146243725813
-192 0.555685875060632 3 28 "GO:0002831" "regulation of response to biotic stimulus" 0.924665909978296
-306 0.691439015354789 2 5 "GO:0002832" "negative regulation of response to biotic stimulus" 0.955540206271232
-658 0.205838565260294 2 11 "GO:0002833" "positive regulation of response to biotic stimulus" 0.851676691444702
-230 0.765107564477223 2 5 "GO:0002861" "regulation of inflammatory response to antigenic stimulus" 0.969966869750724
559 0.427320884157224 5 6 "GO:0002886;GO:0043300" "regulation of myeloid leukocyte mediated immunity" 0.902518945351464
-708 0.358814071506419 2 5 "GO:0002920" "regulation of humoral immune response" 0.890528158322515
-430 0.509798150101044 3 7 "GO:0002931" "response to ischemia" 0.919411534743455
413 0.0368309418950166 2 77 "GO:0003002" "regionalization" 0.713106932530852
128 0.368281842934436 2 150 "GO:0003006" "developmental process involved in reproduction" 0.897603291733839
-319 0.488536448471083 2 14 "GO:0003007" "heart morphogenesis" 0.915810866852933
57 0.582678459715268 2 294 "GO:0003008" "system process" 0.929857708628949
462 0.0874115805038634 2 41 "GO:0003012" "muscle system process" 0.790283927400841
-17 0.956672924392791 4 31 "GO:0003013" "circulatory system process" 0.994509542573506
976 0.0343093615878853 3 14 "GO:0003014" "renal system process" 0.697387997418527
106 0.76385781029063 2 24 "GO:0003018;GO:0050880;GO:0035150" "vascular process in circulatory system" 0.969966869750724
-117 0.879505047130433 4 5 "GO:0003148" "outflow tract septum morphogenesis" 0.977092120664756
-795 0.222713853220885 3 7 "GO:0003151" "outflow tract morphogenesis" 0.851973958348053
33 0.95131379795873 3 10 "GO:0003156" "regulation of organ formation" 0.994111927626222
283 0.622995649045785 3 9 "GO:0003179" "heart valve morphogenesis" 0.9427604082773
-83 0.914212174055196 2 5 "GO:0003203" "endocardial cushion morphogenesis" 0.984011425087938
534 0.448167503917043 3 6 "GO:0003208;GO:0003206" "cardiac chamber morphogenesis" 0.904895741636395
32 0.961323442376661 2 7 "GO:0003254" "regulation of membrane depolarization" 0.995020481951739
-122 0.798961821225124 2 13 "GO:0003279" "cardiac septum development" 0.969966869750724
-381 0.621315256459511 2 5 "GO:0003281" "ventricular septum development" 0.942335177680498
185 0.810040179040138 3 5 "GO:0003283" "atrial septum development" 0.970386255480636
591 0.400910187300858 7 6 "GO:0003300;GO:0014896;GO:0014897" "muscle hypertrophy" 0.90126398034656
138 0.84452728286597 2 6 "GO:0003323;GO:0002068" "glandular epithelial cell development" 0.973291165108488
-441 0.44295072149763 4 9 "GO:0003333" "amino acid transmembrane transport" 0.902518945351464
378 0.283229203309484 2 24 "GO:0003341" "cilium movement" 0.876912622855771
-450 0.559527543669987 2 5 "GO:0003344" "pericardium morphogenesis" 0.924665909978296
-1014 0.14965356164243 3 6 "GO:0003351" "epithelial cilium movement" 0.830176590235457
623 0.231383454101545 2 11 "GO:0003382" "epithelial cell morphogenesis" 0.851973958348053
510 0.468997808919841 4 6 "GO:0003401" "axis elongation" 0.910703175639006
-727 0.301538219147951 5 6 "GO:0005978;GO:0009250" "glycogen biosynthetic process" 0.883587142765387
267 0.661873227117265 6 8 "GO:0006004" "fucose metabolic process" 0.951989692877778
-122 0.644761169027146 6 43 "GO:0006006" "glucose metabolic process" 0.949095332337421
713 0.191092254925151 2 10 "GO:0006007;GO:0019320;GO:0046365" "hexose catabolic process" 0.848146972343488
700 0.319973839461803 6 6 "GO:0006012" "galactose metabolic process" 0.890146243725813
-15 0.967827493256884 3 21 "GO:0006024;GO:0006023" "glycosaminoglycan biosynthetic process" 0.995399542151243
502 0.26021957473702 2 15 "GO:0006026" "aminoglycan catabolic process" 0.868172386164956
395 0.491659218843701 3 9 "GO:0006027" "glycosaminoglycan catabolic process" 0.917181299418753
870 0.050807515819918 5 15 "GO:0006029" "proteoglycan metabolic process" 0.732338440393549
659 0.348919551238457 6 6 "GO:0006032;GO:0006030;GO:1901072" "glucosamine-containing compound catabolic process" 0.890146243725813
614 0.111936990918938 3 20 "GO:0006040" "amino sugar metabolic process" 0.807583813280033
341 0.628018416561538 5 6 "GO:0006044;GO:0006054" "N-acetylneuraminate metabolic process" 0.943558346534171
247 0.0790086220827371 4 154 "GO:0006066;GO:1901615" "organic hydroxy compound metabolic process" 0.76603303507983
810 0.293353455742071 3 5 "GO:0006072" "glycerol-3-phosphate metabolic process" 0.882718053640294
-536 0.128120448699686 3 24 "GO:0006081" "cellular aldehyde metabolic process" 0.81609951773287
151 0.771173922661834 3 11 "GO:0006084" "acetyl-CoA metabolic process" 0.969966869750724
-674 0.216487322375495 2 10 "GO:0006090" "pyruvate metabolic process" 0.851973958348053
-228 0.320051233581684 2 57 "GO:0006091" "generation of precursor metabolites and energy" 0.890146243725813
-465 0.296497272368015 2 15 "GO:0006094;GO:0019319" "hexose biosynthetic process" 0.883587142765387
-108 0.802219369312533 2 16 "GO:0006096" "glycolytic process" 0.969966869750724
-86 0.894563067512161 3 7 "GO:0006098;GO:0006740" "NADPH regeneration" 0.979601706015276
475 0.271451396225718 3 16 "GO:0006099" "tricarboxylic acid cycle" 0.875093370362358
509 0.509676336893423 2 5 "GO:0006103" "2-oxoglutarate metabolic process" 0.919411534743455
2143 0.00545098208354076 4 5 "GO:0006108" "malate metabolic process" 0.624087071699256
-332 0.586394047681178 2 8 "GO:0006110;GO:0043471;GO:0043470" "regulation of cellular carbohydrate catabolic process" 0.932456964313902
100 0.800236249223856 4 19 "GO:0006112;GO:0005977;GO:0006073;GO:0044042" "energy reserve metabolic process" 0.969966869750724
960 0.0648819841969817 2 11 "GO:0006144" "purine nucleobase metabolic process" 0.760356510187135
913 0.236634586608171 2 5 "GO:0006145" "purine nucleobase catabolic process" 0.852517220930147
-1027 0.0739344594362645 6 9 "GO:0006165" "nucleoside diphosphate phosphorylation" 0.760356510187135
-995 0.157716923605197 3 6 "GO:0006182" "cGMP biosynthetic process" 0.830176590235457
270 0.678994856840416 5 7 "GO:0006183;GO:1901070;GO:0006228;GO:0046051" "GTP biosynthetic process" 0.954531973328298
251 0.189697116351996 3 82 "GO:0006184;GO:0046039;GO:1901069;GO:1901068" "guanosine-containing compound metabolic process" 0.848146972343488
-98 0.530657579148873 6 123 "GO:0006200;GO:0009169;GO:0009128;GO:0009158;GO:0009125" "nucleoside monophosphate catabolic process" 0.924665909978296
248 0.704075853040026 2 7 "GO:0006206" "pyrimidine nucleobase metabolic process" 0.961655786842695
196 0.595267455885805 3 22 "GO:0006221;GO:0006220;GO:0072528" "pyrimidine nucleotide metabolic process" 0.936453164926789
864 0.185063167016838 6 7 "GO:0006222;GO:0009174;GO:0046049;GO:0009130;GO:0009173;GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" 0.839780240544222
299 0.565629277271319 7 11 "GO:0006241;GO:0009209;GO:0046036;GO:0009148;GO:0009208;GO:0009147" "pyrimidine nucleoside triphosphate metabolic process" 0.924665909978296
-50 0.541222644499592 4 478 "GO:0006259" "DNA metabolic process" 0.924665909978296
-57 0.705711676432561 5 132 "GO:0006260" "DNA replication" 0.961655786842695
323 0.468953894657638 2 15 "GO:0006261" "DNA-dependent DNA replication" 0.910703175639006
-76 0.894831994789784 2 9 "GO:0006264;GO:0032042" "mitochondrial DNA metabolic process" 0.979601706015276
713 0.170585162594544 2 11 "GO:0006270" "DNA replication initiation" 0.830176590235457
870 0.130192455849127 2 9 "GO:0006271;GO:0022616" "DNA strand elongation involved in DNA replication" 0.816736515631204
42 0.871233585175639 2 45 "GO:0006275" "regulation of DNA replication" 0.976125545836163
-154 0.550411471466238 2 45 "GO:0006278;GO:0032196" "RNA-dependent DNA replication" 0.924665909978296
-37 0.743764433108775 5 244 "GO:0006281" "DNA repair" 0.969966869750724
203 0.565113091525547 4 24 "GO:0006282" "regulation of DNA repair" 0.924665909978296
166 0.785398239441351 3 8 "GO:0006283" "transcription-coupled nucleotide-excision repair" 0.969966869750724
129 0.726405211052555 2 22 "GO:0006284" "base-excision repair" 0.969966869750724
-80 0.827871625431518 2 22 "GO:0006289" "nucleotide-excision repair" 0.973048587366024
-637 0.16746762115242 2 14 "GO:0006298" "mismatch repair" 0.830176590235457
-595 0.329187202589384 2 8 "GO:0006301" "postreplication repair" 0.890146243725813
308 0.146010077052583 2 67 "GO:0006302" "double-strand break repair" 0.830176590235457
-211 0.699435671824607 2 10 "GO:0006303;GO:0000726" "double-strand break repair via nonhomologous end joining" 0.960398874820633
240 0.379200025917936 2 40 "GO:0006308" "DNA catabolic process" 0.899857176712667
-1054 0.171554605433157 2 5 "GO:0006309" "apoptotic DNA fragmentation" 0.830176590235457
-43 0.735674314526863 2 190 "GO:0006310" "DNA recombination" 0.969966869750724
525 0.291428680489507 2 12 "GO:0006312;GO:0000722" "mitotic recombination" 0.882718053640294
-266 0.440658732743788 3 25 "GO:0006313" "transposition, DNA-mediated" 0.902518945351464
512 0.250753241539981 2 15 "GO:0006323;GO:0030261" "DNA packaging" 0.861712071881278
-112 0.301865474636343 2 263 "GO:0006325;GO:0016568" "chromatin organization" 0.883587142765387
-92 0.837302628581917 3 15 "GO:0006333" "chromatin assembly or disassembly" 0.973291165108488
463 0.230616772314151 2 20 "GO:0006334;GO:0065004" "protein-DNA complex assembly" 0.851973958348053
-901 0.200850647114964 6 6 "GO:0006336;GO:0034724" "DNA replication-independent nucleosome organization" 0.850278594274151
382 0.620215714133775 3 5 "GO:0006337;GO:0032986" "protein-DNA complex disassembly" 0.942335177680498
131 0.563492247774867 6 58 "GO:0006338" "chromatin remodeling" 0.924665909978296
-398 0.388338214642505 3 14 "GO:0006342;GO:0045814" "negative regulation of gene expression, epigenetic" 0.899857176712667
1117 0.147484200318375 5 5 "GO:0006349;GO:0071514" "regulation of gene expression by genetic imprinting" 0.830176590235457
56 0.858441621260394 3 30 "GO:0006352" "DNA-templated transcription, initiation" 0.97542577888964
-15 0.976811585646518 2 11 "GO:0006353" "DNA-templated transcription, termination" 0.997811573135865
-496 0.387910530852644 2 9 "GO:0006354" "DNA-templated transcription, elongation" 0.899857176712667
89 0.313442636022734 2 410 "GO:0006357" "regulation of transcription from RNA polymerase II promoter" 0.889204817653563
