"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-11 0.985598788598155 3 6 "GO:0031083" "BLOC-1 complex" 0.990939791520752
600 0.314725754499452 2 6 "GO:0031088" "platelet dense granule membrane" 0.83225097242343
-898 0.169009913110392 3 5 "GO:0031105" "septin complex" 0.784337266667644
-553 0.0993811765354326 2 19 "GO:0031201" "SNARE complex" 0.699767155603662
328 0.341397173503155 2 18 "GO:0031224" "intrinsic component of membrane" 0.841174479043856
48 0.884125982972584 2 20 "GO:0031225" "anchored component of membrane" 0.958066390488762
832 0.131807467339028 2 7 "GO:0031226" "intrinsic component of plasma membrane" 0.756404322612287
133 0.723911299370818 3 15 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.948342193660353
671 0.304626283780406 3 5 "GO:0031235" "intrinsic component of the cytoplasmic side of the plasma membrane" 0.83225097242343
-266 0.186408798980537 4 53 "GO:0031248;GO:1902493;GO:0000123" "protein acetyltransferase complex" 0.812144466503015
326 0.459502164078598 2 11 "GO:0031252" "cell leading edge" 0.869781607274188
229 0.109338091874454 3 106 "GO:0031253" "cell projection membrane" 0.715939834465603
438 0.0476705495436158 3 44 "GO:0031256" "leading edge membrane" 0.624823666904952
-107 0.835905152083024 2 8 "GO:0031300" "intrinsic component of organelle membrane" 0.958066390488762
288 0.076852935538604 2 82 "GO:0031301" "integral component of organelle membrane" 0.699767155603662
1486 0.022902784795613 2 5 "GO:0031305" "integral component of mitochondrial inner membrane" 0.57618584906858
-329 0.524495372219967 2 8 "GO:0031307" "integral component of mitochondrial outer membrane" 0.88277742225755
-936 0.0428120296825169 3 10 "GO:0031312" "extrinsic component of organelle membrane" 0.624823666904952
-183 0.779114392638201 2 5 "GO:0031371" "ubiquitin conjugating enzyme complex" 0.958066390488762
299 0.427720294302861 2 15 "GO:0031430" "M band" 0.851876252819865
166 0.443397283581964 2 46 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.861675097955745
616 0.102476361699281 2 15 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.699767155603662
754 0.248342252566665 2 5 "GO:0031477" "myosin VII complex" 0.83225097242343
-89 0.734113005896628 3 31 "GO:0031513" "nonmotile primary cilium" 0.955582744277924
88 0.70149552310323 4 41 "GO:0031514" "motile cilium" 0.941756238674841
-219 0.502617398630318 4 20 "GO:0031519" "PcG protein complex" 0.874130904002331
102 0.809197497709057 2 12 "GO:0031526" "brush border membrane" 0.958066390488762
388 0.425716709991621 2 9 "GO:0031527" "filopodium membrane" 0.851876252819865
1748 0.000712286037678759 2 8 "GO:0031528" "microvillus membrane" 0.113490908670149
184 0.546569009041577 2 23 "GO:0031594" "neuromuscular junction" 0.897006958000902
510 0.26963516080561 2 10 "GO:0031672" "A band" 0.83225097242343
333 0.493630025979133 3 9 "GO:0031673;GO:0035371" "microtubule plus-end" 0.869781607274188
-228 0.303250834305329 3 44 "GO:0031901" "early endosome membrane" 0.83225097242343
-254 0.291059703891179 4 37 "GO:0031902" "late endosome membrane" 0.83225097242343
-680 0.162764115181243 4 9 "GO:0031941" "filamentous actin" 0.781596020876207
-170 0.242032502926026 4 103 "GO:0031965" "nuclear membrane" 0.83225097242343
1 0.993168585484814 4 208 "GO:0031966" "mitochondrial membrane" 0.995250699919793
-99 0.697825197711716 3 33 "GO:0031970" "organelle envelope lumen" 0.941756238674841
-101 0.827729458450963 3 10 "GO:0031985;GO:0031984" "organelle subcompartment" 0.958066390488762
-620 0.229943282027595 5 8 "GO:0032039" "integrator complex" 0.83225097242343
-61 0.85175727394881 4 20 "GO:0032040;GO:0030684" "preribosome" 0.958066390488762
830 0.108263675063609 2 8 "GO:0032059" "bleb" 0.715939834465603
159 0.531865391070251 2 33 "GO:0032154;GO:0032155" "cell division site part" 0.888921877383147
-638 0.247717271588221 2 7 "GO:0032300" "mismatch repair complex" 0.83225097242343
173 0.66985027214029 6 13 "GO:0032391" "photoreceptor connecting cilium" 0.941756238674841
-36 0.895932377716478 2 28 "GO:0032420" "stereocilium" 0.958066390488762
450 0.355563216519854 2 9 "GO:0032421" "stereocilium bundle" 0.841726097152122
-220 0.735980429709429 3 5 "GO:0032433" "filopodium tip" 0.955582744277924
1117 0.0305901782041153 2 8 "GO:0032579" "apical lamina of hyaline layer" 0.624823666904952
62 0.79915274292198 2 36 "GO:0032580" "Golgi cisterna membrane" 0.958066390488762
307 0.266512090809167 2 28 "GO:0032587" "ruffle membrane" 0.83225097242343
-761 0.140563974333402 2 8 "GO:0032588" "trans-Golgi network membrane" 0.767950963293835
574 0.192310656930273 2 11 "GO:0032589" "neuron projection membrane" 0.820754410827415
317 0.385629499735721 3 16 "GO:0032592" "integral component of mitochondrial membrane" 0.851876252819865
