"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
2 0.980657936126411 2 6 "GO:0009793" "embryo development ending in seed dormancy" 0.994667335213931
-42 0.422829397040271 2 12 "GO:0009887" "organ morphogenesis" 0.975168507479085
3 0.962442408308267 2 11 "GO:0009888" "tissue development" 0.994667335213931
30 0.371912279198917 2 30 "GO:0009893;GO:0010604" "positive regulation of metabolic process" 0.975168507479085
65 0.138373272558192 4 17 "GO:0009894" "regulation of catabolic process" 0.925949845045241
77 0.255492033355594 4 7 "GO:0009896;GO:0045732" "positive regulation of protein catabolic process" 0.975168507479085
15 0.727729459655147 3 17 "GO:0009967;GO:0010647;GO:0023056;GO:0048584" "positive regulation of cell communication" 0.97734499901725
-42 0.118094410705173 2 47 "GO:0010033" "response to organic substance" 0.925949845045241
34 0.448596284595838 2 16 "GO:0010035" "response to inorganic substance" 0.975168507479085
55 0.383063124941321 2 8 "GO:0010038" "response to metal ion" 0.975168507479085
-39 0.486845188242588 3 10 "GO:0010243;GO:1901698" "response to nitrogen compound" 0.975168507479085
-19 0.747277833733189 2 9 "GO:0010498;GO:0043161" "proteasomal protein catabolic process" 0.97734499901725
5 0.90621761567055 6 18 "GO:0010557;GO:0031328;GO:0009891;GO:0045935;GO:0051173" "positive regulation of cellular biosynthetic process" 0.990230199532338
12 0.72022238158659 5 32 "GO:0010605;GO:0009892;GO:0031324" "negative regulation of metabolic process" 0.97734499901725
19 0.597452206144677 6 25 "GO:0010608" "posttranscriptional regulation of gene expression" 0.97734499901725
-18 0.704806411204502 2 15 "GO:0010628" "positive regulation of gene expression" 0.97734499901725
18 0.659907619361583 2 19 "GO:0010629" "negative regulation of gene expression" 0.97734499901725
23 0.71322106649504 3 8 "GO:0010638" "positive regulation of organelle organization" 0.97734499901725
46 0.499680654809544 2 7 "GO:0010817" "regulation of hormone levels" 0.975168507479085
-2 0.959518954348076 3 15 "GO:0010927" "cellular component assembly involved in morphogenesis" 0.994667335213931
-115 0.149357889646751 3 5 "GO:0010942" "positive regulation of cell death" 0.925949845045241
-121 0.00733979281056308 4 16 "GO:0012501;GO:0008219;GO:0016265" "programmed cell death" 0.571806910180404
2 0.964135156548692 2 13 "GO:0014070" "response to organic cyclic compound" 0.994667335213931
-21 0.458751676075864 3 42 "GO:0015031;GO:0045184" "establishment of protein localization" 0.975168507479085
-48 0.237880103486294 2 20 "GO:0015672" "monovalent inorganic cation transport" 0.975168507479085
-3 0.961562524522709 5 9 "GO:0015698" "inorganic anion transport" 0.994667335213931
11 0.886455774934285 2 5 "GO:0015718" "monocarboxylic acid transport" 0.990230199532338
-59 0.41834852442489 3 6 "GO:0015748;GO:1901264" "carbohydrate derivative transport" 0.975168507479085
-88 0.0896230673841101 2 12 "GO:0015979" "photosynthesis" 0.925949845045241
-15 0.829756874160554 6 7 "GO:0015986;GO:0006754;GO:0015985;GO:0009168;GO:0009206;GO:0009127;GO:0009145;GO:0009201;GO:0009142" "purine ribonucleoside monophosphate biosynthetic process" 0.97734499901725
-44 0.542915328686635 4 6 "GO:0015995;GO:0006779;GO:0015994;GO:0006778;GO:0033014;GO:0033013" "tetrapyrrole metabolic process" 0.97734499901725
12 0.874327878369591 4 6 "GO:0016042" "lipid catabolic process" 0.990230199532338
-77 0.156498565359759 3 11 "GO:0016051" "carbohydrate biosynthetic process" 0.925949845045241
-69 0.0569508732198724 4 25 "GO:0016052" "carbohydrate catabolic process" 0.799790194659311
-51 0.449474802264115 3 7 "GO:0016055" "Wnt signaling pathway" 0.975168507479085
-65 0.36970285296796 3 6 "GO:0016125" "sterol metabolic process" 0.975168507479085
57 0.150150010695418 3 21 "GO:0016192" "vesicle-mediated transport" 0.925949845045241
40 0.339325793558673 2 19 "GO:0016310" "phosphorylation" 0.975168507479085
-15 0.832676873054555 2 6 "GO:0016337;GO:0098602" "single organism cell adhesion" 0.97734499901725
-50 0.427106431443795 3 8 "GO:0016477;GO:0048870" "cell migration" 0.975168507479085
79 0.063834884988574 2 18 "GO:0016482" "cytoplasmic transport" 0.824050333488864
3 0.949006532493449 2 18 "GO:0016568;GO:0006325" "chromatin organization" 0.994667335213931
37 0.490691354807165 4 11 "GO:0016570;GO:0016569" "covalent chromatin modification" 0.975168507479085
-64 0.347072692105781 3 7 "GO:0016999;GO:0017144" "drug metabolic process" 0.975168507479085
-13 0.772808363949097 2 16 "GO:0018193" "peptidyl-amino acid modification" 0.97734499901725
-1 0.95943489218434 2 60 "GO:0019219;GO:0051171" "regulation of nitrogen compound metabolic process" 0.994667335213931
46 0.238868555932926 2 21 "GO:0019220;GO:0051174" "regulation of phosphate metabolic process" 0.975168507479085
-67 0.400731922414339 2 5 "GO:0019362;GO:0006733" "pyridine nucleotide metabolic process" 0.975168507479085
19 0.429976130134122 3 61 "GO:0019637" "organophosphate metabolic process" 0.975168507479085
-13 0.750452685000975 2 21 "GO:0019725" "cellular homeostasis" 0.97734499901725
12 0.884460125951112 3 5 "GO:0019748" "secondary metabolic process" 0.990230199532338
-30 0.64001420441012 3 8 "GO:0019751" "polyol metabolic process" 0.97734499901725
36 0.241550079048991 3 35 "GO:0022402" "cell cycle process" 0.975168507479085
28 0.730115927180847 2 5 "GO:0022411" "cellular component disassembly" 0.97734499901725
-56 0.32236029988399 2 10 "GO:0022603" "regulation of anatomical structure morphogenesis" 0.975168507479085
-70 0.381195078950115 2 5 "GO:0022604" "regulation of cell morphogenesis" 0.975168507479085
0 0.991433756896305 2 55 "GO:0022607" "cellular component assembly" 0.998465201980676
137 0.0859289659378284 2 5 "GO:0022613" "ribonucleoprotein complex biogenesis" 0.925949845045241
-16 0.764602219407921 4 12 "GO:0022618;GO:0071826" "ribonucleoprotein complex subunit organization" 0.97734499901725
-60 0.311513917685325 2 9 "GO:0022900" "electron transport chain" 0.975168507479085
-40 0.454804896103096 3 11 "GO:0030001" "metal ion transport" 0.975168507479085
-23 0.719204678705166 2 8 "GO:0030003" "cellular cation homeostasis" 0.97734499901725
68 0.228916579165709 3 10 "GO:0030029" "actin filament-based process" 0.975168507479085
10 0.856642323880663 2 11 "GO:0030030" "cell projection organization" 0.980993628960114
25 0.713683610216635 3 7 "GO:0030031" "cell projection assembly" 0.97734499901725
57 0.402261292724014 2 7 "GO:0030036" "actin cytoskeleton organization" 0.975168507479085
-136 0.0446580202597363 2 7 "GO:0030111" "regulation of Wnt signaling pathway" 0.736518343553777
51 0.0530215093132806 2 49 "GO:0030154;GO:0048869" "cellular developmental process" 0.789830971480068
-56 0.263645720613504 4 13 "GO:0030163" "protein catabolic process" 0.975168507479085
-64 0.420858289152896 2 5 "GO:0031123" "RNA 3'-end processing" 0.975168507479085
4 0.914850359918927 2 22 "GO:0031325" "positive regulation of cellular metabolic process" 0.991669855789982
43 0.422424037106606 2 11 "GO:0031329" "regulation of cellular catabolic process" 0.975168507479085
-16 0.784355072558457 4 10 "GO:0031344" "regulation of cell projection organization" 0.97734499901725
-14 0.81544713856185 2 9 "GO:0031346;GO:0010976;GO:0010975;GO:0045664" "positive regulation of cell projection organization" 0.97734499901725
-12 0.853018083872341 5 8 "GO:0031347" "regulation of defense response" 0.980993628960114
-36 0.510288948970634 2 11 "GO:0031399" "regulation of protein modification process" 0.975168507479085
9 0.90644981499055 4 5 "GO:0031401" "positive regulation of protein modification process" 0.990230199532338
6 0.905309641726976 2 12 "GO:0031667;GO:0009991" "response to extracellular stimulus" 0.990230199532338
16 0.80463032715917 3 8 "GO:0031668;GO:0071496" "cellular response to external stimulus" 0.97734499901725
57 0.369023454574753 2 8 "GO:0032101" "regulation of response to external stimulus" 0.975168507479085
-24 0.710235837057535 2 8 "GO:0032270" "positive regulation of cellular protein metabolic process" 0.97734499901725
77 0.175201145446014 2 10 "GO:0032386" "regulation of intracellular transport" 0.946738914830132
4 0.900123718759519 5 37 "GO:0032787" "monocarboxylic acid metabolic process" 0.990230199532338
16 0.846696164251968 2 5 "GO:0032844" "regulation of homeostatic process" 0.980142842313419
-2 0.958498497658741 2 16 "GO:0032870" "cellular response to hormone stimulus" 0.994667335213931
29 0.612209636972724 2 10 "GO:0032940;GO:0046903" "secretion" 0.97734499901725
26 0.745367846955517 4 5 "GO:0032970" "regulation of actin filament-based process" 0.97734499901725
75 0.188708924536736 2 10 "GO:0032989" "cellular component morphogenesis" 0.968554239188549
28 0.569513184712501 4 13 "GO:0033043" "regulation of organelle organization" 0.97734499901725
55 0.380882127500273 3 8 "GO:0033157;GO:0051223" "regulation of protein transport" 0.975168507479085
-51 0.486334410313083 2 6 "GO:0033365" "protein localization to organelle" 0.975168507479085
14 0.620322404198097 3 41 "GO:0033554" "cellular response to stress" 0.97734499901725
-24 0.766502132649938 4 5 "GO:0033559;GO:0006636" "unsaturated fatty acid metabolic process" 0.97734499901725
-70 0.131741535385967 2 15 "GO:0033993" "response to lipid" 0.925949845045241
-79 0.0449518237849723 2 21 "GO:0034220" "ion transmembrane transport" 0.736518343553777
-44 0.48516886390598 3 8 "GO:0034330;GO:0045216" "cell junction organization" 0.975168507479085
14 0.80650484685457 3 10 "GO:0034599;GO:0070301;GO:0034614;GO:0042542;GO:0000302" "response to reactive oxygen species" 0.97734499901725
2 0.97327279502023 3 16 "GO:0034613;GO:0008104;GO:0070727;GO:0033036;GO:0051641;GO:0051179" "localization" 0.994667335213931
-19 0.564768108175677 2 30 "GO:0034622;GO:0065003" "macromolecular complex assembly" 0.97734499901725
-130 0.0537678360866713 2 7 "GO:0034637" "cellular carbohydrate biosynthetic process" 0.789830971480068
-26 0.272259683394308 2 62 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.975168507479085
1 0.968579496068295 3 60 "GO:0034654;GO:0018130" "heterocycle biosynthetic process" 0.994667335213931
15 0.643334108961168 2 30 "GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 0.97734499901725
43 0.42839043819981 2 11 "GO:0034660" "ncRNA metabolic process" 0.975168507479085
12 0.864943113850691 5 7 "GO:0034765;GO:0034762;GO:0043269" "regulation of ion transport" 0.982575377334385
44 0.264706572207536 2 21 "GO:0035556" "intracellular signal transduction" 0.975168507479085
92 0.171929427262375 1 7 "GO:0040007" "growth" 0.946738914830132
-44 0.466269048463265 3 9 "GO:0040008" "regulation of growth" 0.975168507479085
-36 0.505898838387545 1 11 "GO:0040011" "locomotion" 0.975168507479085
25 0.756873026465523 3 5 "GO:0040012" "regulation of locomotion" 0.97734499901725
79 0.243185024460532 6 7 "GO:0040029" "regulation of gene expression, epigenetic" 0.975168507479085
-38 0.524804433242471 4 9 "GO:0042127" "regulation of cell proliferation" 0.975168507479085
88 0.103981609621205 2 11 "GO:0042176" "regulation of protein catabolic process" 0.925949845045241
-14 0.786714665943189 2 13 "GO:0042325" "regulation of phosphorylation" 0.97734499901725
-119 0.101378820457319 3 6 "GO:0042326;GO:0045936;GO:0010563" "negative regulation of phosphorus metabolic process" 0.925949845045241
46 0.529224020015454 3 6 "GO:0042327;GO:0045937;GO:0010562" "positive regulation of phosphorus metabolic process" 0.975168507479085
-100 0.210475666855572 3 5 "GO:0042364;GO:0006767;GO:0009110;GO:0006766" "water-soluble vitamin metabolic process" 0.975168507479085
38 0.635598523906204 2 5 "GO:0042384;GO:0044782" "cilium assembly" 0.97734499901725
-16 0.798436777955482 3 8 "GO:0042391" "regulation of membrane potential" 0.97734499901725
-11 0.728626398158856 2 33 "GO:0042592" "homeostatic process" 0.97734499901725
-33 0.681307083626237 3 5 "GO:0042594" "response to starvation" 0.97734499901725
-100 0.00939588819545265 2 22 "GO:0042981;GO:0043067;GO:0010941" "regulation of cell death" 0.571806910180404
-111 0.0393240701321702 3 11 "GO:0043066;GO:0043069;GO:0060548" "negative regulation of programmed cell death" 0.736518343553777
55 0.359842774469283 2 9 "GO:0043085" "positive regulation of catalytic activity" 0.975168507479085
112 0.126094831670159 3 6 "GO:0043087;GO:0033124;GO:0009118;GO:0033121;GO:0030811;GO:1900542;GO:0006140" "regulation of purine nucleotide metabolic process" 0.925949845045241
125 0.11862180123063 2 5 "GO:0043122" "regulation of I-kappaB kinase/NF-kappaB signaling" 0.925949845045241
-32 0.656699650473258 5 6 "GO:0043408" "regulation of MAPK cascade" 0.97734499901725
30 0.711200731434082 3 5 "GO:0043434;GO:1901652" "response to peptide hormone" 0.97734499901725
163 0.0415262190937637 4 5 "GO:0043484" "regulation of RNA splicing" 0.736518343553777
-70 0.238651856259906 5 9 "GO:0043549;GO:0051338;GO:0001932;GO:0045859" "regulation of kinase activity" 0.975168507479085
-35 0.554789121824653 4 9 "GO:0043623" "cellular protein complex assembly" 0.97734499901725
-167 0.0136745472063975 2 7 "GO:0043648" "dicarboxylic acid metabolic process" 0.59720878636122
85 0.154979099840798 3 9 "GO:0043900" "regulation of multi-organism process" 0.925949845045241
-5 0.855131732561385 2 45 "GO:0043933" "macromolecular complex subunit organization" 0.980993628960114
-42 0.505432322946141 3 8 "GO:0044036;GO:0010383" "cell wall macromolecule metabolic process" 0.975168507479085
-36 0.564726069743238 4 8 "GO:0044057" "regulation of system process" 0.97734499901725
120 0.0207400860703767 2 12 "GO:0044085" "cellular component biogenesis" 0.712782784065748
26 0.702543354932834 3 7 "GO:0044087" "regulation of cellular component biogenesis" 0.97734499901725
-52 0.444361675349453 3 7 "GO:0044092;GO:0043086" "negative regulation of molecular function" 0.975168507479085
46 0.293727560834437 2 17 "GO:0044093" "positive regulation of molecular function" 0.975168507479085
7 0.778069021361422 2 53 "GO:0044255;GO:0006629" "lipid metabolic process" 0.97734499901725
-95 0.0140189855953338 2 22 "GO:0044262" "cellular carbohydrate metabolic process" 0.59720878636122
28 0.452176292838466 2 24 "GO:0044265;GO:0006511;GO:0019941;GO:0043632" "cellular macromolecule catabolic process" 0.975168507479085
-179 0.00805650730028706 2 7 "GO:0044272" "sulfur compound biosynthetic process" 0.571806910180404
-76 0.200397929566831 3 9 "GO:0044275;GO:0044247" "cellular carbohydrate catabolic process" 0.975168507479085
-57 0.396278332453373 2 7 "GO:0044419" "interspecies interaction between organisms" 0.975168507479085
13 0.840470085587555 2 8 "GO:0044708;GO:0007610" "behavior" 0.97734499901725
-12 0.62170455140071 2 57 "GO:0044712" "single-organism catabolic process" 0.97734499901725
-35 0.233156308492441 3 40 "GO:0044723" "single-organism carbohydrate metabolic process" 0.975168507479085
-102 0.0287443096523391 2 15 "GO:0044724" "single-organism carbohydrate catabolic process" 0.712782784065748
-65 0.36970285296796 2 6 "GO:0044764;GO:0044403" "multi-organism cellular process" 0.975168507479085
-44 0.400403410496021 3 12 "GO:0045087;GO:0006955" "immune response" 0.975168507479085
4 0.948098760296886 2 8 "GO:0045454" "cell redox homeostasis" 0.994667335213931
52 0.178695905482701 4 22 "GO:0045595" "regulation of cell differentiation" 0.946738914830132
31 0.649375221350881 2 7 "GO:0045596;GO:0051093" "negative regulation of developmental process" 0.97734499901725
149 0.0411244415876437 2 6 "GO:0045597" "positive regulation of cell differentiation" 0.736518343553777
-91 0.255954690169766 3 5 "GO:0045787" "positive regulation of cell cycle" 0.975168507479085
