"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-59 0.109274190924449 2 26 "GO:0015077;GO:0022890" "inorganic cation transmembrane transporter activity" 0.743064498286253
-41 0.443427855942081 2 12 "GO:0015078" "hydrogen ion transmembrane transporter activity" 0.83758595011282
84 0.265159350956684 2 6 "GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.788650619723099
-22 0.743916689057188 6 8 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.941061529954364
-105 0.205556882351074 5 5 "GO:0015166;GO:0015665;GO:1901618" "polyol transmembrane transporter activity" 0.76282109691114
-6 0.9113845120462 2 12 "GO:0015291" "secondary active transmembrane transporter activity" 0.952948296842034
-111 0.181416319882162 5 5 "GO:0015293" "symporter activity" 0.76282109691114
-130 0.00413535184035806 2 17 "GO:0016168" "chlorophyll binding" 0.281203925144348
-28 0.652656796062887 1 9 "GO:0016209;GO:0004601;GO:0016684" "antioxidant activity" 0.923904081555639
-45 0.59177529196524 1 5 "GO:0016247" "channel regulator activity" 0.920572169871185
-22 0.382601996614299 2 58 "GO:0016301;GO:0016773;GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.789544309689182
87 0.291750143992061 2 5 "GO:0016407" "acetyltransferase activity" 0.789544309689182
46 0.546346400357609 2 6 "GO:0016417" "S-acyltransferase activity" 0.885728632899131
-10 0.816920975988389 2 19 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.952948296842034
-38 0.516782021235039 3 10 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.885728632899131
-64 0.399111888581358 4 6 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.810137564881563
-73 0.298027394201632 2 7 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.789544309689182
-38 0.650134200435532 4 5 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.923904081555639
-12 0.877277348133169 3 6 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.952948296842034
29 0.521408324795578 3 17 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.885728632899131
100 0.229113885853693 2 5 "GO:0016706" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors" 0.770145320863461
-29 0.701514720222644 4 6 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.926971751322509
12 0.753601743842478 3 24 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.941061529954364
34 0.382087756510596 2 24 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.789544309689182
2 0.970388929664538 3 10 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.977576995810201
-28 0.709768447034918 2 6 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.928158738430277
-3 0.914494080739503 3 38 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.952948296842034
-14 0.867688844779188 2 5 "GO:0016790" "thiolester hydrolase activity" 0.952948296842034
7 0.860524503575156 3 22 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.952948296842034
-46 0.487194263098174 2 8 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.883445597084689
-61 0.421850854202496 4 6 "GO:0016811;GO:0019213" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.819595945307707
38 0.406388204495505 2 17 "GO:0016829" "lyase activity" 0.81277640899101
-6 0.938934351300239 3 5 "GO:0016830" "carbon-carbon lyase activity" 0.952948296842034
-76 0.282074519694134 3 7 "GO:0016835" "carbon-oxygen lyase activity" 0.789544309689182
-75 0.368844774260184 4 5 "GO:0016836" "hydro-lyase activity" 0.789544309689182
11 0.77669231589006 2 26 "GO:0016853" "isomerase activity" 0.941061529954364
-12 0.847859786135831 3 9 "GO:0016860" "intramolecular oxidoreductase activity" 0.952948296842034
43 0.183432552155919 2 35 "GO:0016874" "ligase activity" 0.76282109691114
12 0.79411422972672 3 18 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.941061529954364
49 0.119430866342265 2 36 "GO:0016887" "ATPase activity" 0.76282109691114
-73 0.335451856945053 3 6 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.789544309689182
45 0.0806711924952333 6 57 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "pyrophosphatase activity" 0.721201306505907
27 0.595664345210767 2 14 "GO:0019787;GO:0016881" "acid-amino acid ligase activity" 0.920572169871185
-8 0.903747208019277 3 9 "GO:0019829;GO:0042625" "cation-transporting ATPase activity" 0.952948296842034
-57 0.383161209113868 2 8 "GO:0019843" "rRNA binding" 0.789544309689182
26 0.758346183919193 2 5 "GO:0019887;GO:0019207" "protein kinase regulator activity" 0.941061529954364
38 0.321002369895782 2 24 "GO:0019899" "enzyme binding" 0.789544309689182
-80 0.0333296311561962 2 25 "GO:0020037" "heme binding" 0.566603729655335
-15 0.691978812818495 2 24 "GO:0022804" "active transmembrane transporter activity" 0.926971751322509
-77 0.270273088515595 6 7 "GO:0022843;GO:0005244;GO:0022832" "voltage-gated channel activity" 0.788650619723099
34 0.586004244652098 2 9 "GO:0030170;GO:0008483;GO:0016769" "transaminase activity" 0.920572169871185
64 0.185484295363849 1 15 "GO:0030234" "enzyme regulator activity" 0.76282109691114
64 0.360143242008787 2 7 "GO:0030246" "carbohydrate binding" 0.789544309689182
14 0.85281486421386 4 6 "GO:0030551" "cyclic nucleotide binding" 0.952948296842034
-14 0.794617694526751 5 13 "GO:0031177;GO:0019842;GO:0072341;GO:0016597;GO:0031406;GO:0043177" "carboxylic acid binding" 0.941061529954364
-18 0.831480122299665 3 5 "GO:0031625;GO:0044389" "small conjugating protein ligase binding" 0.952948296842034
60 0.429596106814696 2 6 "GO:0032403" "protein complex binding" 0.822888317278854
33 0.366641762425898 2 27 "GO:0032561;GO:0019001;GO:0005525" "guanyl ribonucleotide binding" 0.789544309689182
-31 0.456497985091762 2 21 "GO:0033218" "amide binding" 0.83942357535859
27 0.696445107265399 2 7 "GO:0038023;GO:0004872" "receptor activity" 0.926971751322509
-77 0.189755377804982 3 10 "GO:0042277" "peptide binding" 0.76282109691114
55 0.147819089028876 8 25 "GO:0042623" "ATPase activity, coupled" 0.76282109691114
-6 0.903950306974016 6 13 "GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399" "ATPase activity, coupled to transmembrane movement of substances" 0.952948296842034
-6 0.897462901807687 2 18 "GO:0042802" "identical protein binding" 0.952948296842034
34 0.603483676467292 4 8 "GO:0042803" "protein homodimerization activity" 0.922177303365749
71 0.314571943201029 4 7 "GO:0043565" "sequence-specific DNA binding" 0.789544309689182
105 0.0916721255433013 3 9 "GO:0044212;GO:0000975;GO:0001067" "transcription regulatory region DNA binding" 0.721201306505907
-36 0.632068139981966 4 6 "GO:0044769;GO:0046933" "ATPase activity, coupled to transmembrane movement of ions, rotational mechanism" 0.923904081555639
83 0.00776551751515956 2 37 "GO:0044822" "poly(A) RNA binding" 0.352036794020567
-32 0.533221446206228 4 13 "GO:0046873" "metal ion transmembrane transporter activity" 0.885728632899131
-100 0.000587719383364092 2 43 "GO:0046906" "tetrapyrrole binding" 0.0799298361375165
-74 0.207224694731776 2 10 "GO:0046943;GO:0005342;GO:0008514" "organic anion transmembrane transporter activity" 0.76282109691114
-25 0.654661881840158 2 11 "GO:0046983" "protein dimerization activity" 0.923904081555639
-29 0.350445088045965 2 38 "GO:0048037" "cofactor binding" 0.789544309689182
-34 0.547067685025934 2 11 "GO:0050660" "flavin adenine dinucleotide binding" 0.885728632899131
-166 0.0449397118194129 2 5 "GO:0050661" "NADP binding" 0.679088978604462
-48 0.185653463900975 2 27 "GO:0050662" "coenzyme binding" 0.76282109691114
55 0.347167218399081 3 10 "GO:0051213" "dioxygenase activity" 0.789544309689182
-66 0.262859632349442 3 10 "GO:0051287" "NAD binding" 0.788650619723099
-156 0.0263978663554471 3 7 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.566603729655335
-149 0.0720986340648545 2 5 "GO:0051537" "2 iron, 2 sulfur cluster binding" 0.721201306505907
40 0.627539939626338 2 5 "GO:0052689" "carboxylic ester hydrolase activity" 0.923904081555639
145 0.0797246428825992 2 5 "GO:0060589" "nucleoside-triphosphatase regulator activity" 0.721201306505907
-13 0.636968287317086 2 48 "GO:0070011;GO:0008233" "peptidase activity" 0.923904081555639
-51 0.537549691257012 2 5 "GO:1901677" "phosphate transmembrane transporter activity" 0.885728632899131
