"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-51 0.632962296630928 2 29 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.957727306691058
151 0.108004135417054 3 38 "GO:0001101" "response to acid" 0.830951004480161
284 0.2246808483196 2 6 "GO:0001505" "regulation of neurotransmitter levels" 0.88889119881235
32 0.803532769442806 2 20 "GO:0001508" "action potential" 0.98142178506788
-81 0.752521756324738 6 5 "GO:0001510" "RNA methylation" 0.974975437578874
-377 0.106781981955264 6 6 "GO:0001516;GO:0006693;GO:0046457;GO:0006692" "prostaglandin biosynthetic process" 0.830951004480161
208 0.277559105205246 3 9 "GO:0001525" "angiogenesis" 0.88889119881235
280 0.0785517442663913 4 13 "GO:0001558" "regulation of cell growth" 0.830951004480161
-222 0.245353481026321 3 9 "GO:0001649" "osteoblast differentiation" 0.88889119881235
80 0.535852419986005 3 20 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.957727306691058
351 0.0533688929661678 2 10 "GO:0001676" "long-chain fatty acid metabolic process" 0.808371311792665
132 0.542740755486951 3 7 "GO:0001701;GO:0043009;GO:0009792" "chordate embryonic development" 0.957727306691058
186 0.468744979230524 3 5 "GO:0001708" "cell fate specification" 0.949464004853719
250 0.217883203702353 2 8 "GO:0001731" "formation of translation preinitiation complex" 0.88889119881235
116 0.448983252336094 2 14 "GO:0001775" "cell activation" 0.936381626050032
152 0.379341951273561 2 11 "GO:0001817" "regulation of cytokine production" 0.921513655548512
163 0.451905974703986 3 7 "GO:0001818" "negative regulation of cytokine production" 0.937608336405065
298 0.244325304545661 2 5 "GO:0001819" "positive regulation of cytokine production" 0.88889119881235
-43 0.802263036355173 2 11 "GO:0001822" "kidney development" 0.981105048237875
71 0.724899950136638 5 8 "GO:0001894" "tissue homeostasis" 0.974975437578874
-213 0.32684237538464 2 7 "GO:0002181" "cytoplasmic translation" 0.903167061350967
95 0.66283991898527 2 7 "GO:0002218;GO:0002253" "activation of immune response" 0.957727306691058
-72 0.618764673906213 2 16 "GO:0002252" "immune effector process" 0.957727306691058
71 0.327409686504161 1 65 "GO:0002376" "immune system process" 0.903167061350967
149 0.525111365198357 4 6 "GO:0002474;GO:0002478" "antigen processing and presentation of peptide antigen via MHC class I" 0.957727306691058
12 0.902573268910044 2 36 "GO:0002682" "regulation of immune system process" 0.991230295554449
408 0.0598011029023352 4 7 "GO:0002683" "negative regulation of immune system process" 0.830951004480161
-9 0.943463528163117 2 21 "GO:0002684" "positive regulation of immune system process" 0.99646350201215
463 0.0326539669975831 4 7 "GO:0002694" "regulation of leukocyte activation" 0.800274368455425
318 0.096161434632202 4 9 "GO:0002697" "regulation of immune effector process" 0.830951004480161
125 0.513599836008855 2 9 "GO:0002831" "regulation of response to biotic stimulus" 0.957727306691058
-84 0.598824038768577 3 13 "GO:0003002" "regionalization" 0.957727306691058
-70 0.303576958735661 2 73 "GO:0003006" "developmental process involved in reproduction" 0.903167061350967
69 0.379607777213116 3 55 "GO:0003008" "system process" 0.921513655548512
17 0.908685888013075 2 16 "GO:0003012;GO:0006936" "muscle system process" 0.991230295554449
101 0.66583341412607 3 6 "GO:0003341" "cilium movement" 0.957727306691058
93 0.0337147722359974 3 187 "GO:0005975" "carbohydrate metabolic process" 0.800274368455425
10 0.907417103316249 4 48 "GO:0005976" "polysaccharide metabolic process" 0.991230295554449
-188 0.385744793755627 2 7 "GO:0005984" "disaccharide metabolic process" 0.929083530447525
133 0.165685313564819 2 36 "GO:0005996" "monosaccharide metabolic process" 0.88889119881235
150 0.1926870230028 6 25 "GO:0006006;GO:0019318" "hexose metabolic process" 0.88889119881235
172 0.0480961871760769 4 44 "GO:0006066" "alcohol metabolic process" 0.800274368455425
319 0.0951156378141687 4 9 "GO:0006071;GO:0019400;GO:0046463;GO:0046460;GO:0019432" "neutral lipid biosynthetic process" 0.830951004480161
-159 0.175464795621042 2 24 "GO:0006073;GO:0044042" "glucan metabolic process" 0.88889119881235
-19 0.917714619869158 2 10 "GO:0006081" "cellular aldehyde metabolic process" 0.991230295554449
298 0.169190792200364 6 7 "GO:0006090" "pyruvate metabolic process" 0.88889119881235
-8 0.923284807692994 2 55 "GO:0006091" "generation of precursor metabolites and energy" 0.99171410206847
-204 0.20063776115303 2 13 "GO:0006096" "glycolytic process" 0.88889119881235
-64 0.753871974792434 3 8 "GO:0006099" "tricarboxylic acid cycle" 0.974975437578874
45 0.658903056539328 3 32 "GO:0006140;GO:1900542" "regulation of nucleotide metabolic process" 0.957727306691058
261 0.0613996620085758 3 17 "GO:0006184;GO:0046039;GO:1901069" "GTP metabolic process" 0.830951004480161
87 0.327156322022092 6 42 "GO:0006200;GO:0009169;GO:0009128;GO:0009158;GO:0009125" "ribonucleoside monophosphate catabolic process" 0.903167061350967
-103 0.569602821449461 2 10 "GO:0006221;GO:0006220;GO:0072528" "pyrimidine nucleotide metabolic process" 0.957727306691058
-9 0.869249779104956 2 116 "GO:0006259" "DNA metabolic process" 0.991230295554449
62 0.513733202123345 5 37 "GO:0006260" "DNA replication" 0.957727306691058
-60 0.814420992772134 5 5 "GO:0006270" "DNA replication initiation" 0.982707762655606
280 0.0446345682862884 3 17 "GO:0006275" "regulation of DNA replication" 0.800274368455425
3 0.969918843302496 5 76 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 0.99646350201215
152 0.428255257883094 2 9 "GO:0006284" "base-excision repair" 0.932599947031931
243 0.343776201412531 2 5 "GO:0006289" "nucleotide-excision repair" 0.912040140905922
-98 0.676250709121519 2 6 "GO:0006298" "mismatch repair" 0.965646233172051
53 0.737986572810689 2 13 "GO:0006302" "double-strand break repair" 0.974975437578874
-25 0.875972085218673 5 13 "GO:0006304;GO:0044728" "DNA modification" 0.991230295554449
-73 0.580506363132033 5 19 "GO:0006310" "DNA recombination" 0.957727306691058
-325 0.108530872881323 2 8 "GO:0006334;GO:0065004" "protein-DNA complex assembly" 0.830951004480161
-126 0.533250178479171 2 8 "GO:0006338" "chromatin remodeling" 0.957727306691058
-123 0.600751193883023 7 6 "GO:0006342;GO:0045814" "chromatin silencing" 0.957727306691058
-56 0.353316618144572 2 94 "GO:0006351;GO:0032774" "RNA biosynthetic process" 0.914957696538152
-38 0.420306869347413 3 163 "GO:0006355;GO:2001141;GO:0051252" "regulation of RNA metabolic process" 0.932599947031931
-15 0.847395357661876 2 53 "GO:0006357" "regulation of transcription from RNA polymerase II promoter" 0.991230295554449
-87 0.370370403112897 2 35 "GO:0006364;GO:0016072" "rRNA processing" 0.921513655548512
97 0.654222166084221 2 7 "GO:0006366" "transcription from RNA polymerase II promoter" 0.957727306691058
120 0.607228945331849 2 6 "GO:0006369;GO:0006353" "DNA-templated transcription, termination" 0.957727306691058
82 0.65064984868334 2 10 "GO:0006378;GO:0043631" "RNA polyadenylation" 0.957727306691058
-100 0.031748894838454 2 166 "GO:0006396" "RNA processing" 0.800274368455425
-102 0.0541134245793236 3 124 "GO:0006397;GO:0016071" "mRNA metabolic process" 0.808371311792665
198 0.0525375532988335 2 32 "GO:0006399" "tRNA metabolic process" 0.808371311792665
21 0.913997183215474 2 9 "GO:0006406;GO:0006405" "RNA export from nucleus" 0.991230295554449
-165 0.0132357655094078 2 77 "GO:0006412" "translation" 0.800274368455425
-99 0.603371311844984 2 9 "GO:0006413" "translational initiation" 0.957727306691058
335 0.152326461079256 2 6 "GO:0006414" "translational elongation" 0.88889119881235
45 0.608736424433305 2 44 "GO:0006417" "regulation of translation" 0.957727306691058
133 0.340175920451754 6 17 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 0.908584574076234
46 0.774583383621532 4 13 "GO:0006446" "regulation of translational initiation" 0.976011771326479
-62 0.313522772665127 5 92 "GO:0006457" "protein folding" 0.903167061350967
11 0.845558357774918 4 108 "GO:0006461;GO:0065003" "macromolecular complex assembly" 0.991230295554449
10 0.910925814037922 2 42 "GO:0006468" "protein phosphorylation" 0.991230295554449
126 0.263203913854746 2 26 "GO:0006470" "protein dephosphorylation" 0.88889119881235
206 0.119319124429844 2 19 "GO:0006471" "protein ADP-ribosylation" 0.830951004480161
-60 0.797303931770509 3 6 "GO:0006473;GO:0006474" "protein acetylation" 0.97769531610801
182 0.0386442477970961 5 43 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.800274368455425
187 0.259529365839361 2 12 "GO:0006487" "protein N-linked glycosylation" 0.88889119881235
82 0.705106547009761 2 7 "GO:0006493" "protein O-linked glycosylation" 0.973909611872657
-111 0.561338347889718 2 9 "GO:0006497" "protein lipidation" 0.957727306691058
5 0.931296341037508 2 87 "GO:0006508" "proteolysis" 0.99646350201215
-19 0.782552424667736 2 69 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 0.976011771326479
-304 0.193632898915773 3 6 "GO:0006518" "peptide metabolic process" 0.88889119881235
72 0.259048435505515 3 85 "GO:0006520" "cellular amino acid metabolic process" 0.88889119881235
-1 0.996789571925804 4 8 "GO:0006526;GO:0006525;GO:0009084" "glutamine family amino acid biosynthetic process" 1
32 0.890613517994879 3 6 "GO:0006553" "lysine metabolic process" 0.991230295554449
182 0.36890839856588 2 8 "GO:0006563;GO:0009070" "L-serine metabolic process" 0.921513655548512
373 0.00939808691392742 6 16 "GO:0006575" "cellular modified amino acid metabolic process" 0.800274368455425
27 0.850576772897432 5 16 "GO:0006576;GO:0044106;GO:0009308" "cellular biogenic amine metabolic process" 0.991230295554449
514 0.0177949304749649 2 7 "GO:0006578;GO:0006577" "amino-acid betaine metabolic process" 0.800274368455425
98 0.276050182467355 3 41 "GO:0006605" "protein targeting" 0.88889119881235
235 0.358733665697386 6 5 "GO:0006606;GO:1902593;GO:0051170" "nuclear import" 0.919077544570348
140 0.441793072579791 2 10 "GO:0006623;GO:0072666" "establishment of protein localization to vacuole" 0.932599947031931
-24 0.738861181579252 4 67 "GO:0006631" "fatty acid metabolic process" 0.974975437578874
-41 0.600064205063048 2 56 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.957727306691058
340 0.116881988767136 3 7 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 0.830951004480161
244 0.342183375482809 2 5 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.910301527654267
298 0.0717952142508452 2 12 "GO:0006641;GO:0006639;GO:0006638" "acylglycerol metabolic process" 0.830951004480161
162 0.275080830706101 2 15 "GO:0006643" "membrane lipid metabolic process" 0.88889119881235
116 0.232798485862238 2 35 "GO:0006644" "phospholipid metabolic process" 0.88889119881235
52 0.653858261616033 2 25 "GO:0006650" "glycerophospholipid metabolic process" 0.957727306691058
-181 0.439725452921633 3 6 "GO:0006662;GO:0018904" "ether metabolic process" 0.932599947031931
11 0.95631052426424 3 8 "GO:0006664" "glycolipid metabolic process" 0.99646350201215
290 0.0935700666590029 2 11 "GO:0006665" "sphingolipid metabolic process" 0.830951004480161
341 0.145686335545836 5 6 "GO:0006672;GO:0030149;GO:0046466" "ceramide metabolic process" 0.88889119881235
-142 0.337916362967992 3 15 "GO:0006690;GO:0033559;GO:1901568;GO:0006636" "unsaturated fatty acid metabolic process" 0.908584574076234
221 0.164495749696597 5 13 "GO:0006694;GO:0016125" "sterol metabolic process" 0.88889119881235
442 0.0844842268878152 2 5 "GO:0006730" "one-carbon metabolic process" 0.830951004480161
170 0.0693012597910327 3 38 "GO:0006732" "coenzyme metabolic process" 0.830951004480161
80 0.496146246163185 4 24 "GO:0006733;GO:0072524" "pyridine-containing compound metabolic process" 0.950621716046585
363 0.0359586704921869 2 11 "GO:0006739;GO:0006098;GO:0006007;GO:0006740;GO:0019320" "NADP metabolic process" 0.800274368455425
-48 0.690633642331223 4 23 "GO:0006766" "vitamin metabolic process" 0.969082755352048
-13 0.951464837727695 2 7 "GO:0006771;GO:0042726" "flavin-containing compound metabolic process" 0.99646350201215
93 0.429308772864517 2 24 "GO:0006778;GO:0033013;GO:0006779;GO:0033014" "tetrapyrrole metabolic process" 0.932599947031931
355 0.166326574975151 4 5 "GO:0006782;GO:0046501" "protoporphyrinogen IX metabolic process" 0.88889119881235
12 0.916673947764637 2 27 "GO:0006790" "sulfur compound metabolic process" 0.991230295554449
62 0.218291769999607 2 140 "GO:0006811" "ion transport" 0.88889119881235
40 0.526179694666475 2 88 "GO:0006812" "cation transport" 0.957727306691058
1 0.99421503045197 2 19 "GO:0006813" "potassium ion transport" 1
-221 0.0783596933763107 6 21 "GO:0006814" "sodium ion transport" 0.830951004480161
-35 0.870191180569178 2 7 "GO:0006817" "phosphate ion transport" 0.991230295554449
71 0.386559985891658 2 50 "GO:0006820" "anion transport" 0.929083530447525
-72 0.778795217543388 3 5 "GO:0006835" "dicarboxylic acid transport" 0.976011771326479
-196 0.237549239237857 2 12 "GO:0006839" "mitochondrial transport" 0.88889119881235
311 0.103370525746586 4 9 "GO:0006865" "amino acid transport" 0.830951004480161
35 0.840474580255025 2 11 "GO:0006869" "lipid transport" 0.991230295554449
-72 0.604471295876703 7 17 "GO:0006874;GO:0006875;GO:0055074;GO:0072503" "cellular metal ion homeostasis" 0.957727306691058
301 0.198576331815004 4 6 "GO:0006884;GO:0030104;GO:0015793;GO:0015791;GO:0015850;GO:0006833;GO:0042044" "cell volume homeostasis" 0.88889119881235
-350 0.0846529593907227 2 8 "GO:0006885;GO:0055067;GO:0051453;GO:0030641;GO:0030004" "regulation of pH" 0.830951004480161
79 0.23563286891373 2 77 "GO:0006886" "intracellular protein transport" 0.88889119881235
-54 0.756872597478122 2 11 "GO:0006887" "exocytosis" 0.974975437578874
24 0.863141392182342 2 17 "GO:0006888" "ER to Golgi vesicle-mediated transport" 0.991230295554449
156 0.309274407042152 4 14 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.903167061350967
45 0.729216363622875 3 20 "GO:0006897" "endocytosis" 0.974975437578874
-188 0.422582705663576 4 6 "GO:0006906" "vesicle fusion" 0.932599947031931
63 0.788492446248005 3 6 "GO:0006909" "phagocytosis" 0.976011771326479
60 0.617936624772991 2 23 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.957727306691058
20 0.909146500863308 3 11 "GO:0006914" "autophagy" 0.991230295554449
58 0.496359639583541 3 46 "GO:0006915;GO:0012501;GO:0008219;GO:0016265" "cell death" 0.950621716046585
21 0.750951897070381 2 80 "GO:0006928" "cellular component movement" 0.974975437578874
66 0.71693011902104 4 10 "GO:0006937;GO:0090257;GO:0055117;GO:0006942;GO:0010882;GO:0019722;GO:0010881;GO:0010880;GO:0051279" "regulation of muscle contraction" 0.974975437578874
-70 0.76549339035372 2 6 "GO:0006941" "striated muscle contraction" 0.975451551225016
148 0.564179395701889 2 5 "GO:0006949" "syncytium formation" 0.957727306691058
37 0.59006542627136 3 71 "GO:0006952" "defense response" 0.957727306691058
141 0.393503711771006 2 12 "GO:0006954" "inflammatory response" 0.932599947031931
-17 0.87480918253782 3 29 "GO:0006970" "response to osmotic stress" 0.991230295554449
226 0.378737704654567 2 5 "GO:0006972" "hyperosmotic response" 0.921513655548512
-7 0.941515641534672 3 37 "GO:0006979" "response to oxidative stress" 0.99646350201215
-8 0.964431313040437 2 10 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 0.99646350201215
-260 0.311321136215014 3 5 "GO:0006997" "nucleus organization" 0.903167061350967
-188 0.355216070391783 2 8 "GO:0006998" "nuclear envelope organization" 0.914957696538152
-228 0.329993783411695 2 6 "GO:0007005" "mitochondrion organization" 0.903521969187115
90 0.194640885525154 3 70 "GO:0007010" "cytoskeleton organization" 0.88889119881235
-108 0.515436703022383 4 12 "GO:0007015" "actin filament organization" 0.957727306691058
83 0.226817294070818 2 72 "GO:0007017" "microtubule-based process" 0.88889119881235
46 0.631079858459842 2 37 "GO:0007018" "microtubule-based movement" 0.957727306691058
11 0.95251809621374 3 9 "GO:0007030" "Golgi organization" 0.99646350201215
198 0.397417039432429 2 6 "GO:0007031" "peroxisome organization" 0.932599947031931
210 0.223919482131504 2 11 "GO:0007033" "vacuole organization" 0.88889119881235
149 0.314055729110094 3 15 "GO:0007034" "vacuolar transport" 0.903167061350967
-117 0.191529343588512 2 42 "GO:0007049" "cell cycle" 0.88889119881235
104 0.48185640528192 4 15 "GO:0007051;GO:0007052" "spindle organization" 0.950621716046585
-313 0.0497167979829813 2 13 "GO:0007059" "chromosome segregation" 0.800274368455425
33 0.898517171595469 4 5 "GO:0007062" "sister chromatid cohesion" 0.991230295554449
-185 0.430060095222162 2 6 "GO:0007088" "regulation of mitosis" 0.932599947031931
150 0.488915028422506 4 7 "GO:0007093;GO:0000075" "mitotic cell cycle checkpoint" 0.950621716046585
-105 0.235440319399047 2 43 "GO:0007154" "cell communication" 0.88889119881235
-69 0.551800205833966 2 25 "GO:0007155;GO:0022610" "cell adhesion" 0.957727306691058
-77 0.604709585804893 2 15 "GO:0007163" "establishment or maintenance of cell polarity" 0.957727306691058
-1 0.979347231383296 3 181 "GO:0007165" "signal transduction" 0.997844870590955
-79 0.272662864520022 4 66 "GO:0007166" "cell surface receptor signaling pathway" 0.88889119881235
34 0.802187908968894 3 18 "GO:0007169;GO:0007167" "enzyme linked receptor protein signaling pathway" 0.981105048237875
-341 0.0602038055606081 2 10 "GO:0007186" "G-protein coupled receptor signaling pathway" 0.830951004480161
195 0.119807559863257 5 21 "GO:0007264" "small GTPase mediated signal transduction" 0.830951004480161
-22 0.913979441291997 2 8 "GO:0007265" "Ras protein signal transduction" 0.991230295554449
-215 0.213436161855507 3 11 "GO:0007268" "synaptic transmission" 0.88889119881235
-74 0.440671902889278 2 36 "GO:0007275" "multicellular organismal development" 0.932599947031931
-132 0.344720314491872 3 17 "GO:0007283;GO:0048232;GO:0007276" "gamete generation" 0.912052930167868
35 0.890472593432877 4 5 "GO:0007338" "single fertilization" 0.991230295554449
30 0.789342110557307 3 26 "GO:0007346" "regulation of mitotic cell cycle" 0.976011771326479
-65 0.60694555183004 2 21 "GO:0007389" "pattern specification process" 0.957727306691058
81 0.729236208312449 4 6 "GO:0007399" "nervous system development" 0.974975437578874
244 0.15930277511387 3 11 "GO:0007409" "axonogenesis" 0.88889119881235
158 0.245077688719891 4 18 "GO:0007411;GO:0097485" "axon guidance" 0.88889119881235
60 0.782634120228052 2 7 "GO:0007420" "brain development" 0.976011771326479
444 0.0829452948987295 3 5 "GO:0007423" "sensory organ development" 0.830951004480161
123 0.599260773720072 4 6 "GO:0007517" "muscle organ development" 0.957727306691058
-48 0.780284592363242 2 11 "GO:0007568" "aging" 0.976011771326479
181 0.296267647111781 2 11 "GO:0007584" "response to nutrient" 0.900815523174747
-3 0.991734664882004 3 6 "GO:0007586" "digestion" 1
201 0.433966740287083 4 5 "GO:0007596;GO:0007599;GO:0050817" "blood coagulation" 0.932599947031931
146 0.244189842840715 2 21 "GO:0007600" "sensory perception" 0.88889119881235
6 0.969528984002182 6 12 "GO:0007601;GO:0050953" "sensory perception of light stimulus" 0.99646350201215
458 0.0736766502504012 7 5 "GO:0007608;GO:0007606" "sensory perception of smell" 0.830951004480161
42 0.723063169061763 2 24 "GO:0007610;GO:0044708" "behavior" 0.974975437578874
-37 0.825606234116075 2 12 "GO:0007611;GO:0050890" "cognition" 0.986894647491812
-50 0.846144091433913 6 5 "GO:0007612" "learning" 0.991230295554449
-135 0.533568892592845 2 7 "GO:0007613" "memory" 0.957727306691058
-112 0.421643427227772 2 17 "GO:0007623;GO:0048511" "rhythmic process" 0.932599947031931
251 0.246135129773317 2 7 "GO:0007626" "locomotory behavior" 0.88889119881235
107 0.556143736789425 3 10 "GO:0008016" "regulation of heart contraction" 0.957727306691058
242 0.128650725504197 7 13 "GO:0008033" "tRNA processing" 0.854219313472524
14 0.851026140739534 2 58 "GO:0008104;GO:0033036;GO:0051179;GO:0034613;GO:0070727;GO:0051641" "localization" 0.991230295554449
-150 0.557327066769169 5 5 "GO:0008154" "actin polymerization or depolymerization" 0.957727306691058
136 0.268699327448811 3 22 "GO:0008202" "steroid metabolic process" 0.88889119881235
-163 0.32570431172281 3 12 "GO:0008209;GO:0008210;GO:0008585;GO:0008406;GO:0030097;GO:0048534;GO:0044236;GO:0048008;GO:0048705;GO:0048745;GO:0060537;GO:0001570" "multicellular organismal metabolic process" 0.903167061350967
-319 0.115372089754011 2 8 "GO:0008277" "regulation of G-protein coupled receptor protein signaling pathway" 0.830951004480161
46 0.710034738990759 2 22 "GO:0008283" "cell proliferation" 0.974975437578874
281 0.105048098058476 2 11 "GO:0008284" "positive regulation of cell proliferation" 0.830951004480161
76 0.622160903670297 5 14 "GO:0008285" "negative regulation of cell proliferation" 0.957727306691058
-211 0.409557518857623 6 5 "GO:0008286" "insulin receptor signaling pathway" 0.932599947031931
-161 0.529817461693547 2 5 "GO:0008298;GO:0006403" "intracellular mRNA localization" 0.957727306691058
-230 0.229367444721194 3 9 "GO:0008299;GO:0006720;GO:0016114;GO:0006721" "isoprenoid metabolic process" 0.88889119881235
278 0.23549897239675 2 6 "GO:0008333;GO:0007041" "lysosomal transport" 0.88889119881235
-248 0.252661146292436 2 7 "GO:0008360" "regulation of cell shape" 0.88889119881235
-172 0.00671609609706678 6 85 "GO:0008380" "RNA splicing" 0.800274368455425
23 0.715663330504245 2 89 "GO:0008610" "lipid biosynthetic process" 0.974975437578874
33 0.749124145324445 3 31 "GO:0008643" "carbohydrate transport" 0.974975437578874
74 0.563886909779621 2 20 "GO:0008654" "phospholipid biosynthetic process" 0.957727306691058
3 0.959916631317801 2 139 "GO:0009057" "macromolecule catabolic process" 0.99646350201215
-129 0.416796809457911 7 13 "GO:0009064" "glutamine family amino acid metabolic process" 0.932599947031931
-13 0.941880194446882 2 11 "GO:0009066" "aspartate family amino acid metabolic process" 0.99646350201215
-2 0.993332247463859 2 8 "GO:0009067" "aspartate family amino acid biosynthetic process" 1
77 0.640326320191233 2 12 "GO:0009069" "serine family amino acid metabolic process" 0.957727306691058
-56 0.782243729309464 4 8 "GO:0009072" "aromatic amino acid family metabolic process" 0.976011771326479
62 0.733550510795775 4 10 "GO:0009081" "branched-chain amino acid metabolic process" 0.974975437578874
223 0.385127144916136 2 5 "GO:0009083" "branched-chain amino acid catabolic process" 0.929083530447525
34 0.8948029422348 6 5 "GO:0009088;GO:0006566" "threonine metabolic process" 0.991230295554449
-45 0.728626224411191 2 20 "GO:0009108" "coenzyme biosynthetic process" 0.974975437578874
138 0.0027273909386097 5 168 "GO:0009117;GO:1901135;GO:0006753;GO:0055086" "carbohydrate derivative metabolic process" 0.65672928379338
253 0.280203566957289 5 6 "GO:0009132" "nucleoside diphosphate metabolic process" 0.88889119881235
109 0.43329297697714 2 17 "GO:0009142" "nucleoside triphosphate biosynthetic process" 0.932599947031931
136 0.0157736907889491 3 109 "GO:0009150;GO:0046128;GO:0006163;GO:0009259;GO:0019693;GO:0009119;GO:0042278;GO:0009116;GO:0072521;GO:1901657" "purine-containing compound metabolic process" 0.800274368455425
168 0.00976939686484139 6 81 "GO:0009154;GO:0009207;GO:0046130;GO:0006195;GO:0009261;GO:0009146;GO:0009203;GO:0006152;GO:0042454;GO:0009166;GO:0072523;GO:1901136;GO:1901292;GO:0046434;GO:0009143;GO:0009164;GO:1901658" "carbohydrate derivative catabolic process" 0.800274368455425
27 0.814535278884449 2 25 "GO:0009156;GO:0009124;GO:0009168;GO:0009127" "nucleoside monophosphate biosynthetic process" 0.982707762655606
55 0.501488546683183 2 50 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.957727306691058
268 0.216506067180241 2 7 "GO:0009187" "cyclic nucleotide metabolic process" 0.88889119881235
186 0.169116469763471 2 18 "GO:0009201;GO:1902600;GO:0006754;GO:0009206;GO:0009145" "ribonucleoside triphosphate biosynthetic process" 0.88889119881235
128 0.0502473461845312 6 80 "GO:0009205;GO:0009144;GO:0009141;GO:0009199" "nucleoside triphosphate metabolic process" 0.800274368455425
189 0.4196955259998 5 6 "GO:0009226;GO:0009225" "nucleotide-sugar metabolic process" 0.932599947031931
-190 0.379614276230077 5 7 "GO:0009250" "glucan biosynthetic process" 0.921513655548512
-102 0.462310091393042 5 17 "GO:0009251;GO:0044247" "cellular polysaccharide catabolic process" 0.943073736854294
122 0.210719853115047 3 35 "GO:0009260;GO:0046390;GO:0072522;GO:0009152;GO:0006164" "ribonucleotide biosynthetic process" 0.88889119881235
41 0.642129018392981 2 43 "GO:0009266" "response to temperature stimulus" 0.957727306691058
-9 0.950450758064791 2 17 "GO:0009267;GO:0031669" "cellular response to nutrient levels" 0.99646350201215
-213 0.362160246809411 2 6 "GO:0009268" "response to pH" 0.920273939514189
66 0.779707939918349 2 6 "GO:0009306" "protein secretion" 0.976011771326479
-101 0.526693660114793 2 13 "GO:0009311" "oligosaccharide metabolic process" 0.957727306691058
-30 0.90595222298406 3 5 "GO:0009395" "phospholipid catabolic process" 0.991230295554449
-123 0.631494387340626 2 5 "GO:0009405" "pathogenesis" 0.957727306691058
13 0.902182900117941 2 29 "GO:0009408" "response to heat" 0.991230295554449
48 0.745055002218761 2 15 "GO:0009409" "response to cold" 0.974975437578874
233 0.128373001030638 4 14 "GO:0009411" "response to UV" 0.854219313472524
109 0.615092667014273 3 7 "GO:0009414;GO:0009415" "response to water" 0.957727306691058
30 0.738632776895285 3 41 "GO:0009416;GO:0009314" "response to radiation" 0.974975437578874
32 0.841607828392755 5 13 "GO:0009451" "RNA modification" 0.991230295554449
-202 0.431213784375239 4 5 "GO:0009555" "pollen development" 0.932599947031931
95 0.620983990259667 3 9 "GO:0009566" "fertilization" 0.957727306691058
19 0.920483030100502 3 9 "GO:0009581;GO:0009582" "detection of external stimulus" 0.991230295554449
