"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
166 0.0566256499821275 2 44 "GO:0006066" "alcohol metabolic process" 0.967394437017056
214 0.262353693460327 4 9 "GO:0006071;GO:0019400;GO:0046463;GO:0046460;GO:0019432" "acylglycerol biosynthetic process" 0.980813733624285
-292 0.107865999816135 3 10 "GO:0006081" "cellular aldehyde metabolic process" 0.980813733624285
-103 0.636180856088668 2 7 "GO:0006090" "pyruvate metabolic process" 0.980813733624285
-26 0.744298180145307 3 55 "GO:0006091" "generation of precursor metabolites and energy" 0.980813733624285
-126 0.429462958137652 3 13 "GO:0006096" "glycolytic process" 0.980813733624285
-15 0.942508933330919 3 8 "GO:0006099" "tricarboxylic acid cycle" 0.999213691089486
-64 0.530435192817501 3 32 "GO:0006140;GO:1900542" "regulation of purine nucleotide metabolic process" 0.980813733624285
267 0.0552921396251701 3 17 "GO:0006184;GO:0046039;GO:1901069" "GTP metabolic process" 0.967394437017056
81 0.361768997495238 5 42 "GO:0006200;GO:0009169;GO:0009128;GO:0009158;GO:0009125" "purine nucleoside monophosphate catabolic process" 0.980813733624285
61 0.738143486046639 5 10 "GO:0006221;GO:0006220;GO:0072528" "pyrimidine nucleotide metabolic process" 0.980813733624285
-39 0.471179059669556 4 116 "GO:0006259" "DNA metabolic process" 0.980813733624285
23 0.805532574770946 2 37 "GO:0006260" "DNA replication" 0.980813733624285
-401 0.117987053984416 5 5 "GO:0006270" "DNA replication initiation" 0.980813733624285
232 0.0962466554152121 3 17 "GO:0006275" "regulation of DNA replication" 0.980813733624285
-70 0.296141857905007 2 76 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 0.980813733624285
236 0.216731899768623 2 9 "GO:0006284" "base-excision repair" 0.980813733624285
263 0.304638358081024 2 5 "GO:0006289" "nucleotide-excision repair" 0.980813733624285
-198 0.397417039432429 6 6 "GO:0006298" "mismatch repair" 0.980813733624285
12 0.939537916053936 2 13 "GO:0006302" "double-strand break repair" 0.999213691089486
-117 0.464312428537916 5 13 "GO:0006304;GO:0044728" "DNA modification" 0.980813733624285
-95 0.47015606571873 2 19 "GO:0006310" "DNA recombination" 0.980813733624285
-287 0.157311764025796 2 8 "GO:0006334;GO:0065004" "protein-DNA complex assembly" 0.980813733624285
-12 0.953351795825683 5 8 "GO:0006338" "chromatin remodeling" 0.999879947339585
-26 0.911541814730193 4 6 "GO:0006342;GO:0045814" "chromatin silencing" 0.997061686468108
-70 0.247211377169928 4 94 "GO:0006351;GO:0032774" "RNA biosynthetic process" 0.980813733624285
-49 0.290949158478948 3 163 "GO:0006355;GO:2001141;GO:0051252" "regulation of RNA metabolic process" 0.980813733624285
-61 0.444617668476256 4 53 "GO:0006357" "regulation of transcription from RNA polymerase II promoter" 0.980813733624285
-75 0.442523465268942 2 35 "GO:0006364;GO:0016072" "rRNA processing" 0.980813733624285
77 0.720893439240377 6 7 "GO:0006366" "transcription from RNA polymerase II promoter" 0.980813733624285
28 0.903614980785963 2 6 "GO:0006369;GO:0006353" "DNA-templated transcription, termination" 0.99288751355013
-64 0.722732491329681 8 10 "GO:0006378;GO:0043631" "RNA polyadenylation" 0.980813733624285
-85 0.0656072191939726 2 166 "GO:0006396" "RNA processing" 0.967394437017056
-101 0.0564201771380311 6 124 "GO:0006397;GO:0016071" "mRNA metabolic process" 0.967394437017056
189 0.0639624903741593 2 32 "GO:0006399" "tRNA metabolic process" 0.967394437017056
-17 0.927438014740397 6 9 "GO:0006406;GO:0006405" "RNA export from nucleus" 0.999213691089486
-194 0.0036120412410273 2 77 "GO:0006412" "translation" 0.762016158824168
-179 0.34938177505118 2 9 "GO:0006413" "translational initiation" 0.980813733624285
57 0.807247766464284 5 6 "GO:0006414" "translational elongation" 0.980813733624285
-55 0.530510455493399 2 44 "GO:0006417" "regulation of translation" 0.980813733624285
0 0.997962421414217 7 17 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 1
-33 0.83552814322452 2 13 "GO:0006446" "regulation of translational initiation" 0.980813733624285
1 0.985785718594708 2 92 "GO:0006457" "protein folding" 1
-34 0.546136409929261 2 108 "GO:0006461;GO:0065003" "macromolecular complex assembly" 0.980813733624285
20 0.82539792796564 3 42 "GO:0006468" "protein phosphorylation" 0.980813733624285
5 0.961894925774137 3 26 "GO:0006470" "protein dephosphorylation" 0.999999971013584
213 0.10582376056499 4 19 "GO:0006471" "protein ADP-ribosylation" 0.980813733624285
-135 0.564487816647736 2 6 "GO:0006473;GO:0006474" "protein acetylation" 0.980813733624285
129 0.142326753959327 3 43 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.980813733624285
109 0.510222815942851 2 12 "GO:0006487" "protein N-linked glycosylation" 0.980813733624285
-88 0.684578372612126 2 7 "GO:0006493" "protein O-linked glycosylation" 0.980813733624285
-59 0.758349659241936 3 9 "GO:0006497" "protein lipidation" 0.980813733624285
30 0.632507829857196 2 87 "GO:0006508" "proteolysis" 0.980813733624285
-12 0.86567794502348 3 69 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 0.980813733624285
-348 0.136991645782622 2 6 "GO:0006518" "peptide metabolic process" 0.980813733624285
19 0.765298265453196 2 85 "GO:0006520" "cellular amino acid metabolic process" 0.980813733624285
10 0.960749733128561 6 8 "GO:0006526;GO:0006525;GO:0009084" "glutamine family amino acid biosynthetic process" 0.999879947339585
116 0.621285769673859 3 6 "GO:0006553" "lysine metabolic process" 0.980813733624285
-225 0.268236598514104 3 8 "GO:0006563;GO:0009070" "L-serine metabolic process" 0.980813733624285
226 0.115499397613402 6 16 "GO:0006575" "cellular modified amino acid metabolic process" 0.980813733624285
23 0.872981139264436 3 16 "GO:0006576;GO:0044106;GO:0009308" "cellular amine metabolic process" 0.982015382998626
407 0.0602514314560977 2 7 "GO:0006578;GO:0006577" "amino-acid betaine metabolic process" 0.967394437017056
-67 0.460729218241011 3 41 "GO:0006605" "protein targeting" 0.980813733624285
178 0.487677119553432 5 5 "GO:0006606;GO:1902593;GO:0051170" "nuclear import" 0.980813733624285
-189 0.296773525610003 4 10 "GO:0006623;GO:0072666" "establishment of protein localization to vacuole" 0.980813733624285
-42 0.552096220453096 3 67 "GO:0006631" "fatty acid metabolic process" 0.980813733624285
-70 0.368634561399321 4 56 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.980813733624285
104 0.630527494842102 4 7 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid oxidation" 0.980813733624285
238 0.35343235144084 2 5 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.980813733624285
188 0.256124276342792 6 12 "GO:0006641;GO:0006639;GO:0006638" "acylglycerol metabolic process" 0.980813733624285
154 0.299693367552064 3 15 "GO:0006643" "membrane lipid metabolic process" 0.980813733624285
86 0.378544160168545 3 35 "GO:0006644" "phospholipid metabolic process" 0.980813733624285
39 0.732731720375907 2 25 "GO:0006650" "glycerophospholipid metabolic process" 0.980813733624285
-318 0.174308199524724 3 6 "GO:0006662;GO:0018904" "glycerol ether metabolic process" 0.980813733624285
7 0.971112383344958 4 8 "GO:0006664" "glycolipid metabolic process" 1
217 0.210149823224374 4 11 "GO:0006665" "sphingolipid metabolic process" 0.980813733624285
260 0.266440481737421 2 6 "GO:0006672;GO:0030149;GO:0046466" "ceramide metabolic process" 0.980813733624285
-115 0.439217040853153 2 15 "GO:0006690;GO:0033559;GO:1901568;GO:0006636" "unsaturated fatty acid metabolic process" 0.980813733624285
145 0.363996190901665 5 13 "GO:0006694;GO:0016125" "sterol metabolic process" 0.980813733624285
177 0.489150338370193 2 5 "GO:0006730" "one-carbon metabolic process" 0.980813733624285
-31 0.742154305229301 2 38 "GO:0006732" "coenzyme metabolic process" 0.980813733624285
-106 0.369168957982429 5 24 "GO:0006733;GO:0072524" "pyridine-containing compound metabolic process" 0.980813733624285
128 0.460483825541898 2 11 "GO:0006739;GO:0006098;GO:0006007;GO:0006740;GO:0019320" "NADP metabolic process" 0.980813733624285
-71 0.554188272923971 4 23 "GO:0006766" "vitamin metabolic process" 0.980813733624285
37 0.863424576836413 3 7 "GO:0006771;GO:0042726" "flavin-containing compound metabolic process" 0.980813733624285
-114 0.33178758611654 2 24 "GO:0006778;GO:0033013;GO:0006779;GO:0033014" "tetrapyrrole metabolic process" 0.980813733624285
-55 0.829637907169284 4 5 "GO:0006782;GO:0046501" "protoporphyrinogen IX metabolic process" 0.980813733624285
-110 0.320009410473836 3 27 "GO:0006790" "sulfur compound metabolic process" 0.980813733624285
76 0.128821066976203 3 140 "GO:0006811" "ion transport" 0.980813733624285
33 0.600743022505133 2 88 "GO:0006812" "cation transport" 0.980813733624285
79 0.54919453348005 2 19 "GO:0006813" "potassium ion transport" 0.980813733624285
-185 0.140190753280302 2 21 "GO:0006814" "sodium ion transport" 0.980813733624285
-211 0.331103740742469 3 7 "GO:0006817" "phosphate ion transport" 0.980813733624285
128 0.117248011934273 2 50 "GO:0006820" "anion transport" 0.980813733624285
-73 0.775196799075344 4 5 "GO:0006835" "dicarboxylic acid transport" 0.980813733624285
-147 0.376345777187046 3 12 "GO:0006839" "mitochondrial transport" 0.980813733624285
308 0.107770293382013 4 9 "GO:0006865" "amino acid transport" 0.980813733624285
148 0.39412220844226 2 11 "GO:0006869" "lipid transport" 0.980813733624285
-120 0.389454742286264 2 17 "GO:0006874;GO:0006875;GO:0055074;GO:0072503" "cellular metal ion homeostasis" 0.980813733624285
105 0.654448473573744 5 6 "GO:0006884;GO:0030104;GO:0015793;GO:0015791;GO:0015850;GO:0006833;GO:0042044" "water homeostasis" 0.980813733624285
-259 0.202129359050528 8 8 "GO:0006885;GO:0055067;GO:0051453;GO:0030641;GO:0030004" "regulation of pH" 0.980813733624285
-28 0.676388810580788 2 77 "GO:0006886" "intracellular protein transport" 0.980813733624285
107 0.538236284375917 2 11 "GO:0006887" "exocytosis" 0.980813733624285
-229 0.100491964438191 4 17 "GO:0006888" "ER to Golgi vesicle-mediated transport" 0.980813733624285
2 0.98822156629385 5 14 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
-21 0.870695121402105 4 20 "GO:0006897" "endocytosis" 0.980813733624285
-174 0.457693112667753 3 6 "GO:0006906" "vesicle fusion" 0.980813733624285
-98 0.676250709121519 2 6 "GO:0006909" "phagocytosis" 0.980813733624285
154 0.198708778806984 2 23 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.980813733624285
-149 0.389739309277949 2 11 "GO:0006914" "autophagy" 0.980813733624285
18 0.830435021844922 3 46 "GO:0006915;GO:0012501;GO:0008219;GO:0016265" "cell death" 0.980813733624285
58 0.373073734032882 3 80 "GO:0006928" "cellular component movement" 0.980813733624285
-33 0.856037281515383 6 10 "GO:0006937;GO:0090257;GO:0055117;GO:0006942;GO:0010882;GO:0019722;GO:0010881;GO:0010880;GO:0051279" "regulation of muscle contraction" 0.980813733624285
65 0.78080449139765 2 6 "GO:0006941" "striated muscle contraction" 0.980813733624285
176 0.492597150532465 2 5 "GO:0006949" "syncytium formation" 0.980813733624285
44 0.521002343976506 3 71 "GO:0006952" "defense response" 0.980813733624285
191 0.249823664669985 2 12 "GO:0006954" "inflammatory response" 0.980813733624285
-61 0.569963401228331 2 29 "GO:0006970" "response to osmotic stress" 0.980813733624285
43 0.868256568187731 4 5 "GO:0006972" "hyperosmotic response" 0.980813733624285
46 0.631079858459842 3 37 "GO:0006979" "response to oxidative stress" 0.980813733624285
177 0.329990587047551 2 10 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 0.980813733624285
-231 0.367402317552907 2 5 "GO:0006997" "nucleus organization" 0.980813733624285
-299 0.140756833576941 4 8 "GO:0006998" "nuclear envelope organization" 0.980813733624285
-441 0.0597163096964035 2 6 "GO:0007005" "mitochondrion organization" 0.967394437017056
99 0.154655740274698 3 70 "GO:0007010" "cytoskeleton organization" 0.980813733624285
-120 0.470769070866264 5 12 "GO:0007015" "actin filament organization" 0.980813733624285
150 0.0289750768467831 3 72 "GO:0007017" "microtubule-based process" 0.859993102470511
92 0.333067104814594 2 37 "GO:0007018" "microtubule-based movement" 0.980813733624285
-173 0.366783876106997 2 9 "GO:0007030" "Golgi organization" 0.980813733624285
244 0.297744273288762 2 6 "GO:0007031" "peroxisome organization" 0.980813733624285
30 0.864503355093456 2 11 "GO:0007033" "vacuole organization" 0.980813733624285
30 0.840637631311674 4 15 "GO:0007034" "vacuolar transport" 0.980813733624285
-182 0.0415978597652645 3 42 "GO:0007049" "cell cycle" 0.955239038219057
229 0.122183454502972 3 15 "GO:0007051;GO:0007052" "spindle organization" 0.980813733624285
-313 0.0493221664555144 2 13 "GO:0007059" "chromosome segregation" 0.967394437017056
-137 0.593610245464984 2 5 "GO:0007062" "sister chromatid cohesion" 0.980813733624285
-104 0.657029032543986 2 6 "GO:0007088" "regulation of mitosis" 0.980813733624285
-3 0.988914837086465 3 7 "GO:0007093;GO:0000075" "cell cycle checkpoint" 1
-99 0.262175141060523 2 43 "GO:0007154" "cell communication" 0.980813733624285
66 0.56742157989501 2 25 "GO:0007155;GO:0022610" "cell adhesion" 0.980813733624285
-55 0.710369295936279 2 15 "GO:0007163" "establishment or maintenance of cell polarity" 0.980813733624285
-21 0.633356761191112 3 181 "GO:0007165" "signal transduction" 0.980813733624285
-52 0.47204256287959 2 66 "GO:0007166" "cell surface receptor signaling pathway" 0.980813733624285
-58 0.668945910493039 3 18 "GO:0007169;GO:0007167" "enzyme linked receptor protein signaling pathway" 0.980813733624285
-179 0.325064352106684 3 10 "GO:0007186" "G-protein coupled receptor signaling pathway" 0.980813733624285
255 0.0423020377378161 2 21 "GO:0007264" "small GTPase mediated signal transduction" 0.955239038219057
-13 0.949900761237577 2 8 "GO:0007265" "Ras protein signal transduction" 0.999879947339585
-151 0.384519135208057 4 11 "GO:0007268" "synaptic transmission" 0.980813733624285
-73 0.448023002679209 3 36 "GO:0007275" "multicellular organismal development" 0.980813733624285
-10 0.941641481343046 5 17 "GO:0007283;GO:0048232;GO:0007276" "gamete generation" 0.999213691089486
-2 0.993757241143321 4 5 "GO:0007338" "single fertilization" 1
-34 0.764226417456758 2 26 "GO:0007346" "regulation of mitotic cell cycle" 0.980813733624285
37 0.77138058885305 3 21 "GO:0007389" "pattern specification process" 0.980813733624285
-47 0.841169448641603 3 6 "GO:0007399" "nervous system development" 0.980813733624285
75 0.666010317952872 2 11 "GO:0007409" "axonogenesis" 0.980813733624285
-47 0.729275577862956 3 18 "GO:0007411;GO:0097485" "axon guidance" 0.980813733624285
251 0.24721451472429 3 7 "GO:0007420" "brain development" 0.980813733624285
295 0.250077973244585 3 5 "GO:0007423" "sensory organ development" 0.980813733624285
-103 0.660131108061165 2 6 "GO:0007517" "muscle organ development" 0.980813733624285
77 0.656818827998812 3 11 "GO:0007568" "aging" 0.980813733624285
154 0.374776189817279 3 11 "GO:0007584" "response to nutrient" 0.980813733624285
-263 0.261553029976794 3 6 "GO:0007586" "digestion" 0.980813733624285
293 0.253314468672588 4 5 "GO:0007596;GO:0007599;GO:0050817" "hemostasis" 0.980813733624285
219 0.0809268007244498 5 21 "GO:0007600" "sensory perception" 0.979995623690495
168 0.310742156542323 7 12 "GO:0007601;GO:0050953" "visual perception" 0.980813733624285
373 0.14515244884004 2 5 "GO:0007608;GO:0007606" "sensory perception of smell" 0.980813733624285
-4 0.970086180145043 2 24 "GO:0007610;GO:0044708" "behavior" 1
-147 0.376618802154275 2 12 "GO:0007611;GO:0050890" "cognition" 0.980813733624285
-144 0.574266713920457 3 5 "GO:0007612" "learning" 0.980813733624285
-123 0.569820437286114 6 7 "GO:0007613" "memory" 0.980813733624285
-110 0.430052272514407 2 17 "GO:0007623;GO:0048511" "rhythmic process" 0.980813733624285
152 0.482291884298383 3 7 "GO:0007626" "locomotory behavior" 0.980813733624285
52 0.775211563987809 5 10 "GO:0008016" "regulation of heart contraction" 0.980813733624285
376 0.0183649149931617 2 13 "GO:0008033" "tRNA processing" 0.762016158824168
2 0.975385004078786 3 58 "GO:0008104;GO:0033036;GO:0051179;GO:0034613;GO:0070727;GO:0051641" "localization" 1
-250 0.32961108994703 2 5 "GO:0008154" "actin polymerization or depolymerization" 0.980813733624285
37 0.765124154298774 2 22 "GO:0008202" "steroid metabolic process" 0.980813733624285
-286 0.0841583085656947 5 12 "GO:0008209;GO:0008210;GO:0008585;GO:0008406;GO:0030097;GO:0048534;GO:0044236;GO:0048008;GO:0048705;GO:0048745;GO:0060537;GO:0001570" "multicellular organismal metabolic process" 0.979995623690495
-250 0.218114479771907 3 8 "GO:0008277" "regulation of G-protein coupled receptor protein signaling pathway" 0.980813733624285
5 0.967577976302341 2 22 "GO:0008283" "cell proliferation" 1
302 0.0806157777493814 5 11 "GO:0008284" "positive regulation of cell proliferation" 0.979995623690495
44 0.775868206284192 2 14 "GO:0008285" "negative regulation of cell proliferation" 0.980813733624285
-295 0.249112681499496 2 5 "GO:0008286" "insulin receptor signaling pathway" 0.980813733624285
-77 0.762640776435411 4 5 "GO:0008298;GO:0006403" "intracellular mRNA localization" 0.980813733624285
-193 0.313089354641499 2 9 "GO:0008299;GO:0006720;GO:0016114;GO:0006721" "isoprenoid metabolic process" 0.980813733624285
196 0.401814765797016 5 6 "GO:0008333;GO:0007041" "lysosomal transport" 0.980813733624285
-69 0.750310114769971 3 7 "GO:0008360" "regulation of cell shape" 0.980813733624285
-150 0.0181816563947592 6 85 "GO:0008380" "RNA splicing" 0.762016158824168
-17 0.78011784000991 2 89 "GO:0008610" "lipid biosynthetic process" 0.980813733624285
2 0.9868766833859 2 31 "GO:0008643" "carbohydrate transport" 1
-10 0.935680084897348 3 20 "GO:0008654" "phospholipid biosynthetic process" 0.999213691089486
3 0.959426735169491 2 139 "GO:0009057" "macromolecule catabolic process" 0.999879947339585
94 0.55533315252842 2 13 "GO:0009064" "glutamine family amino acid metabolic process" 0.980813733624285
-68 0.694272695457534 2 11 "GO:0009066" "aspartate family amino acid metabolic process" 0.980813733624285
-77 0.704572763386656 2 8 "GO:0009067" "aspartate family amino acid biosynthetic process" 0.980813733624285
-265 0.109585440577669 2 12 "GO:0009069" "serine family amino acid metabolic process" 0.980813733624285
-250 0.218345932226433 3 8 "GO:0009072" "aromatic amino acid family metabolic process" 0.980813733624285
42 0.815378803078104 6 10 "GO:0009081" "branched-chain amino acid metabolic process" 0.980813733624285
233 0.363671318821733 2 5 "GO:0009083" "branched-chain amino acid catabolic process" 0.980813733624285
-127 0.62040743819425 6 5 "GO:0009088;GO:0006566" "threonine biosynthetic process" 0.980813733624285
-318 0.0133231035936712 2 20 "GO:0009108" "coenzyme biosynthetic process" 0.762016158824168
124 0.00741542109093466 2 168 "GO:0009117;GO:1901135;GO:0006753;GO:0055086" "carbohydrate derivative metabolic process" 0.762016158824168
455 0.0517704219288801 3 6 "GO:0009132" "nucleoside diphosphate metabolic process" 0.967394437017056
217 0.119792180927911 3 17 "GO:0009142" "nucleoside triphosphate biosynthetic process" 0.980813733624285
134 0.0174659117469103 2 109 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693;GO:0046128;GO:0009119;GO:0042278;GO:0009116;GO:1901657" "purine-containing compound metabolic process" 0.762016158824168
186 0.00423326174292799 4 81 "GO:0009154;GO:0009207;GO:0046130;GO:0006195;GO:0009261;GO:0009166;GO:0072523;GO:1901136;GO:1901292;GO:0046434;GO:0009146;GO:0009203;GO:0006152;GO:0042454;GO:0009143;GO:0009164;GO:1901658" "carbohydrate derivative catabolic process" 0.762016158824168
106 0.359398300786668 2 25 "GO:0009156;GO:0009124;GO:0009168;GO:0009127" "nucleoside monophosphate biosynthetic process" 0.980813733624285
51 0.537177987423532 3 50 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.980813733624285
98 0.650406711351928 3 7 "GO:0009187" "cyclic nucleotide metabolic process" 0.980813733624285
214 0.114426473941876 2 18 "GO:0009201;GO:1902600;GO:0006754;GO:0009206;GO:0009145" "ribonucleoside triphosphate biosynthetic process" 0.980813733624285
164 0.012064270543409 2 80 "GO:0009205;GO:0009144;GO:0009141;GO:0009199" "nucleoside triphosphate metabolic process" 0.762016158824168
231 0.323299308385702 4 6 "GO:0009226;GO:0009225" "nucleotide-sugar metabolic process" 0.980813733624285
-54 0.804568430211202 2 7 "GO:0009250" "glucan biosynthetic process" 0.980813733624285
-47 0.733802642387917 3 17 "GO:0009251;GO:0044247" "glucan catabolic process" 0.980813733624285
76 0.433371832275644 4 35 "GO:0009260;GO:0046390;GO:0072522;GO:0009152;GO:0006164" "ribonucleotide biosynthetic process" 0.980813733624285
64 0.465665569918064 3 43 "GO:0009266" "response to temperature stimulus" 0.980813733624285
-81 0.560111571871347 2 17 "GO:0009267;GO:0031669" "cellular response to nutrient levels" 0.980813733624285
-247 0.291817612684205 3 6 "GO:0009268" "response to pH" 0.980813733624285
89 0.705214348974366 2 6 "GO:0009306" "protein secretion" 0.980813733624285
-27 0.866782603572845 3 13 "GO:0009311" "oligosaccharide metabolic process" 0.980813733624285
-146 0.568946957293356 2 5 "GO:0009395" "phospholipid catabolic process" 0.980813733624285
-322 0.20976128666156 2 5 "GO:0009405" "pathogenesis" 0.980813733624285
99 0.35681282510097 2 29 "GO:0009408" "response to heat" 0.980813733624285
-12 0.935750262462638 2 15 "GO:0009409" "response to cold" 0.999213691089486
33 0.831324290519798 2 14 "GO:0009411" "response to UV" 0.980813733624285
49 0.822022355980661 3 7 "GO:0009414;GO:0009415" "response to water" 0.980813733624285
-15 0.867936042352172 2 41 "GO:0009416;GO:0009314" "response to radiation" 0.980813733624285
87 0.586719269241582 2 13 "GO:0009451" "RNA modification" 0.980813733624285
-203 0.428927409829245 4 5 "GO:0009555" "pollen development" 0.980813733624285
131 0.494228471091756 3 9 "GO:0009566" "fertilization" 0.980813733624285
154 0.420132511538954 2 9 "GO:0009581;GO:0009582" "detection of external stimulus" 0.980813733624285
291 0.213170101698753 2 6 "GO:0009584;GO:0009583" "detection of visible light" 0.980813733624285
29 0.602980120520328 2 111 "GO:0009605" "response to external stimulus" 0.980813733624285
