"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-77 0.671526544774261 6 10 "GO:0001676" "long-chain fatty acid metabolic process" 0.980168411241427
-86 0.690908326514517 4 7 "GO:0001701;GO:0043009;GO:0009792" "embryo development ending in birth or egg hatching" 0.980168411241427
-28 0.913395526420406 3 5 "GO:0001708" "cell fate specification" 0.991079347629518
269 0.184750702013508 4 8 "GO:0001731" "formation of translation preinitiation complex" 0.842220336408997
27 0.85994169713355 3 14 "GO:0001775" "cell activation" 0.991079347629518
-147 0.394708840521252 2 11 "GO:0001817" "regulation of cytokine production" 0.948669020163702
-103 0.633351499219867 2 7 "GO:0001818" "negative regulation of cytokine production" 0.980168411241427
-103 0.688714682944141 5 5 "GO:0001819" "positive regulation of cytokine production" 0.980168411241427
56 0.746848235534162 2 11 "GO:0001822" "kidney development" 0.980168411241427
77 0.704572763386656 3 8 "GO:0001894" "tissue homeostasis" 0.980168411241427
0 0.999472118155237 2 7 "GO:0002181" "cytoplasmic translation" 0.999472118155237
74 0.73181682968884 3 7 "GO:0002218;GO:0002253" "activation of immune response" 0.980168411241427
23 0.871253866369322 2 16 "GO:0002252" "immune effector process" 0.991079347629518
59 0.416366274276683 1 65 "GO:0002376" "immune system process" 0.951970751312516
437 0.0618785633479876 4 6 "GO:0002474;GO:0002478" "antigen processing and presentation of peptide antigen via MHC class I" 0.644057191715487
75 0.43425361266108 2 36 "GO:0002682" "regulation of immune system process" 0.959843294888567
-133 0.539237467475811 4 7 "GO:0002683" "negative regulation of immune system process" 0.976644874407308
75 0.548813390287002 4 21 "GO:0002684" "positive regulation of immune system process" 0.976644874407308
399 0.0656836759525712 4 7 "GO:0002694" "regulation of leukocyte activation" 0.664363014061944
142 0.457748083462521 3 9 "GO:0002697" "regulation of immune effector process" 0.962662369459832
39 0.836734600486612 4 9 "GO:0002831" "regulation of response to biotic stimulus" 0.98490005321057
-247 0.121123230881637 2 13 "GO:0003002" "regionalization" 0.760502453688142
-46 0.500630606151678 2 73 "GO:0003006" "developmental process involved in reproduction" 0.976644874407308
-58 0.456532767899589 2 55 "GO:0003008" "system process" 0.962662369459832
139 0.33336804554274 2 16 "GO:0003012;GO:0006936" "muscle system process" 0.917008705519624
-164 0.483169578726665 3 6 "GO:0003341" "cilium movement" 0.972934595701413
7 0.879616332787923 3 187 "GO:0005975" "carbohydrate metabolic process" 0.991079347629518
-52 0.534560426410943 4 48 "GO:0005976" "polysaccharide metabolic process" 0.976644874407308
11 0.9593706694496 2 7 "GO:0005984" "disaccharide metabolic process" 0.995929566557193
55 0.569456151991474 2 36 "GO:0005996" "monosaccharide metabolic process" 0.976644874407308
82 0.475266140190119 3 25 "GO:0006006;GO:0019318" "hexose metabolic process" 0.967969061167369
-31 0.725207136864251 2 44 "GO:0006066" "alcohol metabolic process" 0.980168411241427
6 0.974851831317489 2 9 "GO:0006071;GO:0019400;GO:0046463;GO:0046460;GO:0019432" "acylglycerol biosynthetic process" 0.995929566557193
-82 0.483962316914297 3 24 "GO:0006073;GO:0044042" "glucan metabolic process" 0.972934595701413
366 0.0434981182184157 2 10 "GO:0006081" "cellular aldehyde metabolic process" 0.586620455417801
570 0.00859181981974885 2 7 "GO:0006090" "pyruvate metabolic process" 0.557888553827488
5 0.946656532879401 2 55 "GO:0006091" "generation of precursor metabolites and energy" 0.995929566557193
-149 0.349535113281367 3 13 "GO:0006096" "glycolytic process" 0.919779390233624
-78 0.700440236917986 3 8 "GO:0006099" "tricarboxylic acid cycle" 0.980168411241427
135 0.184171020791973 2 32 "GO:0006140;GO:1900542" "regulation of nucleotide metabolic process" 0.842220336408997
73 0.600616326709239 7 17 "GO:0006184;GO:0046039;GO:1901069" "GTP metabolic process" 0.978818078688481
-22 0.809518748785506 5 42 "GO:0006200;GO:0009169;GO:0009128;GO:0009158;GO:0009125" "purine ribonucleoside monophosphate catabolic process" 0.98490005321057
-208 0.252082647502416 2 10 "GO:0006221;GO:0006220;GO:0072528" "pyrimidine nucleotide metabolic process" 0.88247443794419
-2 0.974856602010893 3 116 "GO:0006259" "DNA metabolic process" 0.995929566557193
36 0.704469313242624 5 37 "GO:0006260" "DNA replication" 0.980168411241427
379 0.139409187460742 5 5 "GO:0006270" "DNA replication initiation" 0.793368938048952
126 0.366436334986081 3 17 "GO:0006275" "regulation of DNA replication" 0.938518134482124
66 0.324694641830471 4 76 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 0.912064672440391
-96 0.616046336732615 2 9 "GO:0006284" "base-excision repair" 0.978818078688481
9 0.973160926437927 6 5 "GO:0006289" "nucleotide-excision repair" 0.995929566557193
225 0.337496607617437 2 6 "GO:0006298" "mismatch repair" 0.917008705519624
119 0.456336817912773 6 13 "GO:0006302" "double-strand break repair" 0.962662369459832
22 0.888634725523601 5 13 "GO:0006304;GO:0044728" "DNA modification" 0.991079347629518
1 0.991644012412433 4 19 "GO:0006310" "DNA recombination" 0.996015425636066
-241 0.234257361095907 5 8 "GO:0006334;GO:0065004" "protein-DNA complex assembly" 0.863641102937058
-199 0.326056084364835 6 8 "GO:0006338" "chromatin remodeling" 0.912064672440391
-116 0.620781310980171 7 6 "GO:0006342;GO:0045814" "negative regulation of gene expression, epigenetic" 0.978818078688481
-12 0.84662412542156 2 94 "GO:0006351;GO:0032774" "RNA biosynthetic process" 0.98490005321057
-4 0.924992722547163 2 163 "GO:0006355;GO:2001141;GO:0051252" "regulation of RNA metabolic process" 0.995929566557193
58 0.47009185551865 4 53 "GO:0006357" "regulation of transcription from RNA polymerase II promoter" 0.963898560191466
-48 0.620408526142969 6 35 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.978818078688481
54 0.804568430211202 6 7 "GO:0006366" "transcription from RNA polymerase II promoter" 0.98490005321057
208 0.373944430824026 3 6 "GO:0006369;GO:0006353" "DNA-templated transcription, termination" 0.939788299825806
231 0.203512582564933 3 10 "GO:0006378;GO:0043631" "RNA polyadenylation" 0.85838507928804
-35 0.454964248130764 5 166 "GO:0006396" "RNA processing" 0.962662369459832
-4 0.932902192048255 6 124 "GO:0006397;GO:0016071" "mRNA metabolic process" 0.995929566557193
2 0.984968347935669 2 32 "GO:0006399" "tRNA metabolic process" 0.995929566557193
70 0.713910070543017 2 9 "GO:0006406;GO:0006405" "RNA export from nucleus" 0.980168411241427
68 0.308099499352848 3 77 "GO:0006412" "translation" 0.912064672440391
99 0.604592791411676 2 9 "GO:0006413" "translational initiation" 0.978818078688481
378 0.106471823513353 3 6 "GO:0006414" "translational elongation" 0.749969152451946
183 0.03562425338048 3 44 "GO:0006417" "regulation of translation" 0.581571869565919
180 0.197325981193112 3 17 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation for protein translation" 0.852348748019266
122 0.445533449972825 7 13 "GO:0006446" "regulation of translational initiation" 0.962662369459832
-77 0.209057594177838 3 92 "GO:0006457" "protein folding" 0.85838507928804
38 0.496840504752142 2 108 "GO:0006461;GO:0065003" "macromolecular complex assembly" 0.976644874407308
-26 0.770696666088773 2 42 "GO:0006468" "protein phosphorylation" 0.980168411241427
183 0.105292384426615 2 26 "GO:0006470" "protein dephosphorylation" 0.749969152451946
3 0.980075890293029 2 19 "GO:0006471" "protein ADP-ribosylation" 0.995929566557193
67 0.775873473708413 2 6 "GO:0006473;GO:0006474" "protein acetylation" 0.980168411241427
80 0.364787972603142 4 43 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.938518134482124
142 0.392942940470347 2 12 "GO:0006487" "protein N-linked glycosylation" 0.947443649776993
256 0.236831315489114 2 7 "GO:0006493" "protein O-linked glycosylation" 0.863641102937058
-45 0.815365832749167 2 9 "GO:0006497" "protein lipidation" 0.98490005321057
-32 0.614889538791906 3 87 "GO:0006508" "proteolysis" 0.978818078688481
-17 0.812803209877062 3 69 "GO:0006511;GO:0019941;GO:0051603;GO:0043632" "proteolysis involved in cellular protein catabolic process" 0.98490005321057
20 0.931395738107868 3 6 "GO:0006518" "peptide metabolic process" 0.995929566557193
85 0.178489131788259 2 85 "GO:0006520" "cellular amino acid metabolic process" 0.842220336408997
12 0.952365693844303 3 8 "GO:0006526;GO:0006525;GO:0009084" "glutamine family amino acid biosynthetic process" 0.995929566557193
-113 0.630396288085471 8 6 "GO:0006553" "lysine metabolic process" 0.980168411241427
345 0.0885199596664654 3 8 "GO:0006563;GO:0009070" "L-serine metabolic process" 0.749969152451946
284 0.0477909026103031 6 16 "GO:0006575" "cellular modified amino acid metabolic process" 0.597372052022196
78 0.585773011802229 4 16 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 0.978818078688481
289 0.18227292406344 2 7 "GO:0006578;GO:0006577" "amino-acid betaine metabolic process" 0.842220336408997
206 0.0223827535815362 2 41 "GO:0006605" "protein targeting" 0.571938255991359
74 0.773399393205407 4 5 "GO:0006606;GO:1902593;GO:0051170" "protein import into nucleus" 0.980168411241427
457 0.0117464235796873 3 10 "GO:0006623;GO:0072666" "establishment of protein localization to vacuole" 0.557888553827488
-10 0.891860165478938 2 67 "GO:0006631" "fatty acid metabolic process" 0.991079347629518
-11 0.882963343146865 2 56 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.991079347629518
190 0.380332388166141 6 7 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid oxidation" 0.942098849258477
-43 0.86764085539442 2 5 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.991079347629518
53 0.748959348007896 4 12 "GO:0006641;GO:0006639;GO:0006638" "neutral lipid metabolic process" 0.980168411241427
-42 0.779223084411461 2 15 "GO:0006643" "membrane lipid metabolic process" 0.980168411241427
96 0.32747178763343 4 35 "GO:0006644" "phospholipid metabolic process" 0.912064672440391
93 0.418171535088273 2 25 "GO:0006650" "glycerophospholipid metabolic process" 0.951970751312516
277 0.237479067439953 3 6 "GO:0006662;GO:0018904" "ether metabolic process" 0.863641102937058
57 0.777019255838147 2 8 "GO:0006664" "glycolipid metabolic process" 0.980168411241427
-14 0.934315509206323 4 11 "GO:0006665" "sphingolipid metabolic process" 0.995929566557193
5 0.982615359886075 2 6 "GO:0006672;GO:0030149;GO:0046466" "ceramide metabolic process" 0.995929566557193
-24 0.869776863179646 4 15 "GO:0006690;GO:0033559;GO:1901568;GO:0006636" "unsaturated fatty acid metabolic process" 0.991079347629518
58 0.716449557077426 2 13 "GO:0006694;GO:0016125" "steroid biosynthetic process" 0.980168411241427
529 0.0390892404768144 2 5 "GO:0006730" "one-carbon metabolic process" 0.581571869565919
222 0.0181219212647223 4 38 "GO:0006732" "coenzyme metabolic process" 0.567625340259527
169 0.151220156469351 2 24 "GO:0006733;GO:0072524" "pyridine-containing compound metabolic process" 0.824914449054718
193 0.26519005378174 5 11 "GO:0006739;GO:0006098;GO:0006007;GO:0006740;GO:0019320" "NADP metabolic process" 0.884029619088795
4 0.972811386190801 2 23 "GO:0006766" "vitamin metabolic process" 0.995929566557193
-161 0.458697050169209 3 7 "GO:0006771;GO:0042726" "flavin-containing compound metabolic process" 0.962662369459832
339 0.00394094610247106 2 24 "GO:0006778;GO:0033013;GO:0006779;GO:0033014" "tetrapyrrole metabolic process" 0.557888553827488
554 0.0305107187596726 3 5 "GO:0006782;GO:0046501" "protoporphyrinogen IX metabolic process" 0.581571869565919
123 0.266605596159125 2 27 "GO:0006790" "sulfur compound metabolic process" 0.884029619088795
-15 0.764048321203077 2 140 "GO:0006811" "ion transport" 0.980168411241427
45 0.46627730714516 2 88 "GO:0006812" "cation transport" 0.963898560191466
-105 0.424197380833271 2 19 "GO:0006813" "potassium ion transport" 0.957896876253735
-53 0.670189832939473 2 21 "GO:0006814" "sodium ion transport" 0.980168411241427
346 0.110537114484751 2 7 "GO:0006817" "phosphate ion transport" 0.749969152451946
-88 0.280534954809927 2 50 "GO:0006820" "anion transport" 0.886445636258698
-16 0.951336194239677 2 5 "GO:0006835" "dicarboxylic acid transport" 0.995929566557193
-44 0.789166357338066 2 12 "GO:0006839" "mitochondrial transport" 0.980168411241427
7 0.971593182200645 2 9 "GO:0006865" "amino acid transport" 0.995929566557193
-76 0.662174331462986 2 11 "GO:0006869" "lipid transport" 0.980168411241427
61 0.659870040928201 2 17 "GO:0006874;GO:0006875;GO:0055074;GO:0072503" "cellular metal ion homeostasis" 0.980168411241427
244 0.297744273288762 4 6 "GO:0006884;GO:0030104;GO:0015793;GO:0015791;GO:0015850;GO:0006833;GO:0042044" "cell volume homeostasis" 0.903869213079132
-120 0.552954376450458 2 8 "GO:0006885;GO:0055067;GO:0051453;GO:0030641;GO:0030004" "regulation of pH" 0.976644874407308
124 0.0615325015104667 2 77 "GO:0006886" "intracellular protein transport" 0.644057191715487
-163 0.347015760770896 3 11 "GO:0006887" "exocytosis" 0.917008705519624
387 0.00549046366987031 2 17 "GO:0006888" "ER to Golgi vesicle-mediated transport" 0.557888553827488
202 0.187787278179713 5 14 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.848099754011634
152 0.237268729176054 2 20 "GO:0006897" "endocytosis" 0.863641102937058
-89 0.704683749475684 3 6 "GO:0006906" "vesicle fusion" 0.980168411241427
329 0.159830278478826 2 6 "GO:0006909" "phagocytosis" 0.838892975151027
-70 0.557876441860124 2 23 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.976644874407308
222 0.200139561841805 3 11 "GO:0006914" "autophagy" 0.852348748019266
25 0.773013203336151 2 46 "GO:0006915;GO:0012501;GO:0008219;GO:0016265" "cell death" 0.980168411241427
-59 0.362888257414289 3 80 "GO:0006928" "cellular component movement" 0.938518134482124
122 0.501087009842713 6 10 "GO:0006937;GO:0090257;GO:0055117;GO:0006942;GO:0010882;GO:0019722;GO:0010881;GO:0010880;GO:0051279" "regulation of muscle contraction" 0.976644874407308
-224 0.338577319798468 5 6 "GO:0006941" "striated muscle contraction" 0.917008705519624
-74 0.772800527326607 2 5 "GO:0006949" "syncytium formation" 0.980168411241427
-10 0.889313399741262 3 71 "GO:0006952" "defense response" 0.991079347629518
-142 0.393223265561409 4 12 "GO:0006954" "inflammatory response" 0.947443649776993
110 0.30455783000638 2 29 "GO:0006970" "response to osmotic stress" 0.912064672440391
316 0.217539681379882 4 5 "GO:0006972" "hyperosmotic response" 0.863641102937058
-14 0.880599068979244 2 37 "GO:0006979" "response to oxidative stress" 0.991079347629518
-228 0.208679519995593 2 10 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 0.85838507928804
-50 0.844918998878513 3 5 "GO:0006997" "nucleus organization" 0.98490005321057
151 0.455149293974509 2 8 "GO:0006998" "nuclear envelope organization" 0.962662369459832
403 0.084915675974041 3 6 "GO:0007005" "mitochondrion organization" 0.749969152451946
23 0.741311546366309 3 70 "GO:0007010" "cytoskeleton organization" 0.980168411241427
44 0.789166357338066 2 12 "GO:0007015" "actin filament organization" 0.980168411241427
-102 0.139366465298821 3 72 "GO:0007017" "microtubule-based process" 0.793368938048952
-103 0.277361117122284 2 37 "GO:0007018" "microtubule-based movement" 0.886445636258698
216 0.258890161150586 3 9 "GO:0007030" "Golgi organization" 0.88247443794419
-140 0.548663089757405 3 6 "GO:0007031" "peroxisome organization" 0.976644874407308
355 0.040019783197979 3 11 "GO:0007033" "vacuole organization" 0.581571869565919
161 0.277678508664775 2 15 "GO:0007034" "vacuolar transport" 0.886445636258698
109 0.220732083333122 3 42 "GO:0007049" "cell cycle" 0.863641102937058
-108 0.46702844405252 3 15 "GO:0007051;GO:0007052" "spindle organization" 0.963898560191466
-63 0.691905085142122 3 13 "GO:0007059" "chromosome segregation" 0.980168411241427
190 0.458721682424043 4 5 "GO:0007062" "sister chromatid cohesion" 0.962662369459832
-197 0.401013014544495 3 6 "GO:0007088" "regulation of mitosis" 0.951970751312516
173 0.425317348725177 5 7 "GO:0007093;GO:0000075" "mitotic cell cycle checkpoint" 0.958197553624471
-9 0.915253018531071 3 43 "GO:0007154" "cell communication" 0.991079347629518
-238 0.0386773001711634 2 25 "GO:0007155;GO:0022610" "cell adhesion" 0.581571869565919
45 0.760183418735837 3 15 "GO:0007163" "establishment or maintenance of cell polarity" 0.980168411241427
27 0.542502732918197 3 181 "GO:0007165" "signal transduction" 0.976644874407308
-24 0.737441606713575 2 66 "GO:0007166" "cell surface receptor signaling pathway" 0.980168411241427
133 0.327733093066664 4 18 "GO:0007169;GO:0007167" "enzyme linked receptor protein signaling pathway" 0.912064672440391
-278 0.125804167676785 2 10 "GO:0007186" "G-protein coupled receptor signaling pathway" 0.763988612379498
-146 0.244500470788474 3 21 "GO:0007264" "small GTPase mediated signal transduction" 0.88247443794419
-111 0.585290260005821 2 8 "GO:0007265" "Ras protein signal transduction" 0.978818078688481
-86 0.620953778440377 2 11 "GO:0007268" "synaptic transmission" 0.978818078688481
30 0.752823205117597 2 36 "GO:0007275" "multicellular organismal development" 0.980168411241427
-198 0.156513957439667 2 17 "GO:0007283;GO:0048232;GO:0007276" "gamete generation" 0.838095501913913
-63 0.806535397985181 2 5 "GO:0007338" "single fertilization" 0.98490005321057
81 0.475516377896387 4 26 "GO:0007346" "regulation of mitotic cell cycle" 0.967969061167369
-132 0.291801911478168 2 21 "GO:0007389" "pattern specification process" 0.902355592500959
236 0.313596273684112 4 6 "GO:0007399" "nervous system development" 0.912064672440391
286 0.0988522798467569 2 11 "GO:0007409" "axonogenesis" 0.749969152451946
323 0.0171958564716556 3 18 "GO:0007411;GO:0097485" "axon guidance" 0.567625340259527
-353 0.103622355417022 2 7 "GO:0007420" "brain development" 0.749969152451946
259 0.313194493985885 2 5 "GO:0007423" "sensory organ development" 0.912064672440391
363 0.120980294416053 2 6 "GO:0007517" "muscle organ development" 0.760502453688142
-67 0.697006033984557 2 11 "GO:0007568" "aging" 0.980168411241427
72 0.678343891583496 2 11 "GO:0007584" "response to nutrient" 0.980168411241427
419 0.0732234786625564 2 6 "GO:0007586" "digestion" 0.703960374072696
-132 0.607763385833816 4 5 "GO:0007596;GO:0007599;GO:0050817" "blood coagulation" 0.978818078688481
-81 0.517832828749246 5 21 "GO:0007600" "sensory perception" 0.976644874407308
-200 0.226677536380326 3 12 "GO:0007601;GO:0050953" "visual perception" 0.863641102937058
285 0.265878642470545 7 5 "GO:0007608;GO:0007606" "sensory perception of smell" 0.884029619088795
109 0.355554743490024 2 24 "GO:0007610;GO:0044708" "behavior" 0.930575891991411
182 0.27191413261088 5 12 "GO:0007611;GO:0050890" "cognition" 0.886445636258698
146 0.568416279072489 2 5 "GO:0007612" "learning" 0.976644874407308
-29 0.894730899724583 2 7 "GO:0007613" "memory" 0.991079347629518
-71 0.611318675586487 2 17 "GO:0007623;GO:0048511" "rhythmic process" 0.978818078688481
180 0.405615848851786 2 7 "GO:0007626" "locomotory behavior" 0.951970751312516
49 0.78711879822553 2 10 "GO:0008016" "regulation of heart contraction" 0.980168411241427
-201 0.208092058370339 3 13 "GO:0008033" "tRNA processing" 0.85838507928804
15 0.84136218091855 2 58 "GO:0008104;GO:0033036;GO:0051179;GO:0034613;GO:0070727;GO:0051641" "localization" 0.98490005321057
113 0.65957250689852 3 5 "GO:0008154" "actin polymerization or depolymerization" 0.980168411241427
122 0.320380093727376 4 22 "GO:0008202" "steroid metabolic process" 0.912064672440391
173 0.295305979693665 3 12 "GO:0008209;GO:0008210;GO:0008585;GO:0008406;GO:0030097;GO:0048534;GO:0044236;GO:0048008;GO:0048705;GO:0048745;GO:0060537;GO:0001570" "multicellular organismal metabolic process" 0.903869213079132
-41 0.838377008181642 5 8 "GO:0008277" "regulation of G-protein coupled receptor protein signaling pathway" 0.98490005321057
25 0.841590639498313 2 22 "GO:0008283" "cell proliferation" 0.98490005321057
107 0.537887546053835 2 11 "GO:0008284" "positive regulation of cell proliferation" 0.976644874407308
54 0.725395945266605 2 14 "GO:0008285" "negative regulation of cell proliferation" 0.980168411241427
144 0.574799982153085 5 5 "GO:0008286" "insulin receptor signaling pathway" 0.978818078688481
-62 0.8077473086695 4 5 "GO:0008298;GO:0006403" "intracellular mRNA localization" 0.98490005321057
-65 0.733160950068974 3 9 "GO:0008299;GO:0006720;GO:0016114;GO:0006721" "isoprenoid metabolic process" 0.980168411241427
74 0.752984304781088 3 6 "GO:0008333;GO:0007041" "lysosomal transport" 0.980168411241427
-363 0.0940295812082433 2 7 "GO:0008360" "regulation of cell shape" 0.749969152451946
-48 0.449699701436886 2 85 "GO:0008380" "RNA splicing" 0.962662369459832
28 0.651535392833034 3 89 "GO:0008610" "lipid biosynthetic process" 0.980168411241427
21 0.837099667878246 2 31 "GO:0008643" "carbohydrate transport" 0.98490005321057
209 0.104538132120941 2 20 "GO:0008654" "phospholipid biosynthetic process" 0.749969152451946
-7 0.882093791138005 4 139 "GO:0009057" "macromolecule catabolic process" 0.991079347629518
-272 0.0881606631447698 2 13 "GO:0009064" "glutamine family amino acid metabolic process" 0.749969152451946
23 0.894504948928759 2 11 "GO:0009066" "aspartate family amino acid metabolic process" 0.991079347629518
11 0.95680370530675 2 8 "GO:0009067" "aspartate family amino acid biosynthetic process" 0.995929566557193
381 0.021403127546297 2 12 "GO:0009069" "serine family amino acid metabolic process" 0.571534426501802
193 0.34090659762628 6 8 "GO:0009072" "aromatic amino acid family metabolic process" 0.917008705519624
53 0.770547974410005 3 10 "GO:0009081" "branched-chain amino acid metabolic process" 0.980168411241427
33 0.898517171595469 2 5 "GO:0009083" "branched-chain amino acid catabolic process" 0.991079347629518
82 0.750740397308718 2 5 "GO:0009088;GO:0006566" "threonine biosynthetic process" 0.980168411241427
283 0.0280218957954714 3 20 "GO:0009108" "coenzyme biosynthetic process" 0.581571869565919
21 0.646415520074261 3 168 "GO:0009117;GO:0006753;GO:0055086;GO:1901135" "carbohydrate derivative metabolic process" 0.980168411241427
-268 0.252556902871971 2 6 "GO:0009132" "nucleoside diphosphate metabolic process" 0.88247443794419
-121 0.385247745458958 3 17 "GO:0009142" "nucleoside triphosphate biosynthetic process" 0.945489826772772
30 0.597715575323415 2 109 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693;GO:0046128;GO:0009119;GO:0042278;GO:0009116;GO:1901657" "purine-containing compound metabolic process" 0.978818078688481
-35 0.586730802081164 3 81 "GO:0009154;GO:0009207;GO:0046130;GO:0006195;GO:0009261;GO:0009166;GO:0072523;GO:1901136;GO:1901292;GO:0046434;GO:0009146;GO:0009203;GO:0009143;GO:0006152;GO:0042454;GO:0009164;GO:1901658" "carbohydrate derivative catabolic process" 0.978818078688481
-92 0.426714487398874 2 25 "GO:0009156;GO:0009124;GO:0009168;GO:0009127" "nucleoside monophosphate biosynthetic process" 0.95911983163034
10 0.899121594581315 3 50 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.991079347629518
403 0.0630128045447696 2 7 "GO:0009187" "cyclic nucleotide metabolic process" 0.644057191715487
-1 0.991912375478966 5 18 "GO:0009201;GO:1902600;GO:0006754;GO:0009206;GO:0009145" "hydrogen ion transmembrane transport" 0.996015425636066
-50 0.444216178212189 2 80 "GO:0009205;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate metabolic process" 0.962662369459832
-47 0.840610787291595 6 6 "GO:0009226;GO:0009225" "nucleotide-sugar metabolic process" 0.98490005321057
-193 0.373899441755409 2 7 "GO:0009250" "glucan biosynthetic process" 0.939788299825806
-6 0.964693462857549 3 17 "GO:0009251;GO:0044247" "cellular polysaccharide catabolic process" 0.995929566557193
114 0.242266173699936 4 35 "GO:0009260;GO:0046390;GO:0072522;GO:0009152;GO:0006164" "ribonucleotide biosynthetic process" 0.877762890532231
-11 0.902440159105281 2 43 "GO:0009266" "response to temperature stimulus" 0.991079347629518
120 0.388517446840717 5 17 "GO:0009267;GO:0031669" "cellular response to nutrient levels" 0.945489826772772
-41 0.860209730248444 2 6 "GO:0009268" "response to pH" 0.991079347629518
-152 0.517223304161951 3 6 "GO:0009306" "protein secretion" 0.976644874407308
8 0.958120740865232 2 13 "GO:0009311" "oligosaccharide metabolic process" 0.995929566557193
8 0.975656769897623 3 5 "GO:0009395" "phospholipid catabolic process" 0.995929566557193
284 0.267901016844548 2 5 "GO:0009405" "pathogenesis" 0.884029619088795
-71 0.505095272949814 2 29 "GO:0009408" "response to heat" 0.976644874407308
51 0.733431504736762 3 15 "GO:0009409" "response to cold" 0.980168411241427
198 0.196410529906761 2 14 "GO:0009411" "response to UV" 0.852348748019266
129 0.553318195632356 2 7 "GO:0009414;GO:0009415" "response to water" 0.976644874407308
65 0.471526072184291 2 41 "GO:0009416;GO:0009314" "response to radiation" 0.963898560191466
-93 0.558271086085277 5 13 "GO:0009451" "RNA modification" 0.976644874407308
54 0.832689169503068 2 5 "GO:0009555" "pollen development" 0.98490005321057
-134 0.482140855284772 3 9 "GO:0009566" "fertilization" 0.972934595701413
