"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-210 0.700311261347177 2 9 "GO:0001078" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.946166180302459
12 0.98030374937789 2 12 "GO:0001085" "RNA polymerase II transcription factor binding" 0.995483647004496
76 0.78655368308018 2 34 "GO:0001104;GO:0001076" "RNA polymerase II transcription factor binding transcription factor activity" 0.977254657338149
811 0.267010984893527 5 5 "GO:0001106" "RNA polymerase II transcription corepressor activity" 0.793079435981625
100 0.871204251301337 3 7 "GO:0001191" "RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription" 0.989354733985567
-450 0.303219037668461 4 14 "GO:0001227" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.815909632179523
-671 0.139029372403419 2 13 "GO:0001530" "lipopolysaccharide binding" 0.774696169602698
-559 0.217950658443352 2 13 "GO:0001540" "beta-amyloid binding" 0.776171222415611
-301 0.377980657826364 2 23 "GO:0001664" "G-protein coupled receptor binding" 0.853820385640136
712 0.168366289929577 2 10 "GO:0001786" "phosphatidylserine binding" 0.774696169602698
-125 0.759292920745875 2 16 "GO:0001948" "glycoprotein binding" 0.975454823840161
-17 0.979743839541687 2 6 "GO:0001965" "G-protein alpha-subunit binding" 0.995483647004496
357 0.398006857437901 2 15 "GO:0002020" "protease binding" 0.860804863733387
379 0.339272785843518 2 17 "GO:0002039" "p53 binding" 0.834692421648418
840 0.250492407647911 2 5 "GO:0002161" "aminoacyl-tRNA editing activity" 0.776603949887634
802 0.229135674087829 4 6 "GO:0002162" "dystroglycan binding" 0.776603949887634
-82 0.53664701447918 2 155 "GO:0003682" "chromatin binding" 0.906895677574971
446 0.165158777379543 2 26 "GO:0003684" "damaged DNA binding" 0.774696169602698
-178 0.503805263332807 2 38 "GO:0003690" "double-stranded DNA binding" 0.892983330025365
138 0.67300502533342 4 25 "GO:0003697" "single-stranded DNA binding" 0.941931137212082
-138 0.207715037613249 2 232 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.775096065159176
-771 0.0593692250726104 4 16 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.594173532367144
-251 0.64545696155553 2 9 "GO:0003707" "steroid hormone receptor activity" 0.932963837428696
368 0.0560654549218569 4 73 "GO:0003713" "transcription coactivator activity" 0.594173532367144
-321 0.260450615988411 2 33 "GO:0003714" "transcription corepressor activity" 0.786989307185761
20 0.958359743000488 3 19 "GO:0003725" "double-stranded RNA binding" 0.994765057337598
-280 0.467134534087145 3 18 "GO:0003727" "single-stranded RNA binding" 0.886869868770268
-24 0.926272691738281 2 41 "GO:0003729" "mRNA binding" 0.991913374818782
583 0.313315870196527 5 8 "GO:0003730" "mRNA 3'-UTR binding" 0.81979666426932
-526 0.00218323903719608 2 92 "GO:0003735" "structural constituent of ribosome" 0.181945690899617
61 0.840514365507495 2 29 "GO:0003743" "translation initiation factor activity" 0.987675129838774
-62 0.895315427467498 2 12 "GO:0003746" "translation elongation factor activity" 0.989354733985567
-415 0.204430985052379 4 25 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.775096065159176
-1878 3.44256492479079e-05 5 13 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.0240291031750397
69 0.676790529289347 2 99 "GO:0003774" "motor activity" 0.941931137212082
8 0.966273662594245 2 69 "GO:0003777" "microtubule motor activity" 0.995483647004496
91 0.651186784624375 4 66 "GO:0003779" "actin binding" 0.93717190859343
37 0.955614248192877 2 6 "GO:0003831;GO:0035250" "UDP-galactosyltransferase activity" 0.994765057337598
102 0.859916607684837 3 8 "GO:0003840;GO:0036374" "gamma-glutamyltransferase activity" 0.989354733985567
219 0.657473647066151 2 11 "GO:0003841;GO:0042171;GO:0071617" "lysophospholipid acyltransferase activity" 0.941931137212082
-256 0.678953030824007 5 7 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.941931137212082
145 0.543183880625287 3 47 "GO:0003887" "DNA-directed DNA polymerase activity" 0.912441809828305
378 0.213243418281175 4 29 "GO:0003899;GO:0034062" "RNA polymerase activity" 0.776171222415611
-408 0.508894551847609 5 7 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 0.896990901994018
85 0.907513202382574 4 5 "GO:0003913" "DNA photolyase activity" 0.989354733985567
-11 0.949478470500383 2 91 "GO:0003924" "GTPase activity" 0.994765057337598
-105 0.774806889765273 5 20 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.975634660148308
292 0.689531181425445 6 5 "GO:0003968" "RNA-directed RNA polymerase activity" 0.941931137212082
-1512 0.00552362877029659 6 9 "GO:0003993" "acid phosphatase activity" 0.286977879355645
-506 0.304289831460024 4 11 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.815909632179523
105 0.885402732810714 3 5 "GO:0004000" "adenosine deaminase activity" 0.989354733985567
287 0.215634628787162 3 50 "GO:0004003;GO:0003678" "DNA helicase activity" 0.776171222415611
291 0.346824364674207 9 28 "GO:0004004;GO:0003724;GO:0008186" "RNA helicase activity" 0.838796287117724
-552 0.339803400320901 3 8 "GO:0004017" "adenylate kinase activity" 0.834692421648418
-48 0.948223446354879 2 5 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.994765057337598
-22 0.971731463120094 2 7 "GO:0004051" "arachidonate 5-lipoxygenase activity" 0.995483647004496
-1049 0.0541128967400322 2 9 "GO:0004065;GO:0003943" "arylsulfatase activity" 0.594173532367144
328 0.623308808949068 2 6 "GO:0004067" "asparaginase activity" 0.925679890737127
-54 0.935105323253804 2 6 "GO:0004089" "carbonate dehydratase activity" 0.991913374818782
-186 0.799074081311926 2 5 "GO:0004090" "carbonyl reductase (NADPH) activity" 0.977254657338149
406 0.389099383544153 2 12 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.859437394904386
-605 0.364452842708286 4 6 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 0.853033903559353
-567 0.326171483368821 2 8 "GO:0004143;GO:0003951" "NAD+ kinase activity" 0.834515831537816
12 0.913916392526779 2 218 "GO:0004175" "endopeptidase activity" 0.989354733985567
76 0.917509138537254 4 5 "GO:0004176" "ATP-dependent peptidase activity" 0.989354733985567
-139 0.703186234708083 4 20 "GO:0004177" "aminopeptidase activity" 0.946166180302459
240 0.472598288299268 2 24 "GO:0004180" "carboxypeptidase activity" 0.886869868770268
104 0.818958889189271 5 13 "GO:0004181" "metallocarboxypeptidase activity" 0.980878293675532
-1111 0.128198215984444 2 5 "GO:0004185" "serine-type carboxypeptidase activity" 0.769533109623334
430 0.0589934725980538 4 52 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.594173532367144
270 0.253675788788511 2 48 "GO:0004197" "cysteine-type endopeptidase activity" 0.776603949887634
-572 0.294142161279529 3 9 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.810308946999864
533 0.032926938818222 2 43 "GO:0004221;GO:0016790" "thiolester hydrolase activity" 0.594173532367144
85 0.711262958201932 2 51 "GO:0004222" "metalloendopeptidase activity" 0.947445696230818
-680 0.00100865221628765 4 63 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.181945690899617
-932 0.0272576865091748 2 15 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 0.565735319971861
379 0.570230721798616 2 6 "GO:0004303" "estradiol 17-beta-dehydrogenase activity" 0.920111128752653
5 0.994534542120934 3 5 "GO:0004312" "fatty acid synthase activity" 0.997392400000592
1178 0.0564176684114232 4 7 "GO:0004364" "glutathione transferase activity" 0.594173532367144
537 0.299056500669034 2 10 "GO:0004383" "guanylate cyclase activity" 0.815909632179523
427 0.00234600461045351 2 139 "GO:0004386" "helicase activity" 0.181945690899617
131 0.707661461825033 2 22 "GO:0004402" "histone acetyltransferase activity" 0.946426294671667
713 0.248448092025748 7 7 "GO:0004435;GO:0004629" "phosphatidylinositol phospholipase C activity" 0.776603949887634
-809 0.19035174051549 7 7 "GO:0004438;GO:0052744" "phosphatidylinositol monophosphate phosphatase activity" 0.775096065159176
628 0.00162979321035875 3 68 "GO:0004497" "monooxygenase activity" 0.181945690899617
300 0.0113680035507197 4 196 "GO:0004518;GO:0004519" "nuclease activity" 0.421374433266099
-235 0.390317556138525 2 36 "GO:0004520;GO:0004536" "deoxyribonuclease activity" 0.859437394904386
-414 0.246756666066759 4 21 "GO:0004523" "RNA-DNA hybrid ribonuclease activity" 0.776603949887634
201 0.74469090022752 3 7 "GO:0004525;GO:0032296" "ribonuclease III activity" 0.969523801992972
-804 0.228361813777655 3 6 "GO:0004526" "ribonuclease P activity" 0.776603949887634
509 0.0442796867687513 5 42 "GO:0004527" "exonuclease activity" 0.594173532367144
82 0.688425384744849 5 64 "GO:0004540" "ribonuclease activity" 0.941931137212082
-76 0.889349014011149 2 9 "GO:0004549" "tRNA-specific ribonuclease activity" 0.989354733985567
-354 0.401996317703503 3 15 "GO:0004550" "nucleoside diphosphate kinase activity" 0.860804863733387
-122 0.578986391299904 4 56 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 0.920111128752653
-768 0.21384337253838 3 7 "GO:0004559;GO:0015923" "alpha-mannosidase activity" 0.776171222415611
-494 0.423850262077999 2 7 "GO:0004563" "beta-N-acetylhexosaminidase activity" 0.861902198370813
-85 0.907730355490212 2 5 "GO:0004568" "chitinase activity" 0.989354733985567
-137 0.707568171258147 2 20 "GO:0004601;GO:0016684" "peroxidase activity" 0.946426294671667
553 0.407179875474903 4 6 "GO:0004602" "glutathione peroxidase activity" 0.860804863733387
449 0.153948150804179 5 27 "GO:0004620" "phospholipase activity" 0.774696169602698
1247 0.061555525076742 2 6 "GO:0004622" "lysophospholipase activity" 0.594173532367144
635 0.341381397343029 2 6 "GO:0004623" "phospholipase A2 activity" 0.834692421648418
-539 0.460420364525189 2 5 "GO:0004645" "phosphorylase activity" 0.88289399571039
581 0.314773929018261 3 8 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.81979666426932
67 0.897667826558018 4 10 "GO:0004659" "prenyltransferase activity" 0.989354733985567
52 0.53337616630495 3 410 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.905831056157798
118 0.275956644198136 2 236 "GO:0004674" "protein serine/threonine kinase activity" 0.802007930367444
976 0.0207607170780071 7 15 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.529387878812
1526 0.0367101802483536 7 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.594173532367144
-361 0.348497024733725 6 18 "GO:0004693;GO:0097472" "cyclin-dependent protein kinase activity" 0.838796287117724
-253 0.381987623070749 6 32 "GO:0004702" "receptor signaling protein serine/threonine kinase activity" 0.858623110825549
-1489 0.0415764633421 2 5 "GO:0004707" "MAP kinase activity" 0.594173532367144
-615 0.356699854457416 2 6 "GO:0004708" "MAP kinase kinase activity" 0.846667956604135
-591 0.192432834644295 2 13 "GO:0004709" "MAP kinase kinase kinase activity" 0.775096065159176
-107 0.776302763909981 6 19 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.975634660148308
-163 0.367655863686887 6 83 "GO:0004713" "protein tyrosine kinase activity" 0.853033903559353
151 0.510448458432631 6 51 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.897463536488606
-783 0.0368432959859005 2 19 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.594173532367144
-107 0.574062813778132 6 74 "GO:0004721" "phosphoprotein phosphatase activity" 0.920111128752653
282 0.430189877369041 2 21 "GO:0004722" "protein serine/threonine phosphatase activity" 0.868188798169081
-314 0.198231785700022 7 45 "GO:0004725" "protein tyrosine phosphatase activity" 0.775096065159176
-48 0.916574661917951 5 13 "GO:0004745" "retinol dehydrogenase activity" 0.989354733985567
-120 0.816900605825095 2 10 "GO:0004806" "triglyceride lipase activity" 0.980878293675532
755 0.109806585374098 3 12 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.722043194055034
138 0.210106169961082 4 230 "GO:0004842;GO:0019787;GO:0016881;GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.775947654141985
449 0.044525032985217 3 54 "GO:0004843;GO:0019783;GO:0036459" "small conjugating protein-specific protease activity" 0.594173532367144
198 0.31363331439805 2 70 "GO:0004857" "enzyme inhibitor activity" 0.81979666426932
355 0.370516641225312 2 17 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.853033903559353
0 0.999929396948263 4 12 "GO:0004864;GO:0019212" "protein phosphatase inhibitor activity" 0.999929396948263
255 0.658714765059427 2 8 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.941931137212082
919 0.0245436745788672 2 16 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.552628543743526
-59 0.495151322460725 2 377 "GO:0004871;GO:0060089" "signal transducer activity" 0.892983330025365
245 0.691378895043934 4 7 "GO:0004879;GO:0098531" "ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity" 0.941931137212082
309 0.531305409893098 5 11 "GO:0004889" "acetylcholine-activated cation-selective channel activity" 0.904515063671664
1522 0.0137435243948922 3 7 "GO:0004890" "GABA-A receptor activity" 0.436044546710671
-169 0.247132183393623 2 128 "GO:0004930" "G-protein coupled receptor activity" 0.776603949887634
-417 0.420323839418385 4 10 "GO:0004931;GO:0035381;GO:0001614;GO:0016502;GO:0035586" "extracellular ATP-gated cation channel activity" 0.861902198370813
914 0.113789042043057 7 8 "GO:0004939;GO:0004935" "adrenergic receptor activity" 0.722043194055034
-217 0.766454651471885 2 5 "GO:0004952" "dopamine neurotransmitter receptor activity" 0.975634660148308
-137 0.824763923806136 3 7 "GO:0004965" "G-protein coupled GABA receptor activity" 0.981976945616232
-1192 0.0740289152850998 6 6 "GO:0004993" "serotonin receptor activity" 0.644431567265733
-749 0.305089418336469 2 5 "GO:0005001;GO:0019198" "transmembrane receptor protein tyrosine phosphatase activity" 0.815909632179523
-710 0.169567266403847 2 10 "GO:0005007" "fibroblast growth factor-activated receptor activity" 0.774696169602698
876 0.230625905135672 3 5 "GO:0005024;GO:0004675" "transforming growth factor beta-activated receptor activity" 0.776603949887634
250 0.494718524405682 3 20 "GO:0005044;GO:0038024" "cargo receptor activity" 0.892983330025365
-87 0.888377605344032 2 7 "GO:0005048" "signal sequence binding" 0.989354733985567
-281 0.234980101334629 3 48 "GO:0005057" "receptor signaling protein activity" 0.776603949887634
-207 0.648096541758608 3 13 "GO:0005070" "SH3/SH2 adaptor activity" 0.934651624271711
-289 0.664555543351989 4 6 "GO:0005080" "protein kinase C binding" 0.941931137212082
-93 0.622428087130855 2 75 "GO:0005083" "small GTPase regulator activity" 0.925679890737127
234 0.177021151937516 1 90 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.775096065159176
524 0.364467256650243 2 8 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.853033903559353
288 0.170921504468217 2 61 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 0.774696169602698
365 0.143789098793006 2 43 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.774696169602698
-62 0.632466827429155 3 161 "GO:0005096;GO:0008047;GO:0030695;GO:0060589" "enzyme activator activity" 0.928146849119685
-237 0.42104980279354 5 31 "GO:0005097" "Rab GTPase activator activity" 0.861902198370813
-115 0.606935925137892 4 54 "GO:0005099" "Ras GTPase activator activity" 0.920115280079575
460 0.310747640623933 5 13 "GO:0005100" "Rho GTPase activator activity" 0.819688206363146
-96 0.4084117279087 2 204 "GO:0005102" "receptor binding" 0.860804863733387
-50 0.911988247912789 2 13 "GO:0005109" "frizzled binding" 0.989354733985567
489 0.503602048444171 3 5 "GO:0005112" "Notch binding" 0.892983330025365
576 0.430362928605304 2 5 "GO:0005125" "cytokine activity" 0.868188798169081
38 0.904177770514547 4 27 "GO:0005126" "cytokine receptor binding" 0.989354733985567
-643 0.335323518808865 5 6 "GO:0005154" "epidermal growth factor receptor binding" 0.834515831537816
218 0.76499076407682 4 5 "GO:0005158" "insulin receptor binding" 0.975634660148308
-775 0.180029106213589 2 8 "GO:0005160" "transforming growth factor beta receptor binding" 0.775096065159176
255 0.409121459409241 2 28 "GO:0005178" "integrin binding" 0.860804863733387
-158 0.161826630274006 1 216 "GO:0005198" "structural molecule activity" 0.774696169602698
404 0.163364714087035 2 32 "GO:0005200" "structural constituent of cytoskeleton" 0.774696169602698
-26 0.932399098084434 2 29 "GO:0005201" "extracellular matrix structural constituent" 0.991913374818782
40 0.591450278691712 1 533 "GO:0005215" "transporter activity" 0.920111128752653
-931 0.202725800779111 5 5 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.775096065159176
-582 0.237874732089057 2 11 "GO:0005227" "calcium activated cation channel activity" 0.776603949887634
172 0.726983261628895 2 11 "GO:0005229" "intracellular calcium activated chloride channel activity" 0.959233112697483
277 0.279290262774469 6 41 "GO:0005231;GO:0005230" "extracellular ligand-gated ion channel activity" 0.802007930367444
281 0.627352701886425 6 8 "GO:0005234;GO:0004970" "ionotropic glutamate receptor activity" 0.928146849119685
367 0.477277796594043 4 10 "GO:0005242" "inward rectifier potassium channel activity" 0.886869868770268
-66 0.853623302186282 8 21 "GO:0005245" "voltage-gated calcium channel activity" 0.989354733985567
-288 0.641211824694695 4 7 "GO:0005247;GO:0008308" "voltage-gated anion channel activity" 0.931822203609631
750 0.30444382953128 8 5 "GO:0005248" "voltage-gated sodium channel activity" 0.815909632179523
168 0.52196768779786 2 39 "GO:0005249" "voltage-gated potassium channel activity" 0.904053216086616
211 0.605320854761166 5 16 "GO:0005251" "delayed rectifier potassium channel activity" 0.920115280079575
532 0.0620473247733009 5 33 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 0.594173532367144
141 0.23411787700713 6 197 "GO:0005261;GO:0005216;GO:0022838;GO:0015267;GO:0022803" "channel activity" 0.776603949887634
-94 0.585432113019212 2 91 "GO:0005262;GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.920111128752653
33 0.944480277645882 2 12 "GO:0005272" "sodium channel activity" 0.994765057337598
-160 0.745794648750838 6 11 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.969523801992972
357 0.294771699718665 3 23 "GO:0005319" "lipid transporter activity" 0.810308946999864
468 0.342008642681157 2 11 "GO:0005328;GO:0005326" "neurotransmitter:sodium symporter activity" 0.834692421648418
641 0.336454065724674 2 6 "GO:0005332;GO:0005283;GO:0015185" "sodium:amino acid symporter activity" 0.834515831537816
210 0.683901028189864 3 10 "GO:0005337" "nucleoside transmembrane transporter activity" 0.941931137212082
-140 0.834253772736842 5 6 "GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.98340280742288
294 0.240050673322539 5 43 "GO:0005342;GO:0046943" "carboxylic acid transmembrane transporter activity" 0.776603949887634
411 0.404623548710048 5 11 "GO:0005343" "organic acid:sodium symporter activity" 0.860804863733387
138 0.822961135139157 6 7 "GO:0005351;GO:0005402" "sugar:hydrogen symporter activity" 0.981926277482276
940 0.0689078924195305 4 10 "GO:0005416" "cation:amino acid symporter activity" 0.616637293702978
31 0.966124080094109 2 5 "GO:0005452" "inorganic anion exchanger activity" 0.995483647004496
-635 0.146220429405996 3 14 "GO:0005484" "SNAP receptor activity" 0.774696169602698
-669 0.247036876264229 2 8 "GO:0005487" "nucleocytoplasmic transporter activity" 0.776603949887634
-783 0.0636131640884305 3 15 "GO:0005496" "steroid binding" 0.600026872077358
106 0.486114656016012 3 117 "GO:0005506" "iron ion binding" 0.892915868155727
366 0.236524899705311 2 28 "GO:0005507" "copper ion binding" 0.776603949887634
-94 0.308386562451187 2 331 "GO:0005509" "calcium ion binding" 0.818455591600489
861 0.0085292650991122 3 25 "GO:0005516" "calmodulin binding" 0.350201590540019
-1194 0.0284436489304293 2 9 "GO:0005518" "collagen binding" 0.567247627241133
-291 0.614959468521684 3 8 "GO:0005528;GO:0005527" "FK506 binding" 0.924721111412967
2 0.98900778487296 3 144 "GO:0005543" "phospholipid binding" 0.996098066324826
-539 0.201951016059594 2 15 "GO:0005544" "calcium-dependent phospholipid binding" 0.775096065159176
-10 0.984074092311035 3 11 "GO:0005545" "1-phosphatidylinositol binding" 0.995483647004496
657 0.108049861354425 2 16 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.722043194055034
-157 0.710655198370296 4 15 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.947445696230818
629 0.15008074055712 4 14 "GO:0005548" "phospholipid transporter activity" 0.774696169602698
-676 0.170126327494585 2 11 "GO:0008013" "beta-catenin binding" 0.774696169602698
-208 0.279018920377896 4 73 "GO:0008017;GO:0015631" "tubulin binding" 0.802007930367444
-45 0.848504784321672 2 49 "GO:0008022" "protein C-terminus binding" 0.98928673406358
515 0.00458855304092863 8 82 "GO:0008026;GO:0070035" "purine NTP-dependent helicase activity" 0.286977879355645
80 0.870794658967233 2 11 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.989354733985567
62 0.896295429966241 2 12 "GO:0008060" "ARF GTPase activator activity" 0.989354733985567
-928 0.108301725327144 3 8 "GO:0008061" "chitin binding" 0.722043194055034
36 0.942241552083586 2 11 "GO:0008066" "glutamate receptor activity" 0.994765057337598
-39 0.888782396446889 2 34 "GO:0008080;GO:0016410" "N-acyltransferase activity" 0.989354733985567
511 0.057777275114816 5 37 "GO:0008081" "phosphoric diester hydrolase activity" 0.594173532367144
46 0.717739556016581 2 173 "GO:0008092" "cytoskeletal protein binding" 0.948829943370404
682 0.306434753029018 3 6 "GO:0008093" "cytoskeletal adaptor activity" 0.816379609214712
234 0.277453081093123 2 58 "GO:0008094" "DNA-dependent ATPase activity" 0.802007930367444
642 0.238637282664728 6 9 "GO:0008106;GO:0004033" "aldo-keto reductase (NADP) activity" 0.776603949887634
-319 0.662090091374329 5 5 "GO:0008131" "primary amine oxidase activity" 0.941931137212082
348 0.0413359341615909 2 93 "GO:0008134" "transcription factor binding" 0.594173532367144
76 0.760035905752816 5 43 "GO:0008135" "translation factor activity, nucleic acid binding" 0.975454823840161
559 0.236251103096576 4 12 "GO:0008137;GO:0050136;GO:0003954" "NADH dehydrogenase activity" 0.776603949887634
302 0.45948754496611 2 16 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.88289399571039
348 0.252520181620066 2 29 "GO:0008144" "drug binding" 0.776603949887634
-268 0.475177398001267 2 19 "GO:0008146" "sulfotransferase activity" 0.886869868770268
-387 0.477740788907766 4 9 "GO:0008158" "hedgehog receptor activity" 0.886869868770268
40 0.787176049856683 2 127 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.977254657338149
-418 0.396235641423542 3 11 "GO:0008171" "O-methyltransferase activity" 0.860804863733387
-105 0.885619098304393 3 5 "GO:0008172" "S-methyltransferase activity" 0.989354733985567
-552 0.0856627007084576 3 26 "GO:0008173" "RNA methyltransferase activity" 0.676551564431405
-128 0.795107374018853 2 11 "GO:0008175" "tRNA methyltransferase activity" 0.977254657338149
-733 0.315938829066543 2 5 "GO:0008187" "poly-pyrimidine tract binding" 0.81979666426932
-345 0.29173096471873 3 25 "GO:0008188;GO:0008528;GO:0001653" "peptide receptor activity" 0.810308946999864
293 0.141419014268238 2 68 "GO:0008194" "UDP-glycosyltransferase activity" 0.774696169602698
-745 0.263871327231378 2 6 "GO:0008198" "ferrous iron binding" 0.78710336071582
-656 0.288470964972851 2 7 "GO:0008199" "ferric iron binding" 0.809891240299098
75 0.78017390054216 3 37 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 0.977254657338149
-364 0.275957938516644 3 24 "GO:0008227" "G-protein coupled amine receptor activity" 0.802007930367444
114 0.527137029771624 5 84 "GO:0008234" "cysteine-type peptidase activity" 0.904515063671664
-29 0.928596949217175 2 25 "GO:0008235" "metalloexopeptidase activity" 0.991913374818782
53 0.748984853715166 2 100 "GO:0008237" "metallopeptidase activity" 0.969928437649695
-36 0.847373031973391 3 77 "GO:0008238" "exopeptidase activity" 0.98928673406358
293 0.590913939368382 2 9 "GO:0008239" "dipeptidyl-peptidase activity" 0.920111128752653
-40 0.913862439847503 4 20 "GO:0008242" "omega peptidase activity" 0.989354733985567
-551 0.372300290184942 6 7 "GO:0008252" "nucleotidase activity" 0.853033903559353
-370 0.612225546679945 2 5 "GO:0008253" "5'-nucleotidase activity" 0.922966374908427
100 0.164073545518585 6 580 "GO:0008270" "zinc ion binding" 0.774696169602698
-18 0.936926388307137 3 52 "GO:0008276;GO:0008170" "protein methyltransferase activity" 0.991913374818782
-139 0.208765129297887 2 227 "GO:0008289" "lipid binding" 0.775096065159176
396 0.421714682060464 2 11 "GO:0008307" "structural constituent of muscle" 0.861902198370813
56 0.933116237838736 2 6 "GO:0008318" "protein prenyltransferase activity" 0.991913374818782
73 0.471847855868851 2 276 "GO:0008324" "cation transmembrane transporter activity" 0.886869868770268
-39 0.953223084107636 2 6 "GO:0008329;GO:0038187" "signaling pattern recognition receptor activity" 0.994765057337598
466 0.420291305125405 3 8 "GO:0008353" "RNA polymerase II carboxy-terminal domain kinase activity" 0.861902198370813
-282 0.38910570589146 3 25 "GO:0008374" "O-acyltransferase activity" 0.859437394904386
573 0.047923540216745 2 32 "GO:0008375" "acetylglucosaminyltransferase activity" 0.594173532367144
288 0.454392068818211 2 18 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.88289399571039
