"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
48 0.497290160452007 2 38 "GO:0005764;GO:0000323" "lytic vacuole" 0.986198736021103
115 0.26172239888329 4 18 "GO:0005765" "lysosomal membrane" 0.939191196443016
-3 0.972868109463273 4 32 "GO:0005768" "endosome" 0.999743615023367
276 0.119984901852323 2 6 "GO:0005769" "early endosome" 0.939191196443016
83 0.566830632904074 2 9 "GO:0005770" "late endosome" 0.986198736021103
42 0.463925214796843 3 61 "GO:0005773" "vacuole" 0.986198736021103
67 0.19611200167606 2 73 "GO:0005774;GO:0044437" "vacuolar part" 0.939191196443016
117 0.475982108574894 2 7 "GO:0005775" "vacuolar lumen" 0.986198736021103
31 0.84922786062467 5 7 "GO:0005778;GO:0031903" "peroxisomal membrane" 0.999743615023367
79 0.0835770247869963 4 96 "GO:0005783" "endoplasmic reticulum" 0.939191196443016
36 0.676908689170363 4 25 "GO:0005788" "endoplasmic reticulum lumen" 0.986198736021103
21 0.65118819860641 4 90 "GO:0005789" "endoplasmic reticulum membrane" 0.986198736021103
-197 0.311394566639707 5 5 "GO:0005791" "rough endoplasmic reticulum" 0.939191196443016
-58 0.767158359979212 4 5 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.999743615023367
18 0.666062370002731 3 111 "GO:0005794" "Golgi apparatus" 0.986198736021103
-202 0.219601194184864 3 7 "GO:0005795" "Golgi stack" 0.939191196443016
-41 0.741910497319252 3 12 "GO:0005802" "trans-Golgi network" 0.999743615023367
52 0.707000920343896 2 10 "GO:0005811" "lipid particle" 0.986198736021103
-68 0.303524452150432 2 45 "GO:0005813" "centrosome" 0.939191196443016
-96 0.426442485294307 4 13 "GO:0005814" "centriole" 0.986198736021103
0 0.999164324939636 3 62 "GO:0005815" "microtubule organizing center" 0.999743615023367
13 0.898785657893344 2 18 "GO:0005819" "spindle" 0.999743615023367
-34 0.587792810065669 2 48 "GO:0005840" "ribosome" 0.986198736021103
-279 0.115335907863429 3 6 "GO:0005844" "polysome" 0.939191196443016
280 0.0885555202264854 2 7 "GO:0005849" "mRNA cleavage factor complex" 0.939191196443016
14 0.783875034834779 2 75 "GO:0005856" "cytoskeleton" 0.999743615023367
-85 0.66161712197189 5 5 "GO:0005868" "cytoplasmic dynein complex" 0.986198736021103
68 0.438355046141858 4 25 "GO:0005871" "kinesin complex" 0.986198736021103
33 0.570376353194418 3 57 "GO:0005874" "microtubule" 0.986198736021103
-9 0.898977796699079 3 41 "GO:0005875" "microtubule associated complex" 0.999743615023367
82 0.672140030411403 2 5 "GO:0005881" "cytoplasmic microtubule" 0.986198736021103
-38 0.614767863463752 3 34 "GO:0005887" "integral component of plasma membrane" 0.986198736021103
215 0.161581256700635 7 8 "GO:0005891;GO:0034704" "calcium channel complex" 0.939191196443016
-92 0.142312153328046 2 49 "GO:0005911" "cell-cell junction" 0.939191196443016
25 0.889289013423421 2 6 "GO:0005912;GO:0070161" "adherens junction" 0.999743615023367
-183 0.346180837564619 3 5 "GO:0005923;GO:0070160" "occluding junction" 0.939191196443016
-35 0.562437136607832 3 55 "GO:0005929" "cilium" 0.986198736021103
-27 0.835456998450797 2 11 "GO:0005930" "axoneme" 0.999743615023367
34 0.776613314415232 2 13 "GO:0005938" "cell cortex" 0.999743615023367
-208 0.175223752912664 5 8 "GO:0005952;GO:1902554;GO:1902911" "protein kinase complex" 0.939191196443016
-120 0.498314291665412 5 6 "GO:0008076;GO:0034705" "potassium channel complex" 0.986198736021103
-81 0.649527848129143 3 6 "GO:0008180" "COP9 signalosome" 0.986198736021103
-9 0.961670713795416 4 5 "GO:0009277" "fungal-type cell wall" 0.999743615023367
-286 0.140409269506567 4 5 "GO:0009505" "plant-type cell wall" 0.939191196443016
-97 0.256413014895231 2 26 "GO:0009506" "plasmodesma" 0.939191196443016
58 0.196994184355113 2 99 "GO:0009507;GO:0009536" "plastid" 0.939191196443016
18 0.840505743089109 2 25 "GO:0009521;GO:0030076;GO:0009523" "photosystem" 0.999743615023367
20 0.912451010958061 2 6 "GO:0009524" "phragmoplast" 0.999743615023367
161 0.265519548364232 3 9 "GO:0009534;GO:0031976;GO:0031984" "organelle subcompartment" 0.939191196443016
2 0.970420664050805 3 68 "GO:0009535;GO:0055035;GO:0042651;GO:0034357;GO:0044436" "thylakoid part" 0.999743615023367
90 0.315681338545228 2 24 "GO:0009570;GO:0009532" "chloroplast stroma" 0.939191196443016
-38 0.771745111953249 3 11 "GO:0009579" "thylakoid" 0.999743615023367
81 0.36115275960107 3 24 "GO:0009941;GO:0009526" "chloroplast envelope" 0.941576837531361
-73 0.386324687667123 2 27 "GO:0009986" "cell surface" 0.98378030929186
133 0.0554343467480944 2 40 "GO:0010008;GO:0044440" "endosomal part" 0.939191196443016
188 0.194624111066591 2 9 "GO:0010287" "plastoglobule" 0.939191196443016
-6 0.972458840148044 2 7 "GO:0012505" "endomembrane system" 0.999743615023367
-97 0.480173614241173 2 10 "GO:0014069" "postsynaptic density" 0.986198736021103
-95 0.624589742046423 2 5 "GO:0015030" "Cajal body" 0.986198736021103
146 0.343386746646086 2 8 "GO:0015629" "actin cytoskeleton" 0.939191196443016
-66 0.631346602774192 3 10 "GO:0015630" "microtubule cytoskeleton" 0.986198736021103
-199 0.0260249809032904 4 24 "GO:0015934" "large ribosomal subunit" 0.939191196443016
-181 0.096355658883935 2 16 "GO:0015935" "small ribosomal subunit" 0.939191196443016
-42 0.465811717050281 2 58 "GO:0016023;GO:0031410" "cytoplasmic vesicle" 0.986198736021103
210 0.147128989296407 4 9 "GO:0016282;GO:0070993;GO:0033290;GO:0005852" "eukaryotic 43S preinitiation complex" 0.939191196443016
60 0.537411262458864 2 20 "GO:0016323" "basolateral plasma membrane" 0.986198736021103
116 0.319029645840115 2 14 "GO:0016324" "apical plasma membrane" 0.939191196443016
-91 0.607999557726461 4 6 "GO:0016363" "nuclear matrix" 0.986198736021103
-152 0.355786642085509 2 7 "GO:0016459" "myosin complex" 0.939191196443016
-76 0.324983999517811 3 32 "GO:0016607;GO:0016604" "nuclear body" 0.939191196443016
232 0.232402172653934 3 5 "GO:0019897" "extrinsic component of plasma membrane" 0.939191196443016
267 0.0658743439302095 2 9 "GO:0019898" "extrinsic component of membrane" 0.939191196443016
-257 0.0272316211566701 2 14 "GO:0022625" "cytosolic large ribosomal subunit" 0.939191196443016
38 0.773347934089144 4 11 "GO:0022626" "cytosolic ribosome" 0.999743615023367
-61 0.693727807946834 5 8 "GO:0022627" "cytosolic small ribosomal subunit" 0.986198736021103
79 0.685004563499962 2 5 "GO:0030014" "CCR4-NOT complex" 0.986198736021103
-89 0.10295779553183 1 66 "GO:0030054" "cell junction" 0.939191196443016
153 0.319769924929633 3 8 "GO:0030117" "membrane coat" 0.939191196443016
-64 0.720227199699361 4 6 "GO:0030131;GO:0030119" "AP-type membrane coat adaptor complex" 0.991609145896231
-252 0.194444609204976 2 5 "GO:0030133" "transport vesicle" 0.939191196443016
25 0.873610236681403 2 8 "GO:0030136;GO:0030135" "coated vesicle" 0.999743615023367
10 0.920904397143646 2 18 "GO:0030139;GO:0045335" "endocytic vesicle" 0.999743615023367
85 0.560059641940687 2 9 "GO:0030141" "secretory granule" 0.986198736021103
149 0.235660921184876 3 12 "GO:0030176" "integral component of endoplasmic reticulum membrane" 0.939191196443016
-197 0.198982999469879 4 8 "GO:0030286" "dynein complex" 0.939191196443016
117 0.42132212572795 4 9 "GO:0030424" "axon" 0.986198736021103
-87 0.337234554891785 3 23 "GO:0030425" "dendrite" 0.939191196443016
-77 0.663168259807706 2 6 "GO:0030426" "growth cone" 0.986198736021103
-109 0.428554000711428 2 10 "GO:0030427" "site of polarized growth" 0.986198736021103
74 0.523624922601863 2 14 "GO:0030496" "midbody" 0.986198736021103
-88 0.0091697199335122 2 188 "GO:0030529" "ribonucleoprotein complex" 0.669389555146391
-118 0.472742544979922 3 7 "GO:0030532" "small nuclear ribonucleoprotein complex" 0.986198736021103
30 0.863994485547806 4 6 "GO:0030658" "transport vesicle membrane" 0.999743615023367
-4 0.965959742665974 3 26 "GO:0030659;GO:0012506" "vesicle membrane" 0.999743615023367
-84 0.562659225017997 2 9 "GO:0030662" "coated vesicle membrane" 0.986198736021103
102 0.601372723033156 4 5 "GO:0030666" "endocytic vesicle membrane" 0.986198736021103
149 0.331035316235843 5 8 "GO:0030673;GO:0032589;GO:0030863" "cortical cytoskeleton" 0.939191196443016
-27 0.871888318319316 2 7 "GO:0031201" "SNARE complex" 0.999743615023367
19 0.899447049841118 3 8 "GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.999743615023367
125 0.235625384127436 2 17 "GO:0031253" "cell projection membrane" 0.939191196443016
95 0.510812154303309 2 9 "GO:0031256" "leading edge membrane" 0.986198736021103
187 0.0768000923992627 2 17 "GO:0031301" "integral component of organelle membrane" 0.939191196443016
15 0.90635053365682 2 11 "GO:0031430" "M band" 0.999743615023367
-77 0.409208819223209 4 22 "GO:0031461;GO:0000151" "ubiquitin ligase complex" 0.986198736021103
-218 0.219335266998294 2 6 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.939191196443016
0 0.999743615023367 2 13 "GO:0031513;GO:0072372" "primary cilium" 0.999743615023367
-17 0.860944955579063 2 21 "GO:0031514" "motile cilium" 0.999743615023367
99 0.548487241276343 4 7 "GO:0031901" "early endosome membrane" 0.986198736021103
132 0.272771491870059 4 13 "GO:0031902" "late endosome membrane" 0.939191196443016
-20 0.818740502778058 3 25 "GO:0031965" "nuclear membrane" 0.999743615023367
-3 0.960311780736118 2 49 "GO:0031966" "mitochondrial membrane" 0.999743615023367
14 0.830914333199934 2 47 "GO:0031967;GO:0031975" "organelle envelope" 0.999743615023367
48 0.681048065897833 3 14 "GO:0031969;GO:0042170" "chloroplast membrane" 0.986198736021103
159 0.122557773813531 2 18 "GO:0031970;GO:0005758" "organelle envelope lumen" 0.939191196443016
-129 0.506019383840218 4 5 "GO:0031977" "thylakoid lumen" 0.986198736021103
-10 0.782879771835533 3 165 "GO:0031988;GO:0031982" "vesicle" 0.999743615023367
-51 0.775994865511928 2 6 "GO:0032040;GO:0030684" "preribosome" 0.999743615023367
245 0.135588183972884 4 7 "GO:0032580" "Golgi cisterna membrane" 0.939191196443016
-2 0.989233077580895 2 8 "GO:0032993" "protein-DNA complex" 0.999743615023367
-150 0.327790745508809 4 8 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 0.939191196443016
238 0.219722870905895 2 5 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.939191196443016
54 0.599638227712845 2 18 "GO:0033267;GO:0016529;GO:0014731" "axon part" 0.986198736021103
82 0.552005326236539 3 10 "GO:0033270;GO:0016328" "lateral plasma membrane" 0.986198736021103
-155 0.344518843061982 3 7 "GO:0034081" "polyketide synthase complex" 0.939191196443016
73 0.372479639722199 3 29 "GO:0034703;GO:0034702;GO:1902495;GO:1990351" "transmembrane transporter complex" 0.959682836460724
-291 0.133586991889663 2 5 "GO:0034708" "methyltransferase complex" 0.939191196443016
352 0.0472284603964938 4 6 "GO:0036064" "ciliary basal body" 0.939191196443016
88 0.593617300449353 2 7 "GO:0042470;GO:0048770" "melanosome" 0.986198736021103
53 0.594818302390342 3 19 "GO:0042579;GO:0005777" "microbody" 0.986198736021103
-38 0.829262058084933 2 6 "GO:0042597" "periplasmic space" 0.999743615023367
-35 0.411043366887208 2 112 "GO:0042995" "cell projection" 0.986198736021103
-1 0.991409250567272 2 44 "GO:0043005" "neuron projection" 0.999743615023367
80 0.506979422585997 2 13 "GO:0043034;GO:0014704;GO:0044291;GO:0030315" "T-tubule" 0.986198736021103
123 0.347167950879947 4 11 "GO:0043194;GO:0033268;GO:0031594" "neuromuscular junction" 0.939191196443016
258 0.183997451777428 2 5 "GO:0043202" "lysosomal lumen" 0.939191196443016
-231 0.159237247611121 2 7 "GO:0043204" "perikaryon" 0.939191196443016
-209 0.281297228024909 3 5 "GO:0043235" "receptor complex" 0.939191196443016
-111 0.224872162919141 2 23 "GO:0044297;GO:0043025" "cell body" 0.939191196443016
-194 0.00520658252340287 3 40 "GO:0044391" "ribosomal subunit" 0.570120786312614
-29 0.439940762992968 1 152 "GO:0044421" "extracellular region part" 0.986198736021103
-15 0.801549265066221 3 58 "GO:0044427" "chromosomal part" 0.999743615023367
29 0.531184201333258 2 91 "GO:0044429" "mitochondrial part" 0.986198736021103
-14 0.705647413684088 2 152 "GO:0044430" "cytoskeletal part" 0.986198736021103
32 0.430916185846885 2 125 "GO:0044432" "endoplasmic reticulum part" 0.986198736021103
30 0.690319756050201 2 34 "GO:0044433" "cytoplasmic vesicle part" 0.986198736021103
36 0.409732171708276 3 109 "GO:0044434;GO:0044435" "plastid part" 0.986198736021103
15 0.910777756385991 3 11 "GO:0044439;GO:0044438" "peroxisomal part" 0.999743615023367
7 0.930518339395991 2 32 "GO:0044441" "ciliary part" 0.999743615023367
-88 0.255620561689369 4 32 "GO:0044445" "cytosolic part" 0.939191196443016
67 0.505007761870027 4 19 "GO:0044448" "cell cortex part" 0.986198736021103
105 0.19770605295896 3 29 "GO:0044449;GO:0042383;GO:0030018" "contractile fiber part" 0.939191196443016
-17 0.855171678256104 3 23 "GO:0044450" "microtubule organizing center part" 0.999743615023367
-4 0.941256439490576 4 55 "GO:0044451" "nucleoplasm part" 0.999743615023367
66 0.687962672654095 3 7 "GO:0044452" "nucleolar part" 0.986198736021103
7 0.934895394902747 4 23 "GO:0044454" "nuclear chromosome part" 0.999743615023367
90 0.536929015111956 4 9 "GO:0044455" "mitochondrial membrane part" 0.986198736021103
17 0.819739357131287 1 35 "GO:0044456" "synapse part" 0.999743615023367
62 0.136175098486646 2 116 "GO:0044459" "plasma membrane part" 0.939191196443016
90 0.643733369005779 2 5 "GO:0044462" "external encapsulating structure part" 0.986198736021103
30 0.571969080149508 2 69 "GO:0044463" "cell projection part" 0.986198736021103
70 0.720266149287454 5 5 "GO:0044732;GO:0005816" "mitotic spindle pole body" 0.991609145896231
-39 0.757629351772116 2 12 "GO:0045121" "membrane raft" 0.999743615023367
157 0.149343925569549 1 16 "GO:0045202" "synapse" 0.939191196443016
33 0.701929198819811 3 25 "GO:0045211;GO:0097060" "postsynaptic membrane" 0.986198736021103
11 0.945994115861823 3 7 "GO:0045261;GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.999743615023367
-116 0.355949174907627 2 12 "GO:0048046" "apoplast" 0.939191196443016
10 0.880414568619437 4 48 "GO:0048471" "perinuclear region of cytoplasm" 0.999743615023367
-2 0.988580580111769 2 8 "GO:0055029;GO:0000428;GO:0030880" "RNA polymerase complex" 0.999743615023367
101 0.536898847626966 3 7 "GO:0060170" "ciliary membrane" 0.986198736021103
98 0.0540914021393982 2 77 "GO:0070013;GO:0043233;GO:0031974" "membrane-enclosed lumen" 0.939191196443016
0 0.99468772473451 3 113 "GO:0070062;GO:0065010;GO:0043230" "extracellular membrane-bounded organelle" 0.999743615023367
180 0.353102784847938 2 5 "GO:0070469" "respiratory chain" 0.939191196443016
-255 0.120696174260459 3 7 "GO:0070937" "CRD-mediated mRNA stability complex" 0.939191196443016
34 0.83623597693582 2 7 "GO:0071011" "precatalytic spliceosome" 0.999743615023367
-298 0.00222660836133795 4 20 "GO:0071013" "catalytic step 2 spliceosome" 0.487627231133011
-192 0.32289317368991 2 5 "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" 0.939191196443016
98 0.525382169050167 2 8 "GO:0097223" "sperm part" 0.986198736021103
-9 0.871598015756746 2 67 "GO:0097458" "neuron part" 0.999743615023367
-25 0.897619499415261 2 5 "GO:0098552" "side of membrane" 0.999743615023367
42 0.299126937182595 2 127 "GO:0098589" "membrane region" 0.939191196443016
88 0.221185683297178 3 37 "GO:0098590" "plasma membrane region" 0.939191196443016
-78 0.106502631084831 3 86 "GO:1902494" "catalytic complex" 0.939191196443016
-114 0.408347621603674 2 10 "GO:1990204" "oxidoreductase complex" 0.986198736021103
-94 0.173914831013006 4 40 "GO:1990234" "transferase complex" 0.939191196443016
